H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
How TO - Get Iframe Elements,,Get Element in Iframe,Example,"Get an element from within an iframe with JavaScript.,Click the button to hide the first H1 element in the iframe (another document).,Get the first <h1> element inside the iframe and hide it:",,,
How TO - Get The Current Screen Size,,Current Screen Size,Example,"Learn how to get the current screen size/browser window with JavaScript.,Use , and , 
to get the current screen size of a page.,This example displays the browser window's height and width (NOT including toolbars/scrollbars):

",,,
How TO - Get Current URL With JavaScript,,Current URL,Example,"Learn how to get the current URL with JavaScript.,Use , to get the current URL address:",,,
How TO - Set Default Parameters,,Default Parameters,Example,"Learn how to set default parameter values for JavaScript functions.,If a function in JavaScript is called with , (less than declared), the missing values are set to
,.,Sometimes this is acceptable, but sometimes it is better to assign a default 
value to the parameter:, allows default parameter values in the function 
declaration:

",,,
How TO - Get The Length of a String,,String Length,Example,"Learn how to find the length of a string in JavaScript.,The , property returns the length of a string:",,,
How TO - JavaScript HTML Animations,,"A Basic Web Page,Styling the Elements,The Animation Code,Create the Animation Using JavaScript","Example,Example,Example,Example","Learn how to create animations using JavaScript.,To demonstrate how to create HTML animations with JavaScript, we can use a simple 
web page.,To make an animation possible, the animated element must be animated relative 
to a ""parent container"".,The container element should be created with style = ""position: relative"".,The animation element should be created with style = ""position: absolute"".,JavaScript animations are done by programming gradual changes in an element's 
style.,The changes are called by a timer. When the timer interval is small, the 
animation looks continuous.,The basic code is:",,"
<!DOCTYPE html>,<html>,<body>,<h1>My First 
 JavaScript Animation</h1>,
 <div id =""myContainer"">,    <div id =""myAnimation"">My 
 animation will go here</div>,</div>,
</body>,<html>",
How TO - Create a Syntax Highlighter,,"Syntax Highlighter,How To Create a Syntax Highlighter","Example,Example","Learn how to create and use a Syntax Highlighter.,Code snippets are easier to read when you add some color:",,"
  <div id=""myDiv"">,&lt;!DOCTYPE html&gt;<br>,&lt;html&gt;<br>,&lt;body&gt;<br>,
  <br>,&lt;h1&gt;Testing an HTML Syntax Highlighter&lt;/h2&gt;<br>,&lt;p&gt;Hello 
  world!&lt;/p&gt;<br>,&lt;a href=""https://www.w3schools.com""&gt;Back to 
  School&lt;/a&gt;<br>,<br>,&lt;/body&gt;<br>,&lt;/html&gt;,</div>",
How TO - Media Queries with JavaScript,,Using Media Queries With JavaScript,Example,"Media queries was introduced in CSS3, and is one of the key ingredients for responsive web design. Media queries are used to determine the width and height of a viewport to make web pages look good on all devices (desktops, laptops, tablets, phones, etc).,The , method returns a MediaQueryList object representing the results of the specified CSS media query string.
The value of the matchMedia() method can be any of the media features of the ,, like min-height, min-width, orientation, etc.",,,
How TO - Create a Draggable HTML Element,,"Draggable DIV Element,Create a Draggable DIV Element","Example,Example,Example","Learn how to create a draggable HTML element with JavaScript and CSS.,The only important style is ,, 
the rest is up to you:",,"
  <!-- Draggable DIV -->,<div id=""mydiv"">,  <!-- Include a header 
  DIV with the same name as the draggable DIV, followed by ""header"" -->,  <div id=""mydivheader"">Click 
  here to move</div>,  <p>Move</p>,  <p>this</p>,  
  <p>DIV</p>,</div>",
How TO - Typical Device Breakpoints,,"Typical Device Breakpoints,Related Pages",Example,"Learn how to use media queries for common device breakpoints.,There are tons of screens and devices with different heights and widths, so it is hard to create an exact breakpoint for each device. To keep things simple you could target 
five common groups:,CSS Tutorial: ,CSS Tutorial: ,CSS Reference: ,RWD Tutorial: ,JavaScript Tutorial: ",,,
How TO - Closable List Items,,"Closable List Items,How To Create Closable List Items","Example,Example,Example","Learn how to close list items with JavaScript.,Click on the ""x"" symbol to the right of the list item to close/hide it.",,"
  <ul>,  <li>Adele</li>,  <li>Agnes<span 
  class=""close"">x</span></li>,  <li>Billy<span 
  class=""close"">x</span></li>,  <li>Bob<span class=""close"">x</span></li>,
  ,  <li>Calvin<span class=""close"">x</span></li>,  
  <li>Christina<span class=""close"">x</span></li>,  <li>Cindy</li>,</ul>",
How TO - Quotes Slideshow,,"Quotes Slideshow,Create A Quotes Slideshow","Example,Example,Example","Learn how to create a quotes slideshow with CSS and JavaScript.,Style the slides, buttons, dots, etc:, Also check out , and ,.",,"
  <!-- Slideshow container -->,<div class=""slideshow-container"">,  
  <!-- Full-width slides/quotes -->,  <div class=""mySlides"">,    
  <q>I love you the more in that I believe you had liked me for my own sake and 
  for nothing else</q>,    <p class=""author"">- John Keats</p>,  
  </div>,  <div class=""mySlides"">,    <q>But man 
  is not made for defeat. A man can be destroyed but not defeated.</q>,    
  <p class=""author"">- Ernest Hemingway</p>,  </div>,  <div 
  class=""mySlides"">,    <q>I have not failed. I've just found 
  10,000 ways that won't work.</q>,    <p class=""author"">- 
  Thomas A. Edison</p>,  </div>,  <!-- Next/prev buttons -->,  
  <a class=""prev"" onclick=""plusSlides(-1)"">&#10094;</a>,  <a 
  class=""next"" onclick=""plusSlides(1)"">&#10095;</a>,</div>,<!-- 
  Dots/bullets/indicators -->,<div class=""dot-container"">,  <span 
  class=""dot"" onclick=""currentSlide(1)""></span> ,  <span class=""dot"" 
  onclick=""currentSlide(2)""></span> ,  <span class=""dot"" onclick=""currentSlide(3)""></span>
  ,</div>",
How TO - Section Counter,,"Section Counter,How To Create a Section Counter","Example,Example","Learn how to create a ""section counter"" with CSS.,A section counter is used to tell people how well their business is going, by displaying interesting numbers:",,"
  <div class=""row"">,  <div class=""column"">,    <div 
  class=""card"">,      <p><i class=""fa fa-user""></i></p>,      
  <h3>11+</h3>,      <p>Partners</p>,    
  </div>,  </div>,  <div class=""column"">,    
  <div class=""card"">,      <p><i class=""fa fa-check""></i></p>,      
  <h3>55+</h3>,      <p>Projects</p>,    
  </div>,  </div>,  <div class=""column"">,    
  <div class=""card"">,      <p><i class=""fa fa-smile-o""></i></p>,      
  <h3>100+</h3>,      <p>Happy Clients</p>,    
  </div>,  </div>,  <div class=""column"">,    
  <div class=""card"">,      <p><i class=""fa fa-coffee""></i></p>,      
  <h3>100+</h3>,      <p>Meetings</p>,    
  </div>,  </div>,</div>",
How TO - Testimonials,,How To Style Testimonials,"Example,Example","Learn how to create responsive testimonials with CSS.,A testimonial is often used to let people know what other people think of you or your product.",,"
  <div class=""container"">,  <img src=""bandmember.jpg"" alt=""Avatar"" 
  style=""width:90px"">,  <p><span>Chris Fox.</span> CEO at Mighty 
  Schools.</p>,  <p>John Doe saved us from a web disaster.</p>,</div>,<div 
  class=""container"">,  <img src=""avatar_g2.jpg"" alt=""Avatar"" 
  style=""width:90px"">,  <p><span >Rebecca Flex.</span> CEO at 
  Company.</p>,  <p>No one is better than John Doe.</p>,</div>",
How TO - Split Screen 1/2,,How To Create A Split Screen,"Example,Example",Learn how to create a split screen (50/50) with CSS.,,"
  <div class=""split left"">,  <div class=""centered"">,    
  <img src=""img_avatar2.png"" alt=""Avatar woman"">,    <h2>Jane 
  Flex</h2>,    <p>Some text.</p>,  </div>,</div>,<div class=""split right"">,  <div class=""centered"">,    
  <img src=""img_avatar.png"" alt=""Avatar man"">,    <h2>John 
  Doe</h2>,    <p>Some text here too.</p>,  </div>,
  </div>",
How TO - Popup Chat Window,,How To Create a Popup Chat,"Example,Example,Example","Learn how to create a popup chat window with CSS and JavaScript.,Use a <form> element to process the input. You can learn more about this in our , tutorial. , Go to our , to learn 
more about HTML Forms., Go to our , to learn 
more about how to style form elements.",,"
  <div class=""chat-popup"" id=""myForm"">,  <form action=""/action_page.php"" 
  class=""form-container"">,    <h1>Chat</h1>,    
  <label for=""msg""><b>Message</b></label>,    <textarea 
  placeholder=""Type message.."" name=""msg"" required></textarea>,    
  <button type=""submit"" class=""btn"">Send</button>,    <button 
  type=""button"" class=""btn cancel"" onclick=""closeForm()"">Close</button>,  
  </form>,</div>",
How TO - Chat,,How To Create Chat Messages,"Example,Example",Learn how to create a chat message with CSS.,,"
  <div class=""container"">,  <img src=""/w3images/bandmember.jpg"" 
  alt=""Avatar"">,  <p>Hello. How are you today?</p>,  <span 
  class=""time-right"">11:00</span>,</div>,<div class=""container darker"">,  <img src=""/w3images/avatar_g2.jpg"" 
  alt=""Avatar"" class=""right"">,  <p>Hey! I'm fine. Thanks for asking!</p>,  
  <span class=""time-left"">11:01</span>,</div>,<div class=""container"">,  
  <img src=""/w3images/bandmember.jpg"" alt=""Avatar"">,  <p>Sweet! So, what 
  do you wanna do today?</p>,  <span class=""time-right"">11:02</span>,
  </div>,
  <div class=""container darker"">,  <img src=""/w3images/avatar_g2.jpg"" 
  alt=""Avatar"" class=""right"">,  <p>Nah, I dunno. Play soccer.. or learn 
  more coding perhaps?</p>,  <span class=""time-left"">11:05</span>,
  </div>",
How TO - Coming Soon Page,,How To Create a Coming Soon Page,"Example,Example,Example","Learn how to create a ""coming soon page"" with CSS and JavaScript.,In our example, we will use a background image that covers the entire page 
and place some text in the image to let the user know what's going on.,This example shows how to create a ""Coming Soon Page"" with just HTML and CSS. 
Look at the next example to find out how to add a ""countdown timer"" with 
JavaScript as well.,Add JavaScript to create a countdown timer:",,"
  <div class=""bgimg"">,  <div class=""topleft"">,    
  <p>Logo</p>,  </div>,  <div class=""middle"">,    
  <h1>COMING SOON</h1>,    <hr>,    <p>35 
  days</p>,  </div>,  <div class=""bottomleft"">,    
  <p>Some text</p>,  </div>,</div>",
How TO - Typing Effect,,Creating a Typing Effect,"Example,Example","Learn how to create a typing effect with JavaScript., , Learn more about the , method in our JavaScript Reference.",,"
<p id=""demo""></p>",
How TO - JavaScript Countdown Timer,,Creating a Countdown Timer,Example,"Learn how to create a countdown timer with JavaScript., Learn more about the , method in our JavaScript Reference.",,"
  <!-- Display the countdown timer in an element -->,<p id=""demo""></p>,<script>,// Set the date we're counting down to,
  var countDownDate = new Date(""Jan 5, 2024 15:37:25"").getTime();,// 
  Update the count down every 1 second,var x = setInterval(function() {,
  ,  // Get today's date and time,  var now = new Date().getTime();,
  ,  // Find the distance between now and the count down date,  
  var distance = countDownDate - now;,  // Time calculations for 
  days, hours, minutes and seconds,  var days = Math.floor(distance / 
  (1000 * 60 * 60 * 24));,  var hours = Math.floor((distance % (1000 * 
  60 * 60 * 24)) / (1000 * 60 * 60));,  var minutes = Math.floor((distance 
  % (1000 * 60 * 60)) / (1000 * 60));,  var seconds = Math.floor((distance 
  % (1000 * 60)) / 1000);,  // Display the result in the element with 
  id=""demo"",  document.getElementById(""demo"").innerHTML = days + ""d "" + 
  hours + ""h "",  + minutes + ""m "" + seconds + ""s "";,  // If 
  the count down is finished, write some text ,  if (distance < 0) {,    
  clearInterval(x);,    document.getElementById(""demo"").innerHTML 
  = ""EXPIRED"";,  },}, 1000);,
  </script>",
How TO - Animate Icons,,"Battery Charging,More Animated Icons","Example,Example,Example,Example,Example,Example,Example,Example,Example","Learn how to use icons to make an animated effect.,Read more about Font Awesome in our 
,.,The example gives an impression of a battery getting charged, but 
instead it is five different icons being displayed.,A function called , does all 
the replacing and displaying of icons.,The function starts by displaying an empty battery icon:,After one second, the icon is replaced by a new icon:,The icon is replaced by a new icon each second, until ""the battery is fully charged"":,This process is repeated every 5 second, making it seems like the battery is 
charging.",,"
<div id=""charging"" class=""fa""></div>,
 <link rel=""stylesheet"" href=""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css"">,
 <script>,function chargebattery() {,  var a;,  a = document.getElementById(""charging"");,  a.innerHTML = ""&#xf244;"";,
  
 setTimeout(function () {,    a.innerHTML = ""&#xf243;"";,  }, 1000);,
  
 setTimeout(function () {,    a.innerHTML = ""&#xf242;"";,  }, 2000);,
  
 setTimeout(function () {,    a.innerHTML = ""&#xf241;"";,  }, 3000);,
  
 setTimeout(function () {,    a.innerHTML = ""&#xf240;"";,  }, 4000);,},
 chargebattery();,setInterval(chargebattery, 5000);,</script>",
How TO - Divider,,How To Create Dividers,"Example,Example","Learn how to create different dividers with CSS.,Dashed,Dotted,Solid,Rounded",,"
  <hr class=""dashed"">,<hr class=""dotted"">,<hr class=""solid"">,<hr 
  class=""rounded"">",
How TO - Vertical Line,,How To Create a Vertical Line,"Example,Example","Learn how to create a vertical line with CSS.,How to center the vertical line in your page:",,"
  <style>,.vl {,  border-left: 6px solid green;,  height: 
  500px;,},
  </style>,<div class=""vl""></div>",
How TO - Change Bullet Color of Lists,,Change Bullet Color,"Example,Example","Learn how to change bullet colors for lists with CSS.,Create a basic list:,By default, it is not possible to change the bullet color of a list item. 
However, you can do some CSS tricks to make it possible. Note that you might 
have to tweak it a bit differently if you're using a CSS framework or a special 
stylesheet:","Adele,Agnes,Billy,Bob","
  <ul>,  <li>Adele</li>,  <li>Agnes</li>,  
  <li>Billy</li>,  <li>Bob</li>,</ul>",
How TO - Change Text Selection Color,,"Text Selection Color,How To Change Text Selection Color",Example,"Learn how to override the default text selection color with CSS.,Select the following text:,Use the , selector to override the default text selection color:, Read more about the ::selection selector in our CSS Reference: ,.",,,
How TO - Change Placeholder Color,,Placeholder Color,"Example,Example","Learn how to change the color of the placeholder attribute with CSS.,Use an input element and add the placeholder attribute:,In most browsers, the placeholder text is grey. To change this, style the placeholder with the non-standard , selector. Note that Firefox adds a lower opacity to the placeholder, so we use , 1 to fix this., Read more about the ::placeholder selector in our CSS Reference: ,.",,"
  <input type=""text"" placeholder=""A red placeholder text.."">",
How TO - Remove Contenteditable Border,,Remove Contenteditable Border,"Example,Example","Learn how to remove the border from an editable element.,By default, when you write inside an element that has , set to ,, that element gets a border around on focus. However, you can use CSS to remove the border:,Use the , selector to select all elements that are contenteditable, and remove the border with the , property:, Go to our , to learn 
more about the global contenteditable attribute., Go to our , to learn 
more about the [,] selector.",,"
  <p contenteditable=""true"">This is an editable paragraph.</p>",
How TO - Device Look,,Devices,,"Learn how to create different device looks (smartphone, tablet and laptop) with CSS.",,,
How TO - Always Show Scrollbars,,How To Force / Always Show Scrollbars,"Example,Example","Learn how to always show scrollbars with CSS.,Add , to show both the 
horizontal and vertical scrollbar:,To only show the vertical scrollbar, or only the horizontal scrollbar, use , or ,:",,,
How TO - Hide Scrollbar,,"How To Hide Scrollbars,Hide Scrollbars But Keep Functionality","Example,Example,Example","Learn how to hide scrollbars with CSS.,Add , to hide both the 
horizontal and vertical scrollbar.,To only hide the vertical scrollbar, or only the horizontal scrollbar, use , or ,:,To hide the scrollbars, but still be able to keep scrolling, you can use the following code:,Webkit browsers, such as Chrome, Safari and Opera, supports the non-standard , pseudo element, which allows us to modify the look of the browser's scrollbar. IE and Edge supports the , property, 
and Firefox supports the , property, which allows us to hide the scrollbar, but keep functionality.",,,
How TO - Custom Scrollbar,,"Custom Scrollbars,How To Create Custom Scrollbars,Scrollbar Selectors","Example,Example","Learn how to create a custom scrollbar with CSS.,Chrome, Edge, Safari and Opera support the non-standard , pseudo element, which allows us to modify the look of the browser's scrollbar.,The following example creates a thin (10px wide) scrollbar, which has a grey track/bar 
color and a dark-grey (#888) handle:,This example creates a scrollbar with box shadow:,For webkit browsers, you can use the following pseudo elements to customize the browser's scrollbar:"," the scrollbar., the buttons on the scrollbar (arrows pointing upwards and downwards)., the draggable scrolling handle., the track (progress bar) of the scrollbar., the track (progress bar) NOT covered by the handle., the bottom corner of the scrollbar, where both horizontal and 
vertical scrollbars meet., the draggable resizing handle that appears at the bottom corner of some elements.",,
How TO - Browser Window CSS,,Browser Window,,Learn how to create a browser window example with CSS.,,,
How TO - Full Height Element,,Full Height Div,Example,Learn how to stretch elements to fit the whole height of the browser window with CSS.,,,
How TO - Download Link,,"Download Link,Browser Support","Example,Example","Learn how to create a download link with HTML.,You can use the HTML , attribute to specify that the target will be downloaded when a user clicks on the hyperlink.,The , attribute is only used if the , attribute is set.,The value of the attribute will be the name of the downloaded file. There are 
no restrictions on allowed values, and the browser will automatically detect the 
correct file extension and add it to the file (.img, .pdf, .txt, .html, etc.).,You can also specify a value for the download attribute, which will be the new filename of the downloaded file. If the value is omitted, the original filename is used.,The numbers in the table specify the first browser version that fully supports the attribute.",,"
    <a href=""/images/myw3schoolsimage.jpg"" download=""w3logo"">,  <img src=""/images/myw3schoolsimage.jpg"" 
    alt=""W3Schools"">,</a>",
How TO - CSS Shapes,,,"Square,Circle,Oval,Trapezoid,Rectangle,Parallelogram,Triangle Up,Triangle Down,Triangle Left,Triangle Right",Learn how to create different shapes with CSS.,,,
How TO - CSS Arrows,,How To Create Arrows,"Example,Example","Learn how to create arrows with CSS.,Right arrow: ,Left arrow: ,Up arrow: ,Down arrow: ",,"
  <p>Right arrow: <i class=""arrow right""></i></p>,<p>Left arrow: <i 
  class=""arrow left""></i></p>,<p>Up arrow: <i class=""arrow up""></i></p>,
  <p>Down arrow: <i class=""arrow down""></i></p>",
How TO - Transition on Hover,,Transition on Hover,"Example,Example","Learn how to add transition on hover with CSS.,CSS transitions allows you to change property values smoothly (from one value to another), over a given duration.,Add a transition effect (opacity and background color) to a 
button on hover:,Go to our , to learn more about transitions.",,,
How TO - Center a Button in DIV,,"How To Center a Button Vertically,How To Center Vertically AND Horizontally","Example,Example,Example","Learn how to center a button element vertically and horizontally with CSS.,You can also use flexbox to center things:, Go to our , to learn 
more about aligning elements., Go to our , to learn 
more about how to scale elements., Go to our , to learn 
more flexbox.",,"
  <style>,.container { ,  height: 200px;,  position: 
  relative;,  border: 3px solid green; ,},.vertical-center {,  margin: 0;,  
  position: absolute;,  top: 50%;,  -ms-transform: translateY(-50%);,  
  transform: translateY(-50%);,},</style>,<div 
  class=""container"">,  <div class=""vertical-center"">,
      <button>Centered Button</button>,  </div>,</div>,
  <style>,.container { ,  height: 200px;,  position: 
  relative;,  border: 3px solid green; ,},.center {,  margin: 0;,  
  position: absolute;,  top: 50%;,  left: 50%;,  -ms-transform: 
  translate(-50%, -50%);,  transform: translate(-50%, -50%);,},</style>,<div 
  class=""container"">,  <div class=""center"">,
      <button>Centered Button</button>,  </div>,</div>",
How TO - Check if an Element is Hidden,,Check Hidden Element,"Example,Example","Learn how to find out if an element is hidden with JavaScript., When an element is hidden with , (like in the example above), the element will not take up any space.,To find out if an element is hidden with ,, see the example below. This ""hidden"" element will take up space.",,,
How TO - Center Elements Vertically,,"How To Center Anything Vertically,How To Center Vertically AND Horizontally","Example,Example,Example","Learn how to center an element vertically and horizontally with CSS.,You can also use flexbox to center things:, Go to our , to learn 
more about aligning elements., Go to our , to learn 
more about how to scale elements., Go to our , to learn 
more flexbox.",,"
  <style>,.container { ,  height: 200px;,  position: 
  relative;,  border: 3px solid green; ,},.vertical-center {,  margin: 0;,  
  position: absolute;,  top: 50%;,  -ms-transform: translateY(-50%);,  
  transform: translateY(-50%);,},</style>,<div 
  class=""container"">,  <div class=""vertical-center"">,    
  <p>I am vertically centered.</p>,  </div>,</div>,
  <style>,.container { ,  height: 200px;,  position: 
  relative;,  border: 3px solid green; ,},.center {,  margin: 0;,  
  position: absolute;,  top: 50%;,  left: 50%;,  -ms-transform: 
  translate(-50%, -50%);,  transform: translate(-50%, -50%);,},</style>,<div 
  class=""container"">,  <div class=""center"">,    
  <p>I am vertically and horizontally centered.</p>,  </div>,</div>",
How TO - 3D Flip Box,,"Flip Box,How To Create a Flip Box,Vertical Flip","Example,Example,Example","Learn how to create a flip box with CSS.,Move your mouse over the boxes below to see the effect:,To do a vertical flip instead of a horizontal, use the , method instead of ,:, These examples do not work properly on tablets and/or mobile phones., Go to our , Tutorial, to learn more about 
2D transformations, such as the rotate() method., Go to our , Tutorial, to learn more about 
3D transformations.",,"
  <div class=""flip-box"">,  <div class=""flip-box-inner"">,    
  <div class=""flip-box-front"">,      <h2>Front 
  Side</h2>,    </div>,    <div 
  class=""flip-box-back"">,      <h2>Back Side</h2>,    
  </div>,  </div>,</div>",
How TO - Zoom on Hover,,How To Zoom on Hover,Example,"Learn how to zoom/scale an element on hover with CSS., Go to our , to learn 
more about how to scale elements.",,"
  <style>,.zoom {,  padding: 50px;,  
  background-color: green;,  transition: transform .2s; /* 
  Animation */,  width: 200px;,  height: 
  200px;,  margin: 0 auto;,},.zoom:hover {,  transform: 
  scale(1.5); /* (150% zoom - Note: if the zoom is too large, it will go outside 
  of the viewport) */,},</style>,<div class=""zoom""></div>",
How TO - Redirect to Another Webpage,,Redirect a Webpage,Example,"Learn how to redirect to another webpage using JavaScript.,There are a couple of ways to redirect to another webpage with JavaScript. The most popular ones are , and ,:, The difference between href and replace, is that , removes the URL of the current document from the document history, meaning that it is not possible to use the ""back"" button to navigate back to the original document.",,,
How TO - Online Offline Detection,,Offline Detection,Example,"Learn how to detect whether the browser is online or offline with JavaScript.,The , property of the , object returns a Boolean value that specifies whether the browser is in online or offline mode:",,,
How TO - Remove a Property from an Object,,Remove Property from an Object,Example,"Learn how to remove a property from a JavaScript object.,The , operator deletes a property from an object:,The delete operator deletes both the value of the property and the property 
itself.,After deletion, the property cannot be used before it is added back again.,The delete operator is designed to be used on object properties. It has no 
effect on variables or functions., The delete operator should not be used on predefined 
JavaScript object properties. It can crash your application.",,,
How TO - Tree View,,"Tree View,Tree View,Checkbox Tree View","Example,Example,Example,Example","Learn how to create a tree view with CSS and JavaScript.,A tree view represents a hierarchical view of information, where each item can have a number of subitems.,Click on the arrow(s) to open or close the tree branches.,In this example, we use a ""ballot box"" unicode instead of a caret:","
    ,Water,Coffee,
        ,Black Tea,White Tea,
            ,Sencha,Gyokuro,Matcha,Pi Lo Chun,
        ,
    ,
  ","
  <ul id=""myUL"">,  <li><span class=""caret"">Beverages</span>,    
  <ul class=""nested"">,      <li>Water</li>,      
  <li>Coffee</li>,      <li><span 
  class=""caret"">Tea</span>,        <ul 
  class=""nested"">,          
  <li>Black Tea</li>,          
  <li>White Tea</li>,          
  <li><span class=""caret"">Green Tea</span>,            
  <ul class=""nested"">,              
  <li>Sencha</li>,              
  <li>Gyokuro</li>,              
  <li>Matcha</li>,              
  <li>Pi Lo Chun</li>,            
  </ul>,          </li>,        
  </ul>,      </li>,    </ul>,  
  </li>,</ul>",
How TO - Add Active Class to Current Element,,Active Element,"Example,Example,Example,Example","Learn how to add an active class to the current element with JavaScript.,Highlight the active/current (pressed) button:,If you do not have an active class set on the button element to start with, use the following code:",,"
  <div id=""myDIV"">,  <button class=""btn"">1</button>,  <button 
  class=""btn active"">2</button>,  <button class=""btn"">3</button>,  
  <button class=""btn"">4</button>,  <button class=""btn"">5</button>,
  </div>",
How TO - Remove a Class,,Remove Class,"Example,Example,Example","Learn how to remove a class name from an element with JavaScript.,In this example, we will use a button to remove the ""mystyle"" class from the 
<div> element with id=""myDIV"":,Style the specified class name:,Get the <div> element with id=""myDIV"" and remove the ""mystyle"" class 
from it:, Also see ,., Also see ,., Learn more about the , property in our JavaScript Reference., Learn more about the , property in our JavaScript Reference.",,"
<button onclick=""myFunction()"">Try it</button>,<div id=""myDIV"" 
  class=""mystyle"">,  
This is a DIV element.,</div>",
How TO - Add a Class,,Add Class,"Example,Example,Example","Learn how to add a class name to an element with JavaScript.,Add a class name to the div element with id=""myDIV"" (in this example we use a button to add the class).,Style the specified class name:,Get the <div> element with id=""myDIV"" and add the ""mystyle"" class to it:, Also see ,., Also see ,., Learn more about the , property in our JavaScript Reference., Learn more about the , property in our JavaScript Reference.",,"
<button onclick=""myFunction()"">Try it</button>,<div id=""myDIV"">,  
This is a DIV element.,</div>",
How TO - Toggle Class,,Toggle Class,"Example,Example,Example","Toggle between adding and removing a class name from an element with JavaScript.,Toggle between adding a class name to the div element with id=""myDIV"" (in this example we use a button to toggle the class name).,Add a class name to toggle:,Get the <div> element with id=""myDIV"" and toggle between the ""mystyle"" class:, Also see ,., Also see ,., Learn more about the , property in our JavaScript Reference.",,"
<button onclick=""myFunction()"">Try it</button>,<div id=""myDIV"">,  
This is a DIV element.,</div>",
How TO - Toggle/Swap Text,,Toggle Text of an Element,"Example,Example",Learn how to toggle text with JavaScript.,,"
  <button onclick=""myFunction()"">Click Me</button>,<div id=""myDIV"">Hello</div>",
How TO - Toggle Dark Mode,,Toggle Class,"Example,Example,Example","Switch between dark and light mode with CSS and JavaScript.,
,
,Use any element that should store the content you want to toggle the design 
for. In our example, we will use , for the sake of simplicity:,Style the , element and create a , class for toggle:,Get the , element and toggle between the , class:, Also see ,., Learn more about the , property in our JavaScript Reference.",,"
<body>",
How TO - Toggle Hide and Show,,Toggle (Hide/Show) an Element,"Example,Example",Toggle between hiding and showing an element with JavaScript.,,"
<button onclick=""myFunction()"">Click Me</button>,<div id=""myDIV"">,  
This is my DIV element.,</div>",
How TO - Toggle Like and Dislike,,Toggle (Hide/Show) an Element,"Example,Example","Toggle between a like/dislike button with CSS and JavaScript.,Click on the icon to toggle between thumbs-up and thumbs-down (like/dislike):",,"
<!-- Add icon library -->,<link rel=""stylesheet"" href=""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css"">,
  ,<!-- Use an element to toggle between a like/dislike icon -->,<i onclick=""myFunction(this)"" class=""fa fa-thumbs-up""></i>",
How TO - Responsive Iframe,,"Responsive Iframes,How To - Responsive Iframes","Example,Example 16:9 Aspect Ratio,Example 4:3 Aspect Ratio,Example 3:2 Aspect Ratio,Example 8:5 Aspect Ratio,Example 1:1 Aspect Ratio (Height and Width is Always Equal)","Learn how to create responsive iframes with CSS.,Create an iframe that will keep the aspect ratio (4:3, 16:9, etc.) when resized:,Use a container element, like <div>, and add the iframe inside of it:,Add a percentage value for , to 
maintain the aspect ratio of the container DIV. The following example will create an 
aspect ratio of 16:9, which is the default aspect ratio of YouTube videos.,Other aspect ratios:",,"
<div class=""container""> ,  <iframe 
  class=""responsive-iframe"" 
  src=""https://www.youtube.com/embed/tgbNymZ7vqY""></iframe>,</div>",
How TO - Aspect Ratio,,"Aspect Ratio,How To - Height Equal to Width","Example,Example 1:1 Aspect Ratio,Example 16:9 Aspect Ratio,Example 4:3 Aspect Ratio,Example 3:2 Aspect Ratio,Example 8:5 Aspect Ratio","Learn how to maintain the aspect ratio of an element with CSS.,Create flexible elements that keep their aspect ratio (4:3, 16:9, etc.) when resized:,Use a container element, like <div>, and if you want text inside of it, add a 
child element:,Add a percentage value for , to maintain the aspect ratio of the 
DIV. The following example will create an aspect ratio of 1:1 (the height and 
width is always equal):,Other aspect ratios:",,"
<div class=""container""> ,  <div class=""text"">Some text</div> <!-- If 
you want text inside the container -->,</div>",
How TO - Parallax Scrolling,,"Parallax,How To Create a Parallax Scrolling Effect","Example with pixels,Example with percent,Example","Learn how to create a ""parallax"" scrolling effect with CSS.,Parallax scrolling is a web site trend where the background content (i.e. an image) is moved 
at a different speed than the foreground content while scrolling. Click on the links below to see the difference between a website with and 
without parallax scrolling.,
,
,Use a container element and add a background image to the container with a specific height. Then use 
the , to create the actual parallax 
effect. The other background properties are used to center and scale the image 
perfectly:,The example above used pixels to set the height of the image. If you want to 
use percent, for example 100%, to make the image fit the whole screen, set the 
height of the parallax container to 100%. , You must also 
apply , to both <html> and <body>:,Some mobile devices have a problem with ,. However, you can use media queries to turn off the parallax effect for mobile devices:",,"
<style>,.parallax { ,  /* The image used */,  background-image: url(""img_parallax.jpg"");,
    /* Set 
a specific height */,  min-height: 500px; ,  /* Create the parallax scrolling effect */,
    
background-attachment: fixed;,  background-position: 
center;,  background-repeat: no-repeat;,  background-size: cover;,},</style>,<!-- Container element 
-->,<div class=""parallax""></div>",
