H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
Canvas ,Clock,"Part I - Create the Canvas,Code Explained",HTML code:,"In these chapters we will build an analog clock using HTML canvas.,The clock needs an HTML container. Create an HTML canvas:,
,
,Add an HTML <canvas> element to your page:,Create a canvas object (var canvas) from the HTML canvas element:,Create a 2d drawing object (var ctx) for the canvas object:,Calculate the clock radius, using the height of the canvas:,Remap the (0,0) position (of the drawing object) to the center of the canvas:,Reduce the clock radius (to 90%) to draw the clock well inside the canvas:,Create a function to draw the clock:",,"
<!DOCTYPE html>,<html>,
<body>,
<canvas id=""canvas"" width=""400""
height=""400"" style=""background-color:#333""></canvas>,
<script>,var canvas = document.getElementById(""canvas"");,
var ctx = canvas.getContext(""2d"");,
var radius = canvas.height / 2;,
ctx.translate(radius, radius);,
radius = radius * 0.90,
drawClock();,
function drawClock() {,
    ctx.arc(0, 0, radius, 0 , 2 * Math.PI);,
    ctx.fillStyle = ""white"";,
    ctx.fill();,
},
</script>,
</body>,</html>,
,
  <canvas id=""canvas"" width=""400"" 
 height=""400"" style=""background-color:#333""></canvas>,
",
SVG ,<polyline>,"SVG Polyline - <polyline>,Example 1,Example 2","Example,Example","The <polyline> element is used to create any shape that consists of only straight lines 
(that is connected at several points):,Here is the SVG code:,Another example with only straight lines:,Here is the SVG code:",The points attribute defines the list of points (pairs of x and y coordinates) required to draw the polyline,"
<svg height=""200"" width=""500"">,
 
<polyline points=""20,20 40,25 60,40 80,120 120,140 200,180"",
  style=""fill:none;stroke:black;stroke-width:3"" />,
</svg>
,
<svg height=""180"" width=""500"">,
 
<polyline points=""0,40 40,40 40,80 80,80 80,120 120,120 120,160"",
 
style=""fill:white;stroke:red;stroke-width:4"" />,
</svg>
",
SVG ,<polygon>,"SVG Polygon - <polygon>,Example 1,Example 2,Example 3,Example 4","Example,Example,Example,Example","The <polygon> element is used to create a graphic that contains at least 
three sides.,Polygons are made of straight lines, and the shape is ""closed"" (all the lines 
connect up).,The following example creates a polygon with three sides:,Here is the SVG code:,The following example creates a polygon with four sides:,Here is the SVG code:,Use the <polygon> element to create a star:,Here is the SVG code:,Change the fill-rule property to ""evenodd"":,Here is the SVG code:",The points attribute defines the x and y coordinates for each corner of the polygon,"
<svg height=""210"" width=""500"">,
 
<polygon points=""200,10 250,190 160,210""
style=""fill:lime;stroke:purple;stroke-width:1"" />,
</svg>
,
<svg height=""250"" width=""500"">,
 
<polygon points=""220,10 300,210 170,250 123,234""
style=""fill:lime;stroke:purple;stroke-width:1"" />,
</svg>
,
<svg height=""210"" width=""500"">,
  <polygon points=""100,10 40,198 190,78 10,78 160,198"",
 
style=""fill:lime;stroke:purple;stroke-width:5;fill-rule:nonzero;"" />,
</svg>
,
<svg height=""210"" width=""500"">,
  <polygon points=""100,10 40,198 190,78 10,78 160,198"",
 
style=""fill:lime;stroke:purple;stroke-width:5;fill-rule:evenodd;"" />,
</svg>
",
SVG ,<line>,SVG Line - <line>,Example,"The <line> element is used to create a line:,Here is the SVG code:","The x1 attribute defines the start of the line on the x-axis,The y1 attribute defines the start of the line on the y-axis,The x2 attribute defines the end of the line on the x-axis,The y2 attribute defines the end of the line on the y-axis","
<svg height=""210"" width=""500"">,
 
<line x1=""0"" y1=""0"" x2=""200"" y2=""200""
style=""stroke:rgb(255,0,0);stroke-width:2"" />,
</svg>
",
SVG ,<text>,"SVG Text - <text>,Example 1,Example 2,Example 3,Example 4","Example,Example,Example,Example","The <text> element is used to define a text.,Write a text:,Here is the SVG code:,Rotate the text:,Here is the SVG code:,The <text> element can be arranged in any number of sub-groups with the <tspan> 
element. Each <tspan> element can contain different formatting and position.,Text on several lines (with the <tspan> element):,Here is the SVG code:,Text as a link (with the <a> element):,Here is the SVG code:",,"
<svg height=""30"" width=""200"">,
 
<text x=""0"" y=""15"" fill=""red"">I 
love SVG!</text>,
</svg>
,
<svg height=""60"" width=""200"">,
 
<text x=""0"" y=""15"" fill=""red"" 
transform=""rotate(30 20,40)"">I 
love SVG</text>,
</svg>
,
<svg height=""90"" width=""200"">,
  <text x=""10"" y=""20"" style=""fill:red;"">Several lines:,
    <tspan x=""10"" y=""45"">First line.</tspan>,
    <tspan x=""10"" y=""70"">Second line.</tspan>,
  </text>,
</svg>
,
<svg height=""30"" width=""200""
xmlns:xlink=""http://www.w3.org/1999/xlink"">,
  <a xlink:href=""https://www.w3schools.com/graphics/"" 
target=""_blank"">,
    <text x=""0"" y=""15"" fill=""red"">I love SVG!</text>,
  </a>,
</svg>
",
SVG ,<path>,"SVG Path - <path>,Example 1,Example 2","Example,Example","The <path> element is used to define a path.,The following commands are available for path data:, All of the commands above can also be expressed with lower 
letters. Capital letters means absolutely positioned, lower cases means relatively positioned.,The example below defines a path that starts at position 150,0 with a line to position 75,200 
then from there, a line to 225,200 and finally closing the path back to 150,0:,Here is the SVG code:,Bézier curves are used to model smooth curves that can be scaled 
indefinitely. Generally, the user selects two endpoints and one or two control 
points. A Bézier curve with one control point is called a quadratic Bézier curve 
and the kind with two control points is called cubic.,The following example creates a quadratic Bézier curve, where A and C are the 
start and end points, B is the control point:,Here is the SVG code:,Complex? YES!!!! Because of the complexity involved in drawing paths it is 
highly recommended to use an SVG editor to create complex graphics.","M = moveto,L = lineto,H = horizontal lineto,V = vertical lineto,C = curveto,S = smooth curveto,Q = quadratic Bézier curve,T = smooth quadratic Bézier curveto,A = elliptical Arc,Z = closepath","
 <svg height=""210"" width=""400"">,
   <path d=""M150 0 L75 200 L225 200 Z"" />,
 </svg>
,
 <svg height=""400"" width=""450"">,
   <path id=""lineAB"" d=""M 100 350 l 150 -300"" stroke=""red"",
   stroke-width=""3"" fill=""none"" />,
   <path id=""lineBC"" d=""M 250 50 l 150 300"" stroke=""red"",
   stroke-width=""3"" fill=""none"" />,
   <path d=""M 175 200 l 150 0"" stroke=""green"" stroke-width=""3"",
   fill=""none"" />,
   <path d=""M 100 350 q 150 -300 300 0"" stroke=""blue"",
   stroke-width=""5"" fill=""none"" />,
   <!-- Mark relevant points -->,
   <g stroke=""black"" stroke-width=""3"" fill=""black"">,
     <circle id=""pointA"" cx=""100"" cy=""350"" r=""3"" />,
     <circle id=""pointB"" cx=""250"" cy=""50"" r=""3"" />,
     <circle id=""pointC"" cx=""400"" cy=""350"" r=""3"" />,
   </g>,
   <!-- Label the points -->,
   <g font-size=""30"" font-family=""sans-serif"" fill=""black"" stroke=""none"",
   text-anchor=""middle"">,
     <text x=""100"" y=""350"" dx=""-30"">A</text>,
     <text x=""250"" y=""50"" dy=""-10"">B</text>,
     <text x=""400"" y=""350"" dx=""30"">C</text>,
   </g>,
 </svg>
",
SVG ,<ellipse>,"SVG Ellipse - <ellipse>,Example 1,Example 2,Example 3","Example,Example,Example","The <ellipse> element is used to create an ellipse.,An ellipse is closely related to a circle. The difference is that an ellipse has an x and a y radius that differs from each other,
while a circle has equal x and y radius:,The following example creates an ellipse:,Here is the SVG code:,The following example creates three ellipses on top of each other:,Here is the SVG code:,The following example combines two ellipses (one yellow and one white):,Here is the SVG code:","The cx attribute defines the x coordinate of the center of the ellipse,The cy attribute defines the y coordinate of the center of the ellipse,The rx attribute defines the horizontal radius,The ry attribute defines the vertical radius","
<svg height=""140"" width=""500"">,
  <ellipse cx=""200"" cy=""80"" rx=""100"" ry=""50"",  style=""fill:yellow;stroke:purple;stroke-width:2"" />,
</svg>
,
<svg height=""150"" width=""500"">,
 
<ellipse cx=""240"" cy=""100"" rx=""220"" ry=""30""
style=""fill:purple"" />,
 
<ellipse cx=""220"" cy=""70"" rx=""190"" ry=""20""
style=""fill:lime"" />,
 
<ellipse cx=""210"" cy=""45"" rx=""170"" ry=""15""
style=""fill:yellow"" />,
</svg>
,
<svg height=""100"" width=""500"">,
 
<ellipse cx=""240"" cy=""50"" rx=""220"" ry=""30""
style=""fill:yellow"" />,
 
<ellipse cx=""220"" cy=""50"" rx=""190"" ry=""20""
style=""fill:white"" />,
</svg>
",
SVG ,<circle>,SVG Circle - <circle>,Example,"The <circle> element is used to create a circle:,Here is the SVG code:","The  cx and cy attributes define the x and y coordinates of the center of the circle. 
  If  cx and cy are omitted, the circle's center is set to (0,0),The r attribute defines the radius of the circle","
<svg height=""100"" width=""100"">,
 
<circle cx=""50"" cy=""50"" r=""40"" stroke=""black""
stroke-width=""3"" fill=""red"" />,
</svg>
",
SVG ,<rect>,"SVG Shapes,SVG Rectangle - <rect>,Example 1,Example 2,Example 3,Example 4","Example,Example,Example,Example","SVG has some predefined shape elements that can be used by developers:,The following chapters will explain each element, starting with the rect element.,The <rect> element is used to create a rectangle and variations of a rectangle shape:,Here is the SVG code:,Let's look at another example that contains some new attributes:,Here is the SVG code:,Define the opacity for the whole element:,Here is the SVG code:,Last example, create a rectangle with rounded corners:,Here is the SVG code:","Rectangle <rect>,Circle <circle>,Ellipse <ellipse>,Line <line>,Polyline <polyline>,Polygon <polygon>,Path <path>,The width and height attributes of the <rect> element define the height and 
  the width of the rectangle,The style attribute is used to define CSS properties for the rectangle,The CSS fill property defines the fill color of the rectangle,The CSS stroke-width property defines the width of the border of the rectangle,The CSS stroke property defines the color of the border of the rectangle,The x attribute defines the left position of the rectangle (e.g. x=""50"" 
  places the rectangle 50 px from the left margin),The y attribute defines the top position of the rectangle (e.g. y=""20"" 
  places the rectangle 20 px from the top margin),The CSS fill-opacity property defines the opacity of the fill color (legal range: 0 to 1),The CSS stroke-opacity property defines the opacity of the stroke color (legal range: 0 to 1),The CSS opacity property defines the opacity value for the whole element (legal range: 0 to 1),The rx and the ry attributes rounds the corners of the rectangle","
<svg width=""400"" height=""110"">,
 
<rect width=""300"" height=""100""
style=""fill:rgb(0,0,255);stroke-width:3;stroke:rgb(0,0,0)"" />,
</svg>
,
<svg width=""400"" height=""180"">,
 
<rect x=""50"" y=""20"" width=""150"" height=""150"",
 
style=""fill:blue;stroke:pink;stroke-width:5;fill-opacity:0.1;stroke-opacity:0.9"" />,
</svg>
,
<svg width=""400"" height=""180"">,
 
<rect x=""50"" y=""20"" width=""150"" height=""150"",
 
style=""fill:blue;stroke:pink;stroke-width:5;opacity:0.5"" />,
</svg>
,
<svg width=""400"" height=""180"">,
 
<rect x=""50"" y=""20"" rx=""20"" ry=""20"" width=""150""
height=""150"",
  style=""fill:red;stroke:black;stroke-width:5;opacity:0.5"" />,
</svg>
",
SVG ,in HTML,Embed SVG Directly Into HTML Pages,Example,"You can embed SVG elements directly into your HTML pages.,Here is an example of a simple SVG graphic:,and here is the HTML code:, Since SVG is written in XML, all elements must be 
properly closed!","An SVG image begins with an <svg> element,The width and height attributes of the <svg> element define the width and height of the SVG image,The <circle> element is used to draw a circle,The cx and cy attributes define the x and y coordinates of the center of the circle. If cx and cy are 
    not set, the circle's center is set to (0, 0),The r attribute defines the radius of the circle
    ,The stroke and stroke-width attributes control how the outline of a shape appears. We set the outline of the circle to a 4px green ""border"",The fill attribute refers to the color inside the circle. We set the fill color to yellow,The closing </svg> tag closes the SVG image","
 <!DOCTYPE html>,<html>,<body>,<h1>My first SVG</h1>,<svg width=""100"" height=""100"">,  <circle cx=""50"" cy=""50"" r=""40"" stroke=""green"" stroke-width=""4"" fill=""yellow"" />,</svg>,
 ,</body>,</html> ",
SVG ,Tutorial,"Examples in Each Chapter,What you should already know,What is SVG?,SVG is a W3C Recommendation,SVG Advantages,Creating SVG Images",SVG Example,"With our ""Try it Yourself"" editor, you can edit the SVG, and click on a button to view the result.,Before you continue, you should have some basic understanding of the following:,If you want to study these subjects first, find the tutorials on our
,.,SVG 1.0 became a W3C Recommendation on 4 September 2001.,SVG 1.1 became a W3C Recommendation on 14 January 2003.,SVG 1.1 (Second Edition) became a W3C Recommendation on 16 August 2011.,Advantages of using SVG over other image formats (like JPEG 
and GIF) are:,SVG images can be created with any text editor, but 
it is often more convenient to create SVG images with a drawing program, like
,.","HTML ,Basic XML,SVG stands for Scalable Vector Graphics,SVG is used to define vector-based graphics for the Web,SVG defines the graphics in XML format,Every element and every attribute in SVG files can be animated,SVG is a W3C recommendation,SVG integrates with other W3C standards such as the DOM and XSL,SVG images can be created and edited with any text editor,SVG images can be searched, indexed, scripted, and compressed,SVG images are scalable,SVG images can be printed with high quality at any resolution,SVG images are zoomable,SVG graphics do NOT lose any quality if they are zoomed or resized,SVG is an open standard,SVG files are pure XML","
<html>,
<body>,
,
<h1>My first SVG</h1>,
,
 <svg width=""100"" height=""100"">,  <circle cx=""50"" cy=""50"" r=""40"" stroke=""green"" stroke-width=""4"" fill=""yellow"" />,</svg>,
,
</body>,
</html>
",
Google Maps Reference,,"The Map() Constructor,Definition and Usage,Syntax,Parameter Values,Methods of Map(),Properties of Map(),Events of Map(),Overlays,Events,Controls",Example,The Map() constructor creates a new map inside a specified HTML element (typically a <div> element).,,,
Google Maps ,Types,"Google Maps - Basic Map Types,Google Maps - 45° Perspective View,Google Maps - Disable 45° Perspective View - setTilt(0)","Example,Example","The following map types are supported in Google Maps API:,The map type is specified either within the Map properties object, with the mapTypeId property:,Or by calling the map's setMapTypeId() method:,The map types SATELLITE and HYBRID support a 45° perspective imagery view for 
certain locations (only at high zoom levels).,If you zoom into a location with 45° imagery view, the map will automatically 
alter the perspective view. In addition, the map will add:, Zooming out from a map with 45° imagery will revert each of 
these changes, and the original map is displayed.,The following example shows a 45° perspective view of Palazzo Ducale in 
Venice, Italy:,You can disable 45° perspective view by calling setTilt(0) on the Map object:, To enable 45° perspective view at a later point, call 
setTilt(45).","ROADMAP (normal, default 2D map),SATELLITE (photographic map),HYBRID (photographic map + roads and city names),TERRAIN (map with mountains, rivers, etc.),A compass wheel around the Pan control, allowing you to rotate the image,A Rotate control between the Pan and Zoom controls, allowing you to rotate the image 90°,A toggle control for displaying the 45° perspective view, under the Satellite control/label",,
Google Maps ,Controls,"Google Maps - The Default Controls,Google Maps - More Controls,Google Maps - Disabling The Default Controls,Google Maps - Turn On All Controls,Google Maps - Modifying Controls","Example,Example,Example,Example,Example","When showing a standard Google map, it comes with the default control set:,In addition to the default controls, Google Maps also has:,You can specify which controls to show when creating the map (inside MapOptions) or 
by calling setOptions() to 
change the map's options.,You may instead wish to turn off the default controls.,To do so, set the Map's disableDefaultUI property (within the Map options 
object) to true:,Some controls appear on the map by default; while others will not appear 
unless you set them.,Adding or removing controls from the map 
is specified in the Map options object.,Set the control to true to make it visible - Set the control to false to hide it.,The following example turns ""on"" all controls:,Several of the map controls are configurable.,The controls can be modified by specifying control options fields.,For example, options for modifying a Zoom control are specified in the zoomControlOptions field. 
The zoomControlOptions field may contain:, If you modify a control, always enable the control 
first (set it to true).,Another configurable control is the MapType control.,Options for modifying a control are specified in the mapTypeControlOptions field. 
The mapTypeControlOptions field may contain::,You can also position a control, with the ControlPosition property:","Zoom - displays a slider or ""+/-"" buttons to control the zoom level of the map,Pan - displays a pan control for panning the map,MapType - lets the user toggle between map types (roadmap and satellite),Street View - displays a Pegman icon which can be dragged to the map to enable Street View,Scale - displays a map scale element,Rotate - displays a small circular icon which allows you to rotate maps,Overview Map - displays a thumbnail overview map reflecting the current map viewport within a wider area,google.maps.ZoomControlStyle.SMALL - displays a mini-zoom control (only + and - buttons),google.maps.ZoomControlStyle.LARGE - displays the standard zoom slider control,google.maps.ZoomControlStyle.DEFAULT - picks the best zoom control based on device and map size,google.maps.MapTypeControlStyle.HORIZONTAL_BAR - display one button for each map type,google.maps.MapTypeControlStyle.DROPDOWN_MENU - select map type via a dropdown menu,google.maps.MapTypeControlStyle.DEFAULT - displays the ""default"" behavior (depends on screen size)",,
Google Maps ,Events,"Click The Marker to Zoom,Pan Back to Marker,Open an InfoWindow When Clicking on The Marker,Set Markers and Open InfoWindow for Each Marker","Example,Example,Example,Example","We still use the map from the previous page: a map centered on London, England.,Now we want to zoom when a user is clicking on the marker (We attach 
an event handler to a marker that zooms the map when clicked).,Here is the added code:,We register for event notifications using the addListener() event handler. 
That method takes an object, an event to listen for, and a function to call when 
the specified event occurs.,Here, we save the zoom changes and pan the map back after 3 seconds:,Click on the marker to show an infowindow with some text:,Run a function when the user clicks on the map.,The placeMarker() function places a marker where the user has clicked, and shows an infowindow with the latitudes 
and longitudes of the marker:",,,
Google Maps ,Overlays,"Google Maps - Overlays,Google Maps - Add a Marker,Google Maps - Animate the Marker,Google Maps - Icon Instead of Marker,Google Maps - Polyline,Google Maps - Polygon,Google Maps - Circle,Google Maps - InfoWindow","Example,Example,Example,Example,Example,Example,Example","Overlays are objects on the map that are bound to latitude/longitude 
coordinates.,Google Maps has several types of overlays:,The Marker constructor creates a marker. Note that the position property 
must be set for the marker to display.,Add the marker to the map by using the setMap() 
method:,The example below shows how to animate the marker with the animation property:,The example below specifies an image (icon) to use instead of the default marker:,A Polyline is a line that is drawn through a series of coordinates in an ordered sequence.,A polyline supports the following properties:,A Polygon is similar to a Polyline in that it consists of a 
series of coordinates in an ordered sequence. However, polygons are designed to define regions within a closed loop.,Polygons are made of straight lines, and the shape is ""closed"" (all the lines 
connect up).,A polygon supports the following properties:,A circle supports the following properties:,Show an InfoWindow with some text content for a marker:","Marker - Single locations on a map. Markers can also display custom icon images,Polyline - Series of straight lines on a map,Polygon - Series of straight lines on a map, and the shape is ""closed"",Circle and Rectangle,Info Windows - Displays content within a popup balloon on top of a map,Custom overlays,path - specifies several latitude/longitude coordinates for the line,strokeColor - specifies a hexadecimal color for the line (format: ""#FFFFFF""),strokeOpacity - specifies the opacity of the line (a value between 0.0 and 1.0),strokeWeight - specifies the weight of the line's stroke in pixels,editable - defines whether the line is editable by users (true/false),path - specifies several LatLng coordinates for the line (first and last coordinate are equal),strokeColor - specifies a hexadecimal color for the line (format: ""#FFFFFF""),strokeOpacity - specifies the opacity of the line (a value between 0.0 and 1.0),strokeWeight - specifies the weight of the line's stroke in pixels,fillColor - specifies a hexadecimal color for the area within the enclosed region (format: ""#FFFFFF""),fillOpacity - specifies the opacity of the fill color (a value between 0.0 and 1.0),editable - defines whether the line is editable by users (true/false),center - specifies the google.maps.LatLng of the center of the circle,radius - specifies the radius of the circle, in meters,strokeColor - specifies a hexadecimal color for the line around the circle (format: ""#FFFFFF""),strokeOpacity - specifies the opacity of the stroke color (a value between 0.0 and 1.0),strokeWeight - specifies the weight of the line's stroke in pixels,fillColor - specifies a hexadecimal color for the area within the circle (format: ""#FFFFFF""),fillOpacity - specifies the opacity of the fill color (a value between 0.0 and 1.0),editable - defines whether the circle is editable by users (true/false)",,
Google Maps ,Basic,"Create a Basic Google Map,The Map Container and Size,Create a Function to Set The Map Properties,Multiple Maps,Free Google API Key","Example,Example","This example creates a Google Map centered in London, England:,The rest of this page describes the example above, step by step.,The map needs an HTML element to hold the map:,The , variable defines the properties for the map.,The , property specifies where to center the map (using 
latitude and longitude coordinates).,The , property specifies the zoom level for the map (try 
to experiment with the zoom level).,The line: , creates a new map inside the <div> element with 
id=""googleMap"", using the parameters that are passed (mapProp).,The example below defines four maps with different 
map types:,Google allows a website to call any Google API for free, thousands of times a day.,Go to 
, to 
learn how to get an 
API key.,Google Maps expects to find the API key in the , parameter when loading an API:",,"
 <!DOCTYPE html>,<html>,<body>,<h1>My First Google Map</h1>,
  <div id=""googleMap"" style=""width:100%;height:400px;""></div>,<script>,
  function myMap() {,var mapProp= {,  center:new 
  google.maps.LatLng(51.508742,-0.120850),,  zoom:5,,};,
  var map = new google.maps.Map(document.getElementById(""googleMap""),mapProp);,
  },</script>,<script src=""https://maps.googleapis.com/maps/api/js?key=YOUR_KEY&callback=myMap""></script>,
  ,</body>,</html>
,
<div id=""googleMap"" style=""width:100%;height:400px""></div>,
  function myMap() {,var mapProp = {,    center:new 
  google.maps.LatLng(51.508742,-0.120850),,    zoom:5,,};,
  var map = new google.maps.Map(document.getElementById(""googleMap""),mapProp);,
  }
,
  <script src=""https://maps.googleapis.com/maps/api/js?,&callback=myMap""></script>
",
Google Maps Tutorial,,"Google Maps API,Google Maps in HTML",Example,"This tutorial is about the Google Maps API (,pplication
,rogramming ,nterface).,This example creates a Google Map in HTML:",,"
 <!DOCTYPE html>,<html>,<body>,<h1>My First Google Map</h1>,
  <div id=""googleMap"" style=""width:100%;height:400px;""></div>,<script>,
  function myMap() {,var mapProp= {,  center:new 
  google.maps.LatLng(51.508742,-0.120850),,  zoom:5,,};,
  var map = new google.maps.Map(document.getElementById(""googleMap""),mapProp);,
  },</script>,<script src=""https://maps.googleapis.com/maps/api/js?key=YOUR_KEY&callback=myMap""></script>,
  ,</body>,</html>
",
