H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
"MySQL , Operators","AND, OR and NOT","The MySQL AND, OR and NOT Operators,Demo Database,AND Example,OR Example,NOT Example,Combining AND, OR and NOT","Example,Example,Example,Example,Example,Example","The , clause can be combined with ,, ,, and , operators.,The , and , operators are used to filter records based on more than one 
condition:,The , operator displays a record if the condition(s) is NOT TRUE.,The table below shows the complete ""Customers"" table from the Northwind sample database:,The following SQL statement selects all fields from ""Customers"" where country is ""Germany"" AND city is ""Berlin"":,The following SQL statement selects all fields from ""Customers"" where city is ""Berlin"" OR ""Stuttgart"":,The following SQL statement selects all fields from ""Customers"" where country is ""Germany"" OR ""Spain"":,The following SQL statement selects all fields from ""Customers"" where country is NOT ""Germany"":,You can also combine the ,, , and , operators.,The following SQL statement selects all fields from ""Customers"" where country is ""Germany"" AND city must be ""Berlin"" 
OR ""Stuttgart"" (use parenthesis to form complex expressions):,The following SQL statement selects all fields from ""Customers"" where country is 
NOT ""Germany"" and NOT ""USA"":","The , operator displays a record if all the conditions separated by , 
  are TRUE.,The , operator displays a record if any of the conditions separated by , is TRUE.",,
"MySQL , Statement",UPDATE,"The MySQL UPDATE Statement,Demo Database,UPDATE Table,UPDATE Multiple Records,Update Warning!","Example,Example,Example","The , statement is used to modify the existing records in a table.,Below is a selection from the ""Customers"" table in the Northwind sample database:,The following SQL statement updates the first customer (CustomerID = 1) with a new contact person , 
a new city.,The selection from the ""Customers"" table will now look like this:,It is the , clause that determines how many records will be updated.,The following SQL statement will 
update the PostalCode to 00000 for all records where country is ""Mexico"":,The selection from the ""Customers"" table will now look like this:,The selection from the ""Customers"" table will now look like this:",,,
"MySQL , Operator",LIKE,"The MySQL LIKE Operator,Demo Database,SQL LIKE Examples","Example,Example,Example,Example,Example,Example,Example","The , operator is used in a , clause to search for a specified pattern in a column.,There are two wildcards often used in conjunction with the , operator:,The percent sign and the underscore can also be used in combinations!,Here are some examples showing different , operators with '%' and '_' wildcards:,The table below shows the complete ""Customers"" table from the Northwind sample database:,The following SQL statement selects all customers with a CustomerName starting with 
""a"":,The following SQL statement selects all customers with a CustomerName ending with ""a"":,The following SQL statement selects all customers with a CustomerName that 
have ""or"" in any position:,The following SQL statement selects all customers with a CustomerName that 
have ""r"" in the second position:,The following SQL statement selects all customers with a CustomerName that 
starts with ""a"" and are at least 3 characters in length:,The following SQL statement selects all customers with a ContactName that 
starts with ""a"" and ends with ""o"":,The following SQL statement selects all customers with a CustomerName that 
does 
NOT start with ""a"":","The percent sign (%) represents zero, one, or multiple characters,The underscore sign (_) represents one, single character",,
MySQL ,NULL Values,"What is a NULL Value?,How to Test for NULL Values?,Demo Database,The IS NULL Operator,The IS NOT NULL Operator","Example,Example","A field with a NULL value is a field with no value.,If a field in a table is optional, it is possible to insert a new record or 
update a record without adding a value to this field. Then, the field will be 
saved with a NULL value.,It is not possible to test for NULL values with comparison operators, such as 
=, <, or <>.,We will have to use the , and , operators instead.,Below is a selection from the ""Customers"" table in the Northwind sample 
database:,The , operator is used to test for empty values (NULL values).,The following SQL lists all customers with a NULL value in the ""Address"" field:,The , operator is used to test for non-empty values (NOT NULL 
values).,The following SQL lists all customers with a value in the ""Address"" field:",,,
"MySQL , Statement",INSERT INTO,"The MySQL INSERT INTO Statement,Demo Database,INSERT INTO Example,Insert Data Only in Specified Columns","Example,Example","The , statement is used to insert new records in a table.,It is possible to write the , 
statement in two ways:,1. Specify both the column names and the values to be inserted:,2. If you are adding values for all the columns of the table, you do not need to 
specify the column names in the SQL query. However, make sure the order of the 
values is in the same order as the columns in the table. Here, the , syntax 
would be as follows:,Below is a selection from the ""Customers"" table in the Northwind 
sample database:,The following SQL statement inserts a new record in the ""Customers"" table:,The selection from the ""Customers"" table will now look like this:,It is also possible to only insert data in specific columns.,The following SQL statement will insert a new record, but only insert data in the ""CustomerName"", 
""City"", and ""Country"" columns (CustomerID will 
be updated automatically):,The selection from the ""Customers"" table will now look like this:",,,
"MySQL , Keyword",ORDER BY,"The MySQL ORDER BY Keyword,Demo Database,ORDER BY Example,ORDER BY DESC Example,ORDER BY Several Columns Example,ORDER BY Several Columns Example 2","Example,Example,Example,Example","The , keyword is used to sort the result-set in ascending or 
descending order.,The , keyword sorts the records in ascending order by default. To sort the records in descending order, use the , keyword.,Below is a selection from the ""Customers"" table in the Northwind sample database:,The following SQL statement selects all customers from the ""Customers"" table, 
sorted by the ""Country"" column:,The following SQL statement selects all customers from the ""Customers"" table, 
sorted DESCENDING by the ""Country"" column:,The following SQL statement selects all customers from the ""Customers"" table, 
sorted by the ""Country"" and the ""CustomerName"" column. This means that it orders 
by Country, but if some rows have the same Country, it orders them by 
CustomerName:,The following SQL statement selects all customers from the ""Customers"" table, 
sorted ascending by the ""Country"" and descending by the ""CustomerName"" column:",,,
"MySQL , Clause",WHERE,"The MySQL WHERE Clause,Demo Database,WHERE Clause Example,Text Fields vs. Numeric Fields,Operators in The WHERE Clause","Example,Example","The , clause is used to filter records.,It is used to extract only those records that fulfill a specified 
condition.,Below is a selection from the ""Customers"" table in the Northwind sample database:,The following SQL statement selects all the customers from  
""Mexico"":,SQL requires single quotes around text values (most database systems will 
also allow double quotes).,However, numeric fields should not be enclosed in quotes:,The following operators can be used in the , clause:",,,
"MySQL , Statement",SELECT,"The MySQL SELECT Statement,Demo Database,SELECT Columns Example,SELECT * Example,The MySQL SELECT DISTINCT Statement,SELECT Example Without DISTINCT,SELECT DISTINCT Examples","Example,Example,Example,Example,Example","The , statement is used to select data from a database.,The data returned is stored in a result table, called the result-set.,Here, column1, column2, ... are the field names of the table you want to 
select data from. If you 
want to select all the fields available in the table, use the following syntax:,In this tutorial we will use the well-known Northwind sample database.,Below is a selection from the ""Customers"" table in the Northwind sample database:,The following SQL statement selects the ""CustomerName"", ""City"", and ""Country"" columns from the ""Customers"" table:,The following SQL statement selects ALL the columns from the ""Customers"" table:,The , statement is used to return only distinct (different) values.,Inside a table, a column often contains many duplicate values; and sometimes you only want to list the different (distinct) values.,The following SQL statement selects all (including the duplicates) values from the ""Country"" column in the ""Customers"" table:,Now, let us use the , statement and see the result.,The following SQL statement selects only the DISTINCT values from the ""Country"" column in the ""Customers"" table:,The following SQL statement counts and returns the number of different (distinct) 
countries in the ""Customers"" table:",,,
MySQL ,SQL,"What is SQL?,How to Use SQL,Keep in Mind That...,Semicolon after SQL Statements?,Some of The Most Important SQL Commands",Example,"SQL is the standard language for dealing with Relational Databases.,SQL is used to insert, search, update, and delete database records.,The following SQL statement selects all the records in the ""Customers"" table:,In this tutorial we will write all SQL keywords in upper-case.,Some database systems require a semicolon at the end of each SQL statement.,Semicolon is the standard way to separate each SQL statement in database 
systems that allow more than one SQL statement to be executed in the same call 
to the server.,In this tutorial, we will use semicolon at the end of each SQL statement.","SQL keywords are NOT case sensitive: , is the same as , - extracts data from a database, - updates data in a database, - deletes data from a database, - inserts new data into a database, - creates a new database, - modifies a database, - creates a new table, - modifies a table, - deletes a table, - creates an index (search key), - deletes an index
  ",,
MySQL RDBMS,,"What is RDBMS?,What is a Database Table?,What is a Relational Database?",,"RDBMS stands for Relational Database Management System.,RDBMS is a program used to maintain a relational database.,RDBMS is the basis for all modern database systems such as MySQL, Microsoft SQL Server, Oracle, and Microsoft Access.,RDBMS uses , to access the data in the database.,A table is a collection of related data entries, and it consists of columns and rows.,A column holds specific information about every record in the table.,A record (or row) is each individual entry that exists in a table.,Look at a selection from the Northwind ""Customers"" table:,The columns in the ""Customers"" table above are: CustomerID, CustomerName, ContactName, Address, 
City, PostalCode and Country. The table has 5 records (rows).,A relational database defines database relationships in the form of tables. 
The tables are related to each other - based on data common to each.,Look at the following three tables ""Customers"", ""Orders"", and ""Shippers"" from the Northwind 
database:,The relationship between the ""Customers"" table and the ""Orders"" table is the 
CustomerID column:,The relationship between the ""Orders"" table and the ""Shippers"" table is the 
ShipperID column:",,,
 MySQL,Introduction to,"What is MySQL?,Who Uses MySQL?,Show Data On Your Web Site",,"MySQL is a very popular open-source relational database management system (RDBMS).,To build a web site that shows data from a database, you will need:","MySQL is a relational database management system,MySQL is open-source,MySQL is free,MySQL is ideal for both small and large applications,MySQL is very fast, reliable, scalable, and easy to use,MySQL is cross-platform,MySQL is compliant with the ANSI SQL standard,MySQL was first released in 1995,MySQL is developed, distributed, and supported by Oracle Corporation,MySQL is named after co-founder Monty Widenius's daughter: My,Huge websites like Facebook, Twitter, Airbnb, Booking.com, Uber, GitHub, YouTube, etc.,Content Management Systems like WordPress, Drupal, Joomla!, Contao, etc.,A very large number of web developers around the world,An RDBMS database program (like MySQL),A server-side scripting language, like PHP,To use SQL to get the data you want,To use HTML / CSS to style the page",,
"MySQL , Functions","COUNT(), AVG() and SUM()","MySQL COUNT(), AVG() and SUM() Functions,Demo Database,COUNT() Example,AVG() Example,Demo Database,SUM() Example","Example,Example,Example","The , function returns the number of rows that matches a specified criterion.,The , function returns the average value of a numeric column. ,The , function returns the total sum of a numeric column. ,Below is a selection from the ""Products"" table in the Northwind sample database:,The following SQL statement finds the number of products:, NULL values are not counted.,The following SQL statement finds the average price of all products:, NULL values are ignored.,Below is a selection from the ""OrderDetails"" table in the Northwind 
sample database:,The following SQL statement finds the sum of the ""Quantity"" fields 
in the ""OrderDetails"" table:, NULL values are ignored.",,,
