H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
JSON Server,,"Sending Data,Receiving Data,JSON From a Server,Array as JSON","Example,Example,Example,Example","A common use of JSON is to exchange data to/from a web server.,When receiving data from a web server, the data is always a string.,Parse the data with ,, and the data becomes a JavaScript object.,If you have data stored in a JavaScript object, you can convert the object 
into JSON, and send it to a server:,If you receive data in JSON format, you can easily convert it into a JavaScript 
object:,You can request JSON from the server by using an AJAX request,As long as the response from the server is written in JSON format, you can 
parse the string into a JavaScript object.,When using the , on JSON derived from an array, the method will 
return a JavaScript array, instead of a JavaScript object.",,,
JSON,.stringify(),"Stringify a JavaScript Object,Stringify a JavaScript Array,Storing Data,Exceptions","Example,Example,Example,Example,Example,Example","A common use of JSON is to exchange data to/from a web server.,When sending data to a web server, the data has to be 
a string.,Convert a JavaScript object into a string with ,.,Imagine we have this object in JavaScript:,Use the JavaScript function , to convert it into a string., is now a string, and ready to be sent to a server:,You will learn how to send JSON to a server in the next chapters.,It is also possible to stringify JavaScript arrays:,Imagine we have this array in JavaScript:,Use the JavaScript function , to convert it into a string., is now a string, and ready to be sent to a server:,You will learn how to send a JSON string to a server in the next chapters.,When storing data, the data has to be a certain format, and regardless of where you choose to store it, 
, is always one of the legal formats.,JSON makes it possible to store JavaScript objects as text.,In JSON, date objects are not allowed. The , function will convert 
any dates into strings.,You can convert the string back into a date object at the receiver.,In JSON, functions are not allowed as object values.,The , function will remove any functions from a JavaScript 
object, both the key and the value:,This can be omitted if you convert your functions into strings before running 
the , function.",,,
JSON Array Literals,,"JavaScript Arrays,Accessing Array Values,Arrays in Objects,Looping Through an Array","Example,Example,Example,Example,Example,Example,Example","This is a JSON string:,Inside the JSON string there is a JSON array literal:,Arrays in JSON are almost the same as arrays in JavaScript.,In JSON, array values must be of type string, number, object, array, boolean 
or ,.,In JavaScript, array values can be all of the above, plus any other valid 
JavaScript expression, including functions, dates, and ,You can create a JavaScript array from a literal:
,You can create a JavaScript array by parsing a JSON string:
,You access array values by index:,Objects can contain arrays:,You access array values by index:,You can access array values by using a , loop:,Or you can use a , loop:",,,
JSON Object Literals,,"JavaScript Objects,Accessing Object Values,Looping an Object","Example,Example,Example,Example,Example,Example","This is a JSON string:,Inside the JSON string there is a JSON object literal:,JSON object literals are surrounded by curly braces {}.,JSON object literals contains key/value pairs.,Keys and values are separated by a colon.,Keys must be strings, 
and values must be a valid JSON data type:
,Each key/value pair is separated by a comma.,You can create a JavaScript object from a JSON object literal:
,Normally, you create a JavaScript object by parsing a JSON string:
,You can access object values by using dot (.) notation:,You can also access object values by using bracket ([]) notation:,You can loop through object properties with a for-in loop:,In a for-in loop, use the bracket notation to access the property ,:","string,number,object,array,boolean,null",,
JSON,.parse(),"Example - Parsing JSON,Array as JSON,Exceptions","Example,Example,Example,Example,Example","A common use of JSON is to exchange data to/from a web server.,When receiving data from a web server, the data is always a string.,Parse the data with ,, and the data becomes a JavaScript object.,Imagine we received this text from a web server:,Use the JavaScript function , to convert text into a JavaScript object:,Use the JavaScript object in your page:,When using the , on a JSON derived from an array, the method will 
return a JavaScript array, instead of a JavaScript object.,Date objects are not allowed in JSON.,If you need to include a date, write it as a string.,You can convert it back into a date object later:,Or, you can use the second parameter, of the , function, called ,.,The , parameter is a function that checks each property, 
before returning the value.,Functions are not allowed in JSON.,If you need to include a function, write it as a string.,You can convert it back into a function later:",,"

<p id=""demo""></p>,
,
<script>,
document.getElementById(""demo"").innerHTML = obj.name;,
</script>",
JSON ,Data Types,"Valid Data Types,JSON Strings,JSON Numbers,JSON Objects,JSON Arrays,JSON Booleans,JSON null","Example,Example,Example,Example,Example,Example","In JSON, values must be one of the following data types:,Strings in JSON must be written in double quotes.,Numbers in JSON must be an integer or a floating point.,Values in JSON can be objects.,Values in JSON can be arrays.,Values in JSON can be true/false.,Values in JSON can be null.","a string,a number,an object (JSON object),an array,a boolean,a function,a date",,
JSON ,vs XML," JSON is Like XML Because,JSON is Unlike XML Because,Why JSON is Better Than XML","JSON Example,XML Example","Both JSON and XML can be used to receive data from a web server.,The following JSON and XML examples both define an employees object, with an array of 3 employees:,The biggest difference is:, XML has to be parsed with an XML parser. JSON can be parsed by a 
standard JavaScript function. ,For AJAX applications, JSON is faster and easier than XML:,Using XML,Using JSON","Both JSON and XML are ""self describing"" (human readable),Both JSON and XML are hierarchical (values within values),Both JSON and XML can be parsed and used by lots of programming languages,Both JSON and XML can be fetched with an XMLHttpRequest ,JSON doesn't use end tag,JSON is shorter,JSON is quicker to read and write,JSON can use arrays,Fetch an XML document,Use the XML DOM to loop through the document,Extract values and store in variables,Fetch a JSON string,JSON.Parse the JSON string","
<employees>,  <employee>,
    <firstName>John</firstName> <lastName>Doe</lastName>,
  </employee>,
  <employee>,
      <firstName>Anna</firstName> <lastName>Smith</lastName>,
    </employee>,
  <employee>,
      <firstName>Peter</firstName> <lastName>Jones</lastName>,
    </employee>,
</employees>,
",
JSON ,Syntax,"JSON Syntax Rules,JSON Data - A Name and a Value,JSON - Evaluates to JavaScript Objects,JSON Values,JavaScript Objects,JavaScript Arrays as JSON,JSON Files","Example,JSON,JavaScript,JSON,JavaScript,Example,Example,Example,Example,Example","The JSON syntax is a subset of the JavaScript syntax.,JSON syntax is derived from JavaScript object notation syntax:,JSON data is written as name/value pairs (aka key/value pairs).,A name/value pair consists of a field name (in double quotes), 
followed by a colon, followed by a value:,The JSON format is almost identical to JavaScript objects.,In JSON, , must be strings, written with double quotes:,In JavaScript, keys can be strings, numbers, or identifier names:,
,In ,, , must be one of the following data types:,In , values can be all of the above, plus any other valid JavaScript 
expression, including:,In JSON, , must be written with double quotes:,In JavaScript, you can write string values with double , single quotes:,Because JSON syntax is derived from JavaScript object notation, very little extra 
software is needed to work with JSON within JavaScript.,With JavaScript you can create an object and assign data to 
it, like this:,You can access a JavaScript object like this:,It can also be accessed like this:,Data can be modified like this:,It can also be modified like this:,You will learn how to convert JavaScript objects into JSON later in this 
tutorial. ,The same way JavaScript objects can be written as JSON, JavaScript arrays can 
also be written as JSON.,You will learn more about objects and arrays later in this tutorial.","Data is in name/value pairs,Data is separated by commas,Curly braces hold objects,Square brackets hold arrays,a string,a number,an object,an array,a boolean,null,a function,a date,undefined,The file type for JSON files is "".json"",The MIME type for JSON text is ""application/json""",,
JSON ,- Introduction,"JSON Example,What is JSON?,Why Use JSON?,Storing Data",,"This example is a JSON string:,It defines an object with 3 properties:,Each property has a value.,If you parse the JSON string with a JavaScript program, you can access the data
as an object:,The JSON format was originally specified by
,.,The JSON format is syntactically similar to the code for creating 
JavaScript objects.
Because of this, a JavaScript program 
can easily convert JSON data into JavaScript objects.,Since the format is text only, JSON data can easily be sent between computers,
and used by any programming language.,JavaScript has a built in function for converting JSON strings into JavaScript objects:,JavaScript also has a built in function for converting an object into a JSON string:,When storing data, the data has to be a certain format, and regardless of where you choose to store it, 
, is always one of the legal formats.,JSON makes it possible to store JavaScript objects as text.","name,age,car,JSON stands for ,ava,cript ,bject ,otation,JSON is a lightweight data-interchange format,JSON is plain text written in JavaScript object notation,JSON is used to send data between computers,JSON is language independent ",,
AJAX ,Examples,,,,,,
XML ,Applications,"The XML Document Used,Display XML Data in an HTML Table,Display the First CD in an HTML div Element,Navigate Between the CDs,Show Album Information When Clicking On a CD","Example,Example,Example,Example","This chapter demonstrates some HTML applications using 
XML, HTTP, DOM, and JavaScript.,In this chapter we will use the XML file called ,.,This example loops through each <CD> element, and displays the values of the <ARTIST> and the 
<TITLE> elements in an HTML table:,For more information about using JavaScript and the XML DOM, go to
,This example uses a function to display the first CD element in an HTML element with id=""showCD"":,To navigate between the CDs in the example above, create a 
, and , function:,
The last example shows how you can show album information when the user clicks on a CD:",,"
<table id=""demo""></table>,
,
<script>,
function loadXMLDoc() {,
  const xmlhttp = new XMLHttpRequest();,
  xmlhttp.onload = function() {,
    const xmlDoc = xml.responseXML;,
    const cd = xmlDoc.getElementsByTagName(""CD"");,
    myFunction(cd);,
  },
  xmlhttp.open(""GET"", ""cd_catalog.xml"");,  
xmlhttp.send();,
},
,
function myFunction(cd) {,
  let table=""<tr><th>Artist</th><th>Title</th></tr>"";,
  for (let i = 0; i < cd.length; i++) {,
    table += ""<tr><td>"" +,    cd[i].getElementsByTagName(""ARTIST"")[0].childNodes[0].nodeValue 
 +,    ""</td><td>"" +,    cd[i].getElementsByTagName(""TITLE"")[0].childNodes[0].nodeValue 
 +,    ""</td></tr>"";,  },  
 document.getElementById(""demo"").innerHTML = table;,},</script>,
,
</body>,
</html>",
AJAX ,Database Example,"AJAX Database Example,Example Explained - The showCustomer() Function,The AJAX Server Page","Example,showCustomer","AJAX can be used for interactive communication with a database.,The following example will demonstrate how a web page can fetch 
information from a database with AJAX:,When a user selects a customer in the dropdown list above, a function called , is executed. The 
function is triggered by the , event:,The , function does the following:,The page on the server called by the JavaScript above is a PHP file called ""getcustomer.php"".,The source code in ""getcustomer.php"" runs a query against a database, and returns the result in an HTML 
table:","Check if a customer is selected,Create an XMLHttpRequest object,Create the function to be executed when the server response is ready,Send the request off to a file on the server,Notice that a parameter (q) is added to the URL (with the content of the dropdown list)",,
AJAX ,ASP Example,"AJAX ASP Example,Example Explained,The ASP File - ""gethint.asp""","Example,Example","AJAX is used to create more interactive applications.,The following example will demonstrate how a web page can communicate with a 
web server while a user type characters in an input field:,In the example above, when a user types a character in the input field, a function 
called , is executed.,The function is triggered by the , event.,Here is the code:,Code explanation:,First, check if the input field is empty (str.length == 0). If it is, clear the 
content of the txtHint placeholder and exit the function.,However, if the input field is not empty, do the following:,The ASP file checks an array of names, and returns the corresponding name(s) to the 
browser:","Create an XMLHttpRequest object,Create the function to be executed when the server response is ready,Send the request off to an ASP file (gethint.asp) on the server,Notice that q parameter is added gethint.asp?q=""+str,The str variable holds the content of the input field","
<p>Start typing a name in the input field below:</p>,
<p>Suggestions: <span id=""txtHint""></span></p>,
<form>,
First name: <input type=""text"" onkeyup=""showHint(this.value)"">,</form>,
<script>,
function showHint(str) {,
  if (str.length == 0) { ,
    document.getElementById(""txtHint"").innerHTML = """";,
    return;,
  } else {,
    const xmlhttp = new XMLHttpRequest();,
    xmlhttp.onload = function() {,
      document.getElementById(""txtHint"").innerHTML = this.responseText;,
    },
  xmlhttp.open(""GET"", ""gethint.asp?q="" + str);,
  xmlhttp.send();,
  },
},
</script>
",
AJAX ,PHP Example,"AJAX PHP Example,Example Explained,The PHP File - ""gethint.php""","Example,Example","AJAX is used to create more interactive applications.,The following example demonstrates how a web page can communicate with a 
web server while a user types characters in an input field:,In the example above, when a user types a character in the input field, a function 
called , is executed.,The function is triggered by the , event.,Here is the code:,Code explanation:,First, check if the input field is empty (str.length == 0). If it is, clear the 
content of the txtHint placeholder and exit the function.,However, if the input field is not empty, do the following:,The PHP file checks an array of names, and returns the corresponding name(s) to the 
browser:","Create an XMLHttpRequest object,Create the function to be executed when the server response is ready,Send the request off to a PHP file (gethint.php) on the server,Notice that q parameter is added gethint.php?q=""+str,The str variable holds the content of the input field","
<p>Start typing a name in the input field below:</p>,
<p>Suggestions: <span id=""txtHint""></span></p>,
<form>,
First name: <input type=""text"" onkeyup=""showHint(this.value)"">,</form>,
<script>,
function showHint(str) {,
  if (str.length == 0) { ,
    document.getElementById(""txtHint"").innerHTML = """";,
    return;,
  } else {,
    const xmlhttp = new XMLHttpRequest();,
    xmlhttp.onload = function() {,
      document.getElementById(""txtHint"").innerHTML = this.responseText;,
    },
  xmlhttp.open(""GET"", ""gethint.php?q="" + str);,
  xmlhttp.send();,
  },
},
</script>
",
AJAX ,XML Example,"AJAX XML Example,Example Explained,The XML File",Example,"AJAX can be used for interactive communication with an XML file.,The following example will demonstrate how a web page can fetch information 
from an XML file with AJAX:,When a user clicks on the ""Get CD info"" button above, the , 
function is executed.,The , function creates an , object, adds the function 
to be executed when the server response is ready, and sends the request off to the server.,When the server response is ready, an HTML 
table is built, nodes (elements) are extracted from the XML file, and it finally updates the 
element ""demo"" with the HTML table filled with XML data:,The XML file used in the example above looks like this: "","".",,,
JavaScript Fetch API,,"Browser Support,A Fetch API Example","Example,Example,Example","The numbers in the table specify the first browser versions that fully support Fetch API:,The example below fetches a file and displays the content:,Since Fetch is based on async and await, the example above might be easier to understand like this:,Or even bettter: Use understandable names instead of x and y:",,,
Web Storage API,,"The localStorage Object,The setItem() Method,The getItem() Method,The sessionStorage Object,The setItem() Method,The getItem() Method,Storage Object Properties and Methods,Related Pages for Web Storage API","Example,Example,Example,Example,Example,Example","The Web Storage API is a simple syntax for storing and retrieving data in the browser.
It is very easy to use:,The Web Storage API is supported in all browsers:,The localStorage object provides access to a local storage for a particular Web Site.
It allows you to store, read, add, modify, and delete data items for that domain.,The data is stored with no expiration date, and will not be deleted when the browser is closed.,The data will be available for days, weeks, and years.,The localStorage.setItem() method stores a data item in a storage.,It takes a name and a value as parameters:,The localStorage.getItem() method retrieves a data item from the storage.,It takes a name as parameter:,The sessionStorage object is identical to the localStorage object.,The difference is that the sessionStorage object stores data for one session.,The data is deleted when the browser is closed.,The sessionStorage.setItem() method stores a data item in a storage.,It takes a name and a value as parameters:,The sessionStorage.getItem() method retrieves a data item from the storage.,It takes a name as parameter:",,,
AJAX - Server ,Response,"Server Response Properties,The responseText Property,The responseXML Property,Server Response Methods,The getAllResponseHeaders() Method,The getResponseHeader() Method","Example,Example,Example,Example","The , property returns the server response as a 
JavaScript string, and you can use it accordingly:,The XMLHttpRequest object has an in-built XML parser.,The , property returns the server response as an XML DOM object.,Using this property you can parse the response as an XML DOM object:,The , method returns all header information from the server response.,The , method returns specific header information from the server response.",,,
Web History API,,"The History back() Method,The History go() Method,History Object Properties,History Object Methods","Example,Example","The Web History API is supported in all browsers:,The back() method loads the previous URL in the windows.history list.,It is the same as clicking the ""back arrow"" in your browser.,
,The go() method loads a specific URL from the history list:",,"
<button onclick=""myFunction()"">Go Back</button>,
,<script>,
function myFunction() {,
  window.history.back();,
  },
</script>
,
 <button onclick=""myFunction()"">Go Back 2 Pages</button>,
 ,<script>,
function myFunction() {,
  window.history.go(-2);,
 },
</script>,
",
JavaScript ,Validation API,"Constraint Validation DOM Methods,Constraint Validation DOM Properties,Validity Properties,Examples","The checkValidity() Method,The rangeOverflow Property,The rangeUnderflow Property","If an input field contains invalid data, display a message:,The , of an input element contains a number 
of properties related to the validity of data: ,If the number in an input field is greater than 100 (the input's , 
attribute), display a message:,If the number in an input field is less than 100 (the input's , attribute), display a message:",,"
 <input id=""id1"" type=""number"" min=""100"" max=""300"" 
    required>,<button onclick=""myFunction()"">OK</button>,<p id=""demo""></p>,<script>,
 function myFunction() {,  const inpObj = document.getElementById(""id1"");,  if (!inpObj.checkValidity()) {,    document.getElementById(""demo"").innerHTML = inpObj.validationMessage;,
    },},</script>,
 <input id=""id1"" type=""number"" max=""100"">,<button onclick=""myFunction()"">OK</button>,
<p id=""demo""></p>,
<script>,
function myFunction() {,  let text = ""Value OK"";,
    if (document.getElementById(""id1"").validity.rangeOverflow) {,
      text = ""Value too large"";,
    },
},
</script>
,
 <input id=""id1"" type=""number"" min=""100"">,
<button onclick=""myFunction()"">OK</button>,
<p id=""demo""></p>,<script>,
function myFunction() {,  let text =  = ""Value OK"";,
    if (document.getElementById(""id1"").validity.rangeUnderflow) {,
      text = ""Value too small"";,
    },
},</script>,
 ",
Web APIs - Introduction,,"What is Web API?,Browser APIs,Third Party APIs",Example,"API stands for ,pplication ,rogramming ,nterface.,A Web API is an application programming interface for the Web.,A Browser API can extend the functionality of a web browser.,A Server API can extend the functionality of a web server.,All browsers have a set of built-in Web APIs 
to support complex operations, and to help accessing data.,For example, the Geolocation API can return the coordinates of where the browser is located.,Third party APIs are not built into your browser.,To use these APIs, you will have to download the code from the Web.,Examples:","It can extend the functionality of the browser,It can greatly simplify complex functions,It can provide easy syntax to complex code,YouTube API - Allows you to display videos on a web site.,Twitter API - Allows you to display Tweets on a web site.,Facebook API - Allows you to display Facebook info on a web site.",,
JavaScript ,Cookies,"What are Cookies?,Create a Cookie with JavaScript,Read a Cookie with JavaScript,Change a Cookie with JavaScript,Delete a Cookie with JavaScript,The Cookie String,JavaScript Cookie Example,A Function to Set a Cookie,A Function to Get a Cookie,A Function to Check a Cookie,All Together Now","Example,Example,Example,Example","Cookies let you store user information in web pages.,Cookies are data, stored in small text files, on your computer.,When a web server has sent a web page to a browser, the connection is 
shut down, and the server forgets everything about the user.,Cookies were invented to solve the problem ""how to remember information about 
the user"":,Cookies are saved in name-value pairs like:,When a browser requests a web page from a server, cookies belonging to the page are added to the request. This way the server 
gets the necessary data to ""remember"" information about users.,JavaScript can create, read, and delete cookies with the , 
property.,With JavaScript, a cookie can be created like this:,You can also add an expiry date (in UTC time).
By default, the cookie is deleted when the browser is closed:,With a path parameter, you can tell the browser what path the cookie belongs to.
By default, the cookie belongs to the current page.,With JavaScript, cookies can be read like this:,With JavaScript, you can change a cookie the same way as you create it:,The old cookie is overwritten.,Deleting a cookie is very simple.,You don't have to specify a cookie value when you delete a cookie.,Just set the expires parameter to a past date:,The , property looks like a normal text string. But it is not.,Even if you write a whole cookie string to document.cookie, when you read it out again, you can only see the 
name-value pair of it.,If you set a new cookie, older cookies are not overwritten.
The new cookie is added to document.cookie, so if you read document.cookie 
again you will get something like:,cookie1 = value; cookie2 = value;,
, 
, 
,
, 
,

,If you want to find the value of one specified cookie, you must write a JavaScript 
function that searches for the cookie value in the cookie string.,In the example to follow, we will create a cookie that stores the name of a visitor.,The first time a visitor arrives to the web page, he/she will be asked to fill in his/her name. The name is then stored in a cookie.,The next time the visitor arrives at the same page, he/she will get a welcome message.,For the example we will create 3 JavaScript functions:,First, we create a , that stores the name of the visitor in a cookie variable:,The parameters of the function above are the name of the cookie (cname), the value of the cookie 
(cvalue), and the number of days until the cookie should expire (exdays).,The function sets a cookie by adding together the cookiename, the cookie 
value, and the expires string.,Then, we create a , that returns the value of a specified cookie:,Take the cookiename as parameter (cname).,Create a variable (name) with the text to search for (cname + ""="").,Decode the cookie string, to handle cookies with special characters, e.g. '$',Split document.cookie on semicolons into an array called ca (ca = 
decodedCookie.split(';')).,Loop through the ca array (i = 0; i < ca.length; i++), and read out each value 
c = ca[i]).,If the cookie is found (c.indexOf(name) == 0), return the value of the cookie 
(c.substring(name.length, c.length).,If the cookie is not found, return """".,Last, we create the function that checks if a cookie is set.,If the cookie is set it will display a greeting.,If the cookie is not set, it will display a prompt box, asking for the name of the user,
and stores the username cookie for 365 days, by calling the , function:,The example above runs the , function when the page loads.","When a user visits a web page, his/her name can be stored in a cookie.,Next time the user visits the page, the cookie ""remembers"" his/her name.",,
Web Geolocation API,,"Locate the User's Position,Using the Geolocation API,Handling Errors and Rejections,Displaying the Result in a Map,Location-specific Information,The getCurrentPosition() Method - Return Data,Geolocation Object - Other interesting Methods","Example,Example,Example,Example","The HTML Geolocation API is used to get the geographical position of a user.,Since this can compromise privacy, the position is not available unless the user approves it.,The Geolocation API is supported in all browsers:,The , method is used to return the user's position.,The example below returns the latitude and longitude of the user's position:,Example explained:,The example above is a very basic Geolocation script, with no error handling.,The second parameter of the , method is used to handle 
errors. It specifies a function to run if it fails to get the user's location:,To display the result in a map, you need access to a map service, like Google 
Maps.,In the example below, the returned latitude and longitude is used to show the location in a Google 
Map (using a static image):,This page has demonstrated how to show a user's position on a map.,Geolocation is also very useful for location-specific information, like:,The , method returns an object on success. The latitude, 
longitude and accuracy properties are always returned. The other properties are returned 
if available:,The Geolocation object also has other interesting methods:,The example below shows the , method. You need an accurate GPS device to test this (like 
smartphone): ","Check if Geolocation is supported,If supported, run the getCurrentPosition() method. If not, display a message to the user,If the getCurrentPosition() method is successful, it returns a coordinates object to the function specified in the parameter (showPosition),The showPosition() function outputs the Latitude and Longitude,Up-to-date local information,Showing Points-of-interest near the user,Turn-by-turn navigation (GPS), - Returns the current position of the user and continues to 
return updated position as the user moves (like the GPS in a car)., - Stops the , method.","
 <script>,const x = document.getElementById(""demo"");,function getLocation() {,  if (navigator.geolocation) {,
      navigator.geolocation.getCurrentPosition(showPosition);,  } else {,
      x.innerHTML = ""Geolocation is not supported by this browser."";,
    },},
 function showPosition(position) {,  x.innerHTML = ""Latitude: "" + position.coords.latitude + ,  ""<br>Longitude: "" + position.coords.longitude; ,
 },</script>,
 <script>,const x = document.getElementById(""demo"");,function getLocation() {,
    if (navigator.geolocation) {,    navigator.geolocation.watchPosition(showPosition);,  } else {,
      x.innerHTML = ""Geolocation is not supported by this browser."";,
    },},
 function showPosition(position) {,  x.innerHTML = ""Latitude: "" + position.coords.latitude + ,  ""<br>Longitude: "" + position.coords.longitude; ,
 },</script>",
JavaScript ,Timing Events,"Timing Events,The setTimeout() Method,How to Stop the Execution?,The setInterval() Method,How to Stop the Execution?,More Examples","Example,Example,Example,Example","The , object allows execution of code at specified time intervals.,These time intervals are called timing events.,The two key methods to use with JavaScript are:,The , method can be written without the window prefix.,The first parameter is a function to be executed.,The second parameter indicates the number of milliseconds before execution. ,The , method stops the execution of the function 
specified in setTimeout().,The , method can be written without the window prefix.,The , method uses the variable 
returned from ,:,If the function has not already been executed, you can stop the execution by calling the , 
method:,The , method repeats a given function at every given 
time-interval.,The , method can be written without the window prefix.,The first parameter is the function to be executed.,The second parameter indicates the length of the time-interval between each 
execution.,This example executes a function called ""myTimer"" once every second (like a digital 
watch).,The , method stops the executions of the function 
specified in the setInterval() method.,The , method can be written without the window prefix.,The , method uses the variable returned from ,:","),Executes a function, after waiting a specified number of milliseconds.,),Same as setTimeout(), but repeats the execution 
    of the function continuously.","
 <button onclick=""setTimeout(myFunction, 3000)"">Try it</button>,
    <script>,function myFunction() {,  alert('Hello');,
    },</script>,
 <button onclick=""myVar = setTimeout(myFunction, 3000)"">Try it</button>,<button onclick=""clearTimeout(myVar)"">Stop it</button>,
 <p id=""demo""></p>,<button onclick=""clearInterval(myVar)"">Stop time</button>,
 ,<script>,
let myVar = setInterval(myTimer, 1000);,
 function myTimer() {,  const d = new Date();,  document.getElementById(""demo"").innerHTML = d.toLocaleTimeString();,},</script>",
JavaScript ,Popup Boxes,"Alert Box,Confirm Box,Prompt Box,Line Breaks","Example,Example,Example,Example","JavaScript has three kind of popup boxes: Alert box, Confirm box, and Prompt box.,An alert box is often used if you want to make sure information comes through to the user.,When an alert box pops up, the user will have to click ""OK"" to proceed. ,The , method can be written without the window 
prefix.,A confirm box is often used if you want the user to verify or accept something.,When a confirm box pops up, the user will have to click either ""OK"" or ""Cancel"" to proceed. ,If the user clicks ""OK"", the box returns ,. If the user clicks ""Cancel"", the box returns
,.,The , method can be written without the window prefix.,A prompt box is often used if you want the user to input a value before entering a page.,When a prompt box pops up, the user will have to click either ""OK"" or ""Cancel"" 
to proceed after entering an input value. ,If the user clicks ""OK"" the box returns the input value. If the user clicks ""Cancel"" the box returns null.,The , method can be written without the window prefix.,To display line breaks inside a popup box, use a back-slash followed by the character n.",,,
JavaScript ,Window History,"Window History,Window History Back,Window History Forward","Example,Example","The , object contains the 
browsers history.,The , object can be written without the window prefix.,To protect the privacy of the users, there are limitations to how JavaScript 
can access this object.,Some methods:,The , method loads the previous URL in the history list.,This is the same as clicking the Back button in the browser.,The , method loads the next URL in the history list.,This is the same as clicking the Forward button in the browser."," - same as clicking back in the browser, - same as clicking forward in the browser","
<html>,
<head>,
<script>,
function goBack() {,
  window.history.back(),
 },
</script>,
</head>,
<body>,
,
<input type=""button"" value=""Back"" onclick=""goBack()"">,
,
</body>,
</html>,
<html>,
<head>,
<script>,
function goForward() {,
  window.history.forward(),
 },
</script>,
</head>,
<body>,
,
<input type=""button"" value=""Forward"" onclick=""goForward()"">,
,
</body>,
</html>",
JavaScript ,Window Navigator,"Window Navigator ,Browser Cookies,Browser Application Name,Browser Application Code Name,The Browser Engine,The Browser Version,The Browser Agent,Warning !!!,The Browser Platform,The Browser Language,Is The Browser Online?,Is Java Enabled?","Example,Example,Example,Example,Example,Example,Example,Example,Example,Example","The , object contains information about the 
visitor's browser.,The , object can be written without the window prefix.,Some examples:,The , property returns true if cookies are enabled, otherwise 
false:,The , property returns the application name 
of the browser:,The , property returns the application code name 
of the browser:,The , property returns 
the product name of the browser engine:,The , property returns 
version information about the browser:,The , property returns the user-agent header sent by the browser to the server:,The information from the navigator object can often be misleading, and should 
not be used to detect browser versions because:,The , property returns the browser platform 
(operating system):,The , property returns the browser's language:,The , property returns true if the browser is online:,The , method returns true if , is enabled:","Different browsers can use the same name,The navigator data can 
be changed by the browser owner,Some browsers misidentify themselves to bypass site tests,Browsers cannot report new operating systems, released later than the browser","
<p id=""demo""></p>,
,
<script>,
document.getElementById(""demo"").innerHTML =,""cookiesEnabled is "" + navigator.cookieEnabled;,
</script>,
<p id=""demo""></p>,
,
<script>,
document.getElementById(""demo"").innerHTML =,""navigator.appName is "" + navigator.appName;,
</script>,
<p id=""demo""></p>,
,
<script>,
document.getElementById(""demo"").innerHTML =,
 ""navigator.appCodeName is "" + navigator.appCodeName;,
</script>,
<p id=""demo""></p>,
,
<script>,
document.getElementById(""demo"").innerHTML =,
 ""navigator.product is "" + navigator.product;,
</script>,
<p id=""demo""></p>,
,
<script>,
document.getElementById(""demo"").innerHTML = navigator.appVersion;,
</script>,
<p id=""demo""></p>,
,
<script>,
document.getElementById(""demo"").innerHTML = navigator.userAgent;,
</script>,
<p id=""demo""></p>,
,
<script>,
document.getElementById(""demo"").innerHTML = navigator.platform;,
</script>,
<p id=""demo""></p>,
,
<script>,
document.getElementById(""demo"").innerHTML = navigator.language;,
</script>,
<p id=""demo""></p>,
,
<script>,
document.getElementById(""demo"").innerHTML = navigator.onLine;,
</script>,
<p id=""demo""></p>,
,
<script>,
document.getElementById(""demo"").innerHTML = navigator.javaEnabled();,
</script>",
JavaScript ,Window Location,"Window Location,Window Location Href,Window Location Hostname,Window Location Pathname,Window Location Protocol,Window Location Port,Window Location Assign","Example,Example,Example,Example,Example,Example","The , object can be used to get 
the current page address (URL) and to redirect the browser to a new page.,The , object can be written without the window prefix.,Some examples:,The , property returns the URL of the current page.,The , property returns the name of the internet host (of the current page).,The , property returns the pathname of 
the current page.,The , property returns the web protocol of the page.,The , property returns the number of the internet host 
port (of the current page).,The , method loads a new document."," returns the href (URL) of the current page, returns the domain name of the web host, returns the path and filename of the current page, returns the web protocol used (http: or https:), loads a new document","
<html>,
<head>,
<script>,
function newDoc() {,  window.location.assign(""https://www.w3schools.com""),
 },
</script>,
</head>,
<body>,
,
<input type=""button"" value=""Load new document""
onclick=""newDoc()"">,
,
</body>,
</html>
",
