H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
XML ,WSDL,"WSDL Documents,WSDL Example,The <portType> Element,WSDL One-Way Operation,WSDL Request-Response Operation,WSDL Binding to SOAP",,"An WSDL document describes a web service. It specifies the location 
of the service, and  
the methods of the service, using these major elements:,The main structure of a WSDL document looks like this:,This is a simplified fraction of a WSDL document:,In this example the, element defines ""glossaryTerms"" 
as the name of a ,, and ""getTerm"" as the name of an ,.,The ""getTerm"" operation has an , called ""getTermRequest"" 
and an , called ""getTermResponse"".,The, elements define the , of each message and 
the associated data types.,The <portType> element defines ,, the , that can be performed, and the , that are involved.,The request-response type is the most common operation type, but WSDL defines four types:,A one-way operation example:,In the example above, the portType ""glossaryTerms"" defines a one-way operation called ""setTerm"". ,The ""setTerm"" operation allows input of new glossary terms messages using a ""newTermValues"" 
message with the input parameters ""term"" and ""value"". However, no output is  
defined for the operation. ,A request-response operation example:,In the example above, the portType ""glossaryTerms"" defines a request-response operation called ""getTerm"".,The ""getTerm"" operation requires an input message called ""getTermRequest"" 
with a parameter called ""term"", and will return an output message called ""getTermResponse"" 
with a parameter called ""value"".,WSDL bindings defines the message format and protocol details for a web service.,A request-response operation example:,The, element has two attributes - name and type.,The name attribute (you can use any name you want) defines the name of the 
binding, and the type attribute points to the port for the binding, in this case the ""glossaryTerms"" port.,The , element has two attributes - style and transport.,The style attribute can be ""rpc"" or ""document"". In this case we use document. The transport attribute defines the SOAP protocol to use.
In this case we use HTTP.,The, element defines each operation that the portType exposes.,For each operation the corresponding SOAP action has to be defined. You must 
also specify how the input and output are encoded. In this case we use ""literal"".","WSDL stands for Web Services Description Language,WSDL is used to describe web services,WSDL is written in XML,WSDL is a W3C recommendation from 26. June 2007","
<definitions>,
<types>,
   
  data type definitions........,
</types>,
<message>,
   
  definition of the data being communicated....,
</message>,
<portType>,
   
  set of operations......,
</portType>,
<binding>,
   
  protocol and data format specification....,
</binding>,
</definitions>
,
<message name=""getTermRequest"">,
    
   <part name=""term"" type=""xs:string""/>,
</message>,
<message name=""getTermResponse"">,
    
   <part name=""value"" type=""xs:string""/>,
</message>,
<portType name=""glossaryTerms"">,
   
  <operation name=""getTerm"">,
       
    <input message=""getTermRequest""/>,
       
    <output message=""getTermResponse""/>,
   
  </operation>,
</portType>
,
<message name=""newTermValues"">,
    
   <part name=""term"" type=""xs:string""/>,
    
   <part name=""value"" type=""xs:string""/>,
</message>,
<portType name=""glossaryTerms"">,
    
   <operation name=""setTerm"">,
         
      <input name=""newTerm"" message=""newTermValues""/>,
    
   </operation>,
</portType >
,
<message name=""getTermRequest"">,
    
   <part name=""term"" type=""xs:string""/>,
</message>,
<message name=""getTermResponse"">,
    
   <part name=""value"" type=""xs:string""/>,
</message>,
<portType name=""glossaryTerms"">,
   
  <operation name=""getTerm"">,
     
  <input message=""getTermRequest""/>,
     
  <output message=""getTermResponse""/>,
   
  </operation>,
</portType>
,
<message name=""getTermRequest"">,
    
   <part name=""term"" type=""xs:string""/>,
</message>,
<message name=""getTermResponse"">,
    
   <part name=""value"" type=""xs:string""/>,
</message>,
<portType name=""glossaryTerms"">,
   
  <operation name=""getTerm"">,
           
        <input message=""getTermRequest""/>,
                 
              <output message=""getTermResponse""/>,
                 
                </operation>,
                </portType>,
<binding type=""glossaryTerms"" name=""b1"">,
   <soap:binding style=""document"",
   transport=""http://schemas.xmlsoap.org/soap/http"" />,
     <operation>,
         <soap:operation
     soapAction=""http://example.com/getTerm""/>,
         <input><soap:body use=""literal""/></input>,
         <output><soap:body use=""literal""/></output>,
   
  </operation>,
</binding>
",
XML ,Web Services,"WSDL,SOAP,RDF,RSS,What You Should Already Know,Web Services,Interoperability has Highest Priority,Web Services take Web-applications to the Next Level,Web Services have Two Types of Uses,A Web Service Example,Example Explained,Put the Web Service on Your Web Site,How To Do It",,"Web services are web application components.,Web services can be published, found, and used on the Web.,This tutorial introduces WSDL, SOAP, RDF, and RSS.,Before you study web services you should have a basic understanding of XML and XML Namespaces.,If you want to study these subjects first, please read our ,.,When all major platforms could access the Web using Web browsers, different 
platforms couldn't interact. For these platforms to work together, Web-applications 
were developed. ,Web-applications are simply applications that run on the web. These are built 
around the Web browser standards and can be used by any browser on any 
platform.,By using Web services, your application can publish its function or message to 
the rest of the world.,Web services use XML to code and to decode data, and SOAP to transport it 
(using open protocols).,With Web services, your accounting department's Win 2k server's billing system 
can connect with your IT supplier's UNIX server.,There are things applications need very often. 
So why make these over and over again? ,Web services can offer application-components like: currency conversion, 
weather reports, or even language translation as services. ,Web services can help to solve the interoperability problem 
by giving different applications a way to link their data. ,With Web services you can exchange data between different applications and 
different platforms.,Any application can have a Web Service component.,Web Services can be created regardless of programming language.,In the following example we will use ASP.NET to create a simple Web Service 
that converts the temperature from Fahrenheit to Celsius, and vice versa:,This document is saved as an .asmx file. This is the ASP.NET file extension for XML Web Services., To run this example, you will need a .NET server.,The first line in the example states that this is a Web Service, written in VBScript, and has the class name ""TempConvert"":,The next lines import the namespace ""System.Web.Services"" from the .NET framework:,The next line defines that the ""TempConvert"" class is a WebService class type:,The next steps are basic VB programming. This application has two functions. One to convert from Fahrenheit to Celsius, and one to convert from Celsius to Fahrenheit.,The only difference from a normal application is that this function is defined as a ""WebMethod()"".  ,Use ""WebMethod()"" to convert the functions in your application into web services:,Then, end the class:,Publish the .asmx file on a server with .NET support, and you will have your first working Web Service.,Using a form and the HTTP POST method, you can put the web service on your site, like this:,Here is the code to add the Web Service to a web page:,Substitute the ""tempconvert.asmx"" with the address 
of your web service like:,http://www.example.com/xml/tempconvert.asmx","WSDL stands for Web Services Description Language,WSDL is an XML-based language for describing Web services.,WSDL is a W3C recommendation,SOAP stands for Simple Object Access Protocol,SOAP is an XML based protocol for accessing Web Services.,SOAP is based on XML,SOAP is a W3C recommendation,RDF stands for Resource Description Framework,RDF is a framework for describing resources on the web,RDF is written in XML,RDF is a W3C Recommendation,RSS stands for Really Simple Syndication,RSS allows you to syndicate your site content,RSS defines an easy way to share and view headlines and content,RSS files can be automatically updated,RSS allows personalized views for different sites,RSS is written in XML,Web services are application components,Web services communicate using open protocols,Web services are self-contained and self-describing,Web services can be discovered using UDDI,Web services can be used by other applications,HTTP and XML is the basis for Web services","
<form
action='tempconvert.asmx/FahrenheitToCelsius',
method=""post"" target=""_blank"">,
<table>,
   
  <tr>,
       
    <td>Fahrenheit to Celsius:</td>,
       
    <td>,
    <input class=""frmInput"" type=""text""
    size=""30"" name=""Fahrenheit"">,
    </td>,
   
  </tr>,
   
  <tr>,
       
    <td></td>,
       
    <td align=""right"">,
     <input type=""submit""
    value=""Submit"" class=""button"">,
     </td>,
   
  </tr>,
</table>,
</form>,
<form
action='tempconvert.asmx/CelsiusToFahrenheit',
method=""post"" target=""_blank"">,
<table>,
   
  <tr>,
       
    <td>Celsius to Fahrenheit:</td>,
       
    <td>,
    <input class=""frmInput"" type=""text""
    size=""30"" name=""Celsius"">,
    </td>,
   
  </tr>,
   
  <tr>,
       
    <td></td>,
       
    <td align=""right"">,
    <input type=""submit""
    value=""Submit"" class=""button"">,
    </td>,
   
  </tr>,
</table>,
</form>",
"XML Schema ,XSD Elements,XSD Restrictions/Facets for Datatypes",Reference,,,,,,
"XSD , Data Types",Miscellaneous,"Boolean Data Type,Binary Data Types,AnyURI Data Type,Miscellaneous Data Types,Restrictions on Miscellaneous Data Types",,"Other miscellaneous data types are boolean, base64Binary, hexBinary, float, double, anyURI, QName, and NOTATION.,The boolean data type is used to specify a true or false value.,The following is an example of a boolean declaration in a schema:,An element in your document might look like this:, Legal values for boolean are true, false, 1 (which indicates true), and 0 (which indicates false).,Binary data types are used to express binary-formatted data.,We have two binary data types:,The following is an example of a hexBinary declaration in a schema:,The anyURI data type is used to specify a URI.,The following is an example of an anyURI declaration in a schema:,An element in your document might look like this:, If a URI has spaces, replace them with %20.,Restrictions that can be used with the other data types:","base64Binary (Base64-encoded binary data),hexBinary (hexadecimal-encoded binary data),enumeration (a Boolean data type cannot use this constraint),length (a Boolean data type cannot use this constraint),maxLength (a Boolean data type cannot use this constraint),minLength (a Boolean data type cannot use this constraint),pattern,whiteSpace","
<xs:attribute name=""disabled"" type=""xs:boolean""/>
,
<price disabled=""true"">999</price>
,
<xs:element name=""blobsrc"" type=""xs:hexBinary""/>
,
<xs:attribute name=""src"" type=""xs:anyURI""/>
,
<pic src=""https://www.w3schools.com/images/smiley.gif"" />
",
"XSD , Data Types",Numeric,"Decimal Data Type,Integer Data Type,Numeric Data Types,Restrictions on Numeric Data Types",,"Decimal data types are used for numeric values.,The decimal data type is used to specify a numeric value.,The following is an example of a decimal declaration in a schema:,An element in your document might look like this:,Or it might look like this:,Or it might look like this:,Or it might look like this:,Or it might look like this:,The integer data type is used to specify a numeric value without a fractional component.,The following is an example of an integer declaration in a schema:,An element in your document might look like this:,Or it might look like this:,Or it might look like this:,Or it might look like this:,Note that all of the data types below derive from the Decimal data type 
(except for decimal itself)!,Restrictions that can be used with Numeric data types:","enumeration,fractionDigits,maxExclusive,maxInclusive,minExclusive,minInclusive,pattern,totalDigits,whiteSpace","
<xs:element name=""price"" type=""xs:decimal""/>
,
<price>999.50</price>
,
<price>+999.5450</price>
,
<price>-999.5230</price>
,
<price>0</price>
,
<price>14</price>
,
<xs:element name=""price"" type=""xs:integer""/>
,
<price>999</price>,
<price>+999</price>
,
<price>-999</price>
,
<price>0</price>
",
"XSD , Data Types",Date and Time,"Date Data Type,Time Data Type,DateTime Data Type,Duration Data Type,Date and Time Data Types,Restrictions on Date Data Types",,"Date and time data types are used for values that contain date and time.,The date data type is used to specify a date.,The date is specified in the following form ""YYYY-MM-DD"" where:, All components are required!,The following is an example of a date declaration in a schema:,An element in your document might look like this:,To specify a time zone, you can either enter a date in UTC time by 
adding a ""Z"" behind the date - like this:,or you can specify an offset from the UTC time by adding a positive or negative time 
behind the date - like this:,The time data type is used to specify a time.,The time is specified in the following form ""hh:mm:ss"" where:, All components are required!,The following is an example of a time declaration in a schema:,An element in your document might look like this:,Or it might look like this:,To specify a time zone, you can either enter a time in UTC time by adding a ""Z"" behind the time - like this:,or you can specify an offset from the UTC time by adding a positive or negative time behind the time - like this:,The dateTime data type is used to specify a date and a time.,The dateTime is specified in the following form ""YYYY-MM-DDThh:mm:ss"" where:, All components are required!,The following is an example of a dateTime declaration in a schema:,An element in your document might look like this:,Or it might look like this:,To specify a time zone, you can either enter a dateTime in UTC time by 
adding a ""Z"" behind the time - like this:,or you can specify an offset from the UTC time by adding a positive or negative time 
behind the time - like this:,The duration data type is used to specify a time interval.,The time interval is specified in the following form ""PnYnMnDTnHnMnS"" where:,The following is an example of a duration declaration in a schema:,An element in your document might look like this:,The example above indicates a period of five years.,Or it might look like this:,The example above indicates a period of five years, two months, and 10 days.,Or it might look like this:,The example above indicates a period of five years, two months, 10 days, and 15 hours.,Or it might look like this:,The example above indicates a period of 15 hours.,To specify a negative duration, enter a minus sign before the P:,The example above indicates a period of minus 10 days.,Restrictions that can be used with Date data types:","YYYY indicates the year,MM indicates the month,DD indicates the day,hh indicates the hour,mm indicates the minute,ss indicates the second,YYYY indicates the year,MM indicates the month,DD indicates the day,T indicates the start of the required time section,hh indicates the hour,mm indicates the minute,ss indicates the second,P indicates the period (required),nY indicates the number of years,nM indicates the number of months,nD indicates the number of days,T indicates the start of a time section (required if you are going to 
  specify hours, minutes, or seconds),nH indicates the number of hours,nM indicates the number of minutes,nS indicates the number of seconds,enumeration,maxExclusive,maxInclusive,minExclusive,minInclusive,pattern,whiteSpace","
<xs:element name=""start"" type=""xs:date""/>
,
<start>2002-09-24</start>
,
<start>2002-09-24Z</start>
,
<start>2002-09-24-06:00</start>,
or,
<start>2002-09-24+06:00</start>
,
<xs:element name=""start"" type=""xs:time""/>
,
<start>09:00:00</start>
,
<start>09:30:10.5</start>
,
<start>09:30:10Z</start>
,
<start>09:30:10-06:00</start>,
or,
<start>09:30:10+06:00</start>
,
<xs:element name=""startdate"" type=""xs:dateTime""/>
,
<startdate>2002-05-30T09:00:00</startdate>
,
<startdate>2002-05-30T09:30:10.5</startdate>
,
<startdate>2002-05-30T09:30:10Z</startdate>
,
<startdate>2002-05-30T09:30:10-06:00</startdate>,
or,
<startdate>2002-05-30T09:30:10+06:00</startdate>
,
<xs:element name=""period"" type=""xs:duration""/>
,
<period>P5Y</period>
,
<period>P5Y2M10D</period>
,
<period>P5Y2M10DT15H</period>
,
<period>PT15H</period>
,
<period>-P10D</period>
",
"XSD , Data Types",String,"String Data Type,NormalizedString Data Type,Token Data Type,String Data Types,Restrictions on String Data Types",,"String data types are used for values that contains character strings.,The string data type can contain characters, line feeds, carriage returns, and tab characters.,The following is an example of a string declaration in a schema:,An element in your document might look like this:,Or it might look like this:, The XML processor will not modify the value if you use the string data type.,The normalizedString data type is derived from the String data type.,The normalizedString data type also contains characters, but the XML processor will remove line feeds, carriage returns, and tab characters.,The following is an example of a normalizedString declaration in a schema:,An element in your document might look like this:,Or it might look like this:, In the example above the XML processor will replace the tabs with spaces.,The token data type is also derived from the String data type.,The token data type also contains characters, but the XML processor will 
remove line feeds, carriage returns, tabs, leading and trailing spaces, and multiple spaces.,The following is an example of a token declaration in a schema:,An element in your document might look like this:,Or it might look like this:, In the example above the XML processor will remove the tabs.,Note that all of the data types below derive from the String data type (except for string itself)!,Restrictions that can be used with String data types:","enumeration,length,maxLength,minLength,pattern (NMTOKENS, IDREFS, and ENTITIES cannot use this constraint),whiteSpace","
<xs:element name=""customer"" type=""xs:string""/>
,
<customer>John Smith</customer>
,
<customer>       John Smith     </customer>
,
<xs:element name=""customer"" type=""xs:normalizedString""/>
,
<customer>John Smith</customer>
,
<customer>     John Smith     </customer>
,
<xs:element name=""customer"" type=""xs:token""/>
,
<customer>John Smith</customer>
,
<customer>     John Smith     </customer>
",
An XSD ,Example,"An XML Document,Create an XML Schema,Divide the Schema,Using Named Types",,"This chapter will demonstrate how to write an XML Schema. You will also learn that a schema can be written in different ways.,Let's have a look at this XML document called ""shiporder.xml"":,The XML document above consists of a root element, ""shiporder"", 
that contains a required attribute called ""orderid"". The ""shiporder"" element contains three 
different child elements: ""orderperson"", ""shipto"" and ""item"". The ""item"" element
appears twice, and it contains a ""title"", an optional ""note"" element, a ""quantity"", and a ""price"" 
element.,The line above: xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" tells the XML parser that this document should be validated against a schema. 
The line: xsi:noNamespaceSchemaLocation=""shiporder.xsd"" specifies WHERE the schema resides (here it is in the same folder as ""shiporder.xml"").,Now we want to create a schema for the XML document above.,We start by opening a new file that we will call ""shiporder.xsd"". To create the schema we could simply follow 
the structure in the XML document and define each element as we find it. We will start with the standard XML declaration followed by the xs:schema element that defines a schema:,In the schema above we use the standard namespace (xs), and the URI 
associated with this namespace is the Schema language definition, which has the 
standard value of http://www.w3.org/2001/XMLSchema. ,Next, we have to define the ""shiporder"" element. This element has an 
attribute and it contains other elements, therefore we consider it as a complex 
type. The child elements of the ""shiporder"" element is surrounded by a 
xs:sequence element that defines an ordered sequence of sub elements:,Then we have to define the ""orderperson"" element as a simple type (because it does 
not contain any attributes or other elements). The type (xs:string) is prefixed 
with the namespace prefix associated with XML Schema that indicates a predefined 
schema data type:,Next, we have to define two elements that are of the complex type: ""shipto"" and 
""item"". We start by defining the ""shipto"" element:,With schemas we can define the number of possible occurrences for an element 
with the maxOccurs and minOccurs attributes. maxOccurs specifies the maximum 
number of occurrences for an element and minOccurs specifies the minimum number 
of occurrences for an element. The default value for both maxOccurs and 
minOccurs is 1!,Now we can define the ""item"" element. This element can appear multiple times 
inside a ""shiporder"" element. This is specified by setting the maxOccurs 
attribute of the ""item"" element to ""unbounded"" which means that there can be as 
many occurrences of the ""item"" element as the author wishes. Notice that the 
""note"" element is optional. We have specified this by setting the minOccurs 
attribute to zero:,We can now declare the attribute of the ""shiporder"" element. Since 
this is a required attribute we specify use=""required""., The attribute declarations must always come last:,Here is the complete listing of the schema file called ""shiporder.xsd"":,The previous design method is very simple, but can be difficult to read and maintain when documents are complex.,The next design method is based on defining all elements and attributes first, and then referring to them using the ref attribute.,Here is the new design of the schema file (""shiporder.xsd""):,The third design method defines classes or types, that enables us to reuse element 
definitions. This is done by naming the simpleTypes and complexTypes elements, 
and then point to them through the type attribute of the element.,Here is the third design of the schema file (""shiporder.xsd""):,The restriction element indicates that the datatype is derived from a W3C XML 
Schema namespace datatype. So, the following fragment means that the value of 
the element or attribute must be a string value:,The restriction element is more often used to apply restrictions to elements. 
Look at the following lines from the schema above:,This indicates that the value of the element or attribute must be a string, it must be exactly six characters in a row, and those characters must be a 
number from 0 to 9.",,"
<?xml version=""1.0"" encoding=""UTF-8""?>,
<shiporder orderid=""889923"",
xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"",
xsi:noNamespaceSchemaLocation=""shiporder.xsd"">,
  
 <orderperson>John Smith</orderperson>,
  
 <shipto>,
     
  <name>Ola Nordmann</name>,
     
  <address>Langgt 23</address>,
     
  <city>4000 Stavanger</city>,
     
  <country>Norway</country>,
  
 </shipto>,
  
 <item>,
     
  <title>Empire Burlesque</title>,
     
  <note>Special Edition</note>,
     
  <quantity>1</quantity>,
     
  <price>10.90</price>,
  
 </item>,
  
 <item>,
     
  <title>Hide your heart</title>,
     
  <quantity>1</quantity>,
     
  <price>9.90</price>,
  
 </item>,
</shiporder>
,
<?xml version=""1.0"" encoding=""UTF-8"" ?>,
<xs:schema xmlns:xs=""http://www.w3.org/2001/XMLSchema"">,...,
</xs:schema>
,
<xs:element name=""shiporder"">,
  
 <xs:complexType>,
     
  <xs:sequence>,
       
  ...,
     
  </xs:sequence>,
   
 </xs:complexType>,
</xs:element>
,
<xs:element name=""orderperson"" type=""xs:string""/>
,
<xs:element name=""shipto"">,
  
 <xs:complexType>,
     
  <xs:sequence>,
        
   <xs:element name=""name"" type=""xs:string""/>,
        
   <xs:element name=""address"" type=""xs:string""/>,
        
   <xs:element name=""city"" type=""xs:string""/>,
        
   <xs:element name=""country"" type=""xs:string""/>,
     
  </xs:sequence>,
  
 </xs:complexType>,
</xs:element>
,
<xs:element name=""item"" maxOccurs=""unbounded"">,
  
 <xs:complexType>,
     
  <xs:sequence>,
        
   <xs:element name=""title"" type=""xs:string""/>,
        
   <xs:element name=""note"" type=""xs:string"" minOccurs=""0""/>,
        
   <xs:element name=""quantity"" type=""xs:positiveInteger""/>,
        
   <xs:element name=""price"" type=""xs:decimal""/>,
     
  </xs:sequence>,
  
 </xs:complexType>,
</xs:element>
,
<xs:attribute name=""orderid"" type=""xs:string"" use=""required""/>
,
<?xml version=""1.0"" encoding=""UTF-8"" ?>,
<xs:schema xmlns:xs=""http://www.w3.org/2001/XMLSchema"">,
<xs:element name=""shiporder"">,
  
 <xs:complexType>,
     
  <xs:sequence>,
        
   <xs:element name=""orderperson"" type=""xs:string""/>,
        
   <xs:element name=""shipto"">,
           
    <xs:complexType>,
              
     <xs:sequence>,
                 
      <xs:element name=""name"" type=""xs:string""/>,
                 
      <xs:element name=""address"" type=""xs:string""/>,
                 
      <xs:element name=""city"" type=""xs:string""/>,
                 
      <xs:element name=""country"" type=""xs:string""/>,
              
     </xs:sequence>,
           
    </xs:complexType>,
        
   </xs:element>,
        
   <xs:element name=""item"" maxOccurs=""unbounded"">,
           
    <xs:complexType>,
              
     <xs:sequence>,
                 
      <xs:element name=""title"" type=""xs:string""/>,
                 
      <xs:element name=""note"" type=""xs:string"" minOccurs=""0""/>,
                 
      <xs:element name=""quantity"" type=""xs:positiveInteger""/>,
                 
      <xs:element name=""price"" type=""xs:decimal""/>,
              
     </xs:sequence>,
           
    </xs:complexType>,
        
   </xs:element>,
     
  </xs:sequence>,
     
  <xs:attribute name=""orderid"" type=""xs:string"" use=""required""/>,
  
 </xs:complexType>,
</xs:element>,
</xs:schema>
,
<?xml version=""1.0"" encoding=""UTF-8"" ?>,
<xs:schema xmlns:xs=""http://www.w3.org/2001/XMLSchema"">,
<!-- definition of simple elements -->,
<xs:element name=""orderperson"" type=""xs:string""/>,
<xs:element name=""name"" type=""xs:string""/>,
<xs:element name=""address"" type=""xs:string""/>,
<xs:element name=""city"" type=""xs:string""/>,
<xs:element name=""country"" type=""xs:string""/>,
<xs:element name=""title"" type=""xs:string""/>,
<xs:element name=""note"" type=""xs:string""/>,
<xs:element name=""quantity"" type=""xs:positiveInteger""/>,
<xs:element name=""price"" type=""xs:decimal""/>,
<!-- definition of attributes -->,
<xs:attribute name=""orderid"" type=""xs:string""/>,
<!-- definition of complex elements -->,
<xs:element name=""shipto"">,
  
 <xs:complexType>,
     
  <xs:sequence>,
        
   <xs:element ref=""name""/>,
        
   <xs:element ref=""address""/>,
        
   <xs:element ref=""city""/>,
        
   <xs:element ref=""country""/>,
     
  </xs:sequence>,
  
 </xs:complexType>,
</xs:element>,
<xs:element name=""item"">,
  
 <xs:complexType>,
     
  <xs:sequence>,
        
   <xs:element ref=""title""/>,
        
   <xs:element ref=""note"" minOccurs=""0""/>,
        
   <xs:element ref=""quantity""/>,
        
   <xs:element ref=""price""/>,
     
  </xs:sequence>,
  
 </xs:complexType>,
</xs:element>,
<xs:element name=""shiporder"">,
  
 <xs:complexType>,
     
  <xs:sequence>,
        
   <xs:element ref=""orderperson""/>,
        
   <xs:element ref=""shipto""/>,
        
   <xs:element ref=""item"" maxOccurs=""unbounded""/>,
     
  </xs:sequence>,
     
  <xs:attribute ref=""orderid"" use=""required""/>,
  
 </xs:complexType>,
</xs:element>,
</xs:schema>
,
<?xml version=""1.0"" encoding=""UTF-8"" ?>,
<xs:schema xmlns:xs=""http://www.w3.org/2001/XMLSchema"">,
<xs:simpleType name=""stringtype"">,
 
<xs:restriction base=""xs:string""/>,
</xs:simpleType>,
<xs:simpleType name=""inttype"">,
 
<xs:restriction base=""xs:positiveInteger""/>,
</xs:simpleType>,
<xs:simpleType name=""dectype"">,
 
<xs:restriction base=""xs:decimal""/>,
</xs:simpleType>,
<xs:simpleType name=""orderidtype"">,
 
<xs:restriction base=""xs:string"">,
     
  <xs:pattern value=""[0-9]{6}""/>,
  
 </xs:restriction>,
</xs:simpleType>,
<xs:complexType name=""shiptotype"">,
  
 <xs:sequence>,
     
  <xs:element name=""name"" type=""stringtype""/>,
     
  <xs:element name=""address"" type=""stringtype""/>,
     
  <xs:element name=""city"" type=""stringtype""/>,
     
  <xs:element name=""country"" type=""stringtype""/>,
  
 </xs:sequence>,
</xs:complexType>,
<xs:complexType name=""itemtype"">,
  
 <xs:sequence>,
     
  <xs:element name=""title"" type=""stringtype""/>,
     
  <xs:element name=""note"" type=""stringtype"" minOccurs=""0""/>,
     
  <xs:element name=""quantity"" type=""inttype""/>,
     
  <xs:element name=""price"" type=""dectype""/>,
  
 </xs:sequence>,
</xs:complexType>,
<xs:complexType name=""shipordertype"">,
  
 <xs:sequence>,
     
  <xs:element name=""orderperson"" type=""stringtype""/>,
     
  <xs:element name=""shipto"" type=""shiptotype""/>,
     
  <xs:element name=""item"" maxOccurs=""unbounded"" type=""itemtype""/>,
  
 </xs:sequence>,
  
 <xs:attribute name=""orderid"" type=""orderidtype"" use=""required""/>,
</xs:complexType>,
<xs:element name=""shiporder"" type=""shipordertype""/>,
</xs:schema>
,
<xs:restriction base=""xs:string"">
,
<xs:simpleType name=""orderidtype"">,
  
 <xs:restriction base=""xs:string"">,
     
  <xs:pattern value=""[0-9]{6}""/>,
  
 </xs:restriction>,
</xs:simpleType>
",
XSD ,Element Substitution,"Element Substitution,Blocking Element Substitution,Using substitutionGroup,What are Global Elements?",,"With XML Schemas, one element can substitute another element.,Let's say that we have users from two different countries: England and 
Norway. We would like the ability to let the user choose whether he or she 
would like to use the Norwegian element names or the English element names in 
the XML document.,To solve this problem, we could define a , in the XML 
schema. First, we declare a head element and then we declare the other elements which state that 
they are substitutable for the head element.,In the example above, the ""name"" element is the head element and the ""navn"" 
element is substitutable for ""name"".,Look at this fragment of an XML schema:,A valid XML document (according to the schema above) could look like this:,or like this:,To prevent other elements from substituting with a specified element, use the block attribute:,Look at this fragment of an XML schema:,A valid XML document (according to the schema above) looks like this:,BUT THIS IS NO LONGER VALID:,The type of the substitutable elements must be the same as, or derived from, 
the type of the head element. If the type of the substitutable element is the 
same as the type of the head element you will not have to specify the type of 
the substitutable element.,Note that all elements in the substitutionGroup (the head element and the 
substitutable elements) must be declared as global elements, otherwise it will 
not work! ,Global elements are elements that are immediate children of the ""schema"" 
element! Local elements are elements nested within other elements.",,"
<xs:element name=""name"" type=""xs:string""/>,
<xs:element name=""navn"" substitutionGroup=""name""/>
,
<xs:element name=""name"" type=""xs:string""/>,
<xs:element name=""navn"" substitutionGroup=""name""/>,
<xs:complexType name=""custinfo"">,
   
  <xs:sequence>,
       
    <xs:element ref=""name""/>,
   
  </xs:sequence>,
</xs:complexType>,
<xs:element name=""customer"" type=""custinfo""/>,
<xs:element name=""kunde"" substitutionGroup=""customer""/>
,
<customer>,
   
  <name>John Smith</name>,
</customer>
,
<kunde>,
   
  <navn>John Smith</navn>,
</kunde>
,
<xs:element name=""name"" type=""xs:string"" block=""substitution""/>
,
<xs:element name=""name"" type=""xs:string"" block=""substitution""/>,
<xs:element name=""navn"" substitutionGroup=""name""/>,
<xs:complexType name=""custinfo"">,
   
  <xs:sequence>,
       
    <xs:element ref=""name""/>,
   
  </xs:sequence>,
</xs:complexType>,
<xs:element name=""customer"" type=""custinfo"" block=""substitution""/>,
<xs:element name=""kunde"" substitutionGroup=""customer""/>
,
<customer>,
   
  <name>John Smith</name>,
</customer>
,
<kunde>,
   
  <navn>John Smith</navn>,
</kunde>
",
"XSD The , Element",<anyAttribute>,The <anyAttribute> Element,,"The <anyAttribute> element enables us to extend the XML document with attributes not specified by the schema!,The <anyAttribute> element enables us to extend the XML document with attributes not specified by the schema.,The following example is a fragment from an XML schema called ""family.xsd"". 
It shows a declaration for the ""person"" element. By using the <anyAttribute> element we 
can add any number of attributes to the ""person"" element:,Now we want to extend the ""person"" element with a ""eyecolor"" attribute. In this 
case we can do so, even if the author of the schema above never declared any ""eyecolor"" attribute.,Look at this schema file, called ""attribute.xsd"":,The XML file below (called ""Myfamily.xml""), uses components from 
two different schemas; ""family.xsd"" and ""attribute.xsd"":,The XML file above is valid because the schema ""family.xsd"" allows us to 
add an attribute to the ""person"" element.,The <any> and <anyAttribute> elements are used to make EXTENSIBLE 
documents! They allow documents to contain additional elements that are not 
declared in the main XML schema.",,"
<xs:element name=""person"">,
   
  <xs:complexType>,
       
    <xs:sequence>,
           
      <xs:element name=""firstname"" type=""xs:string""/>,
           
      <xs:element name=""lastname"" type=""xs:string""/>,
       
    </xs:sequence>,
       
    <xs:anyAttribute/>,
   
  </xs:complexType>,
</xs:element>
,
<?xml version=""1.0"" encoding=""UTF-8""?>,
<xs:schema xmlns:xs=""http://www.w3.org/2001/XMLSchema"",
targetNamespace=""https://www.w3schools.com"",
xmlns=""https://www.w3schools.com"",
elementFormDefault=""qualified"">,
<xs:attribute name=""eyecolor"">,
   
  <xs:simpleType>,
       
    <xs:restriction base=""xs:string"">,
           
      <xs:pattern value=""blue|brown|green|grey""/>,
       
    </xs:restriction>,
   
  </xs:simpleType>,
</xs:attribute>,
</xs:schema>
,
<?xml version=""1.0"" encoding=""UTF-8""?>,
<persons xmlns=""http://www.microsoft.com"",
xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"",
xsi:SchemaLocation=""http://www.microsoft.com family.xsd,
https://www.w3schools.com attribute.xsd"">,
<person eyecolor=""green"">,
 
<firstname>Hege</firstname>,
 
<lastname>Refsnes</lastname>,
</person>,
<person eyecolor=""blue"">,
 
<firstname>Stale</firstname>,
 
<lastname>Refsnes</lastname>,
</person>,
</persons>
",
