H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
ADO ,Display,"Display the Field Names and Field Values,Display the Field Names and Field Values in an HTML Table,Add Headers to the HTML Table,More Examples","Example,Example,Example","The most common way to display data from a recordset, is to
display the data in an HTML table. ,We have a database named ""Northwind"" and we want to display the
data from the ""Customers"" table (remember to save the file with an 
.asp extension):,We can also display the data from the ""Customers"" table inside an HTML
table with the following lines (remember to save the file with an .asp 
extension):,We want to add headers to the HTML
table to make it more readable (remember to save the file with an .asp 
extension):,
How to add colors to the HTML table to make it look nice.",,,
ADO ,Recordset,"Create an ADO Table Recordset,Create an ADO SQL Recordset,Extract Data from the Recordset,The ADO Recordset Object",,"To be able to read database data, the data must first be loaded
into a
recordset. ,After an ADO Database Connection has been created, as demonstrated in the
previous chapter, it is possible to create an ADO Recordset.  ,Suppose we have a database named ""Northwind"", we can get access to the
""Customers"" table inside the database with
the following lines:,We can also get access to the data in the ""Customers"" table using
SQL:,After a recordset is opened, we can extract data from recordset.  ,Suppose we have a database named ""Northwind"", we can get access to the
""Customers"" table inside the database with
the following lines:,The ADO Recordset object is used to hold a set of records from a database table. ,.",,,
ADO ,Database Connection,"Create a DSN-less Database Connection,Create an ODBC Database Connection,An ODBC Connection to an MS Access Database,The ADO Connection Object",,"Before a database can be accessed from a web page, a database connection has
to be established.,The easiest way to connect to a database is to use a DSN-less connection. A
DSN-less connection can be used against any Microsoft Access database on your web site.,If you have a database called ""northwind.mdb"" located in a web
directory like ""c:/webdata/"",
you can connect to the database with the following ASP code:,Note, from the example above, that you have to specify the Microsoft Access
database driver (Provider) and the physical path to the database on your
computer.,If you have an ODBC database called ""northwind"" you can connect to the database with the following
ASP code:,With an ODBC connection, you can connect to any database, on any computer in
your network, as long as an ODBC connection is available.,Here is how to create a connection to a MS Access Database: ,Note that this configuration has to be done on the computer where your web site
is located. If you are running Personal Web Server (PWS)
or Internet Information Server (IIS) on your own computer,
the instructions above will work, but if your web site is located on a remote server, you have to
have physical access to that server, or ask your web
host to do this for you. ,The ADO Connection object is used to create an open connection to a data
source. Through this connection, you can access and manipulate a database.,.",,,
ADO ,Introduction,"What you should already know,What is ADO?,Accessing a Database from an ASP Page",,"ADO can be used to access databases from your web pages.,Before you continue you should have a basic understanding of the
following:,If you want to study these subjects first, go to our ,The common way to access a database from inside an ASP page is to:","HTML,ASP,SQL,ADO is a Microsoft technology,ADO stands for ,ctiveX ,ata ,bjects,ADO is a Microsoft Active-X component,ADO is automatically installed with Microsoft IIS,ADO is a programming interface to access data in a database",,
ASP ,Quick Reference,"Basic Syntax,Forms and User Input,ASP Cookies,Including Files,Global.asa,The Session Object,Application Object,The Response Object,Request Object,Server Object",,"ASP Quick Reference from W3Schools. Print it, and fold it in your pocket.,ASP scripts are surrounded by <% and %>.  To write some 
output to a browser:,<html>,
<body>,
<%
response.write(""Hello World!"")
%>,
</body>,
</html>,The default language in ASP is VBScript. To use another scripting language, 
insert a language specification at the top of the ASP page:,<%@ language=""javascript"" %>,
<html>,
<body>,<%,
....,
%>,Request.QueryString is used to collect values in a form with method=""get"". 
Information sent from a form with the GET method is visible to everyone (it will 
be displayed in the browser's address bar) and has limits on the amount of 
information to send.,Request.Form is used to collect values in a form with method=""post"". 
Information sent from a form with the POST method is invisible to others and has 
no limits on the amount of information to send.,A cookie is often used to identify a user. A cookie is a small file that the 
server embeds on the user's computer. Each time the same computer requests for a 
page with a browser, it will send the cookie too.,The Response.Cookies command is used to create cookies:,<%,
Response.Cookies(""firstname"")=""Alex"",
Response.Cookies(""firstname"").Expires=""May 10,2002"",
%>, The Response.Cookies command must appear BEFORE the <html> tag!,The ""Request.Cookies"" command is used to retrieve a cookie value:,<%,
fname=Request.Cookies(""firstname""),
response.write(""Firstname="" & fname),
%>, You can insert the content of one ASP file into another ASP file before the 
server executes it, with the #include directive. The #include directive is used 
to create functions, headers, footers, or elements that will be reused on 
multiple pages,Syntax:,<!--#include virtual=""somefile.inc""-->,
or,
<!--#include file =""somefile.inc""-->,Use the virtual keyword to indicate a path beginning with a virtual 
directory. If a file named ""header.inc"" resides in a virtual directory named 
/html, the following line would insert the contents of ""header.inc"":,<!-- #include virtual =""/html/header.inc"" -->,Use the file keyword to indicate a relative path. A relative path begins with 
the directory that contains the including file. If you have a file in the html 
directory, and the file ""header.inc"" resides in html\headers, the following line 
would insert ""header.inc"" in your file:,<!-- #include file =""headers\header.inc"" -->,Use the file keyword with the syntax (..\) to include a file from a 
higher-level directory.,The Global.asa file is an optional file that can contain declarations of 
objects, variables, and methods that can be accessed by every page in an ASP 
application., , The Global.asa file must be stored in the
root directory of the ASP application, and each application can only have one
Global.asa file.,The Global.asa file can contain only the following:,In Global.asa you can tell the application and session objects what to do 
when the application/session starts and what to do when the application/session 
ends. The code for this is placed in event handlers. , We do not use
<% and %>, to
insert scripts in the Global.asa file, we have to put the subroutines inside the
HTML <script> tag:,<script language=""vbscript"" runat=""server"">,
 sub Application_OnStart,
   ' some code,
 end sub,
 sub Application_OnEnd,
   ' some code,
 end sub,
 sub Session_OnStart,
   ' some code,
 end sub,
 sub Session_OnEnd,
   ' some code,
 end sub,
 </script>,It is also possible to create objects with session or application scope in 
 Global.asa by using the <object> tag. , The <object> tag should be 
 outside the <script> tag!,Syntax:,<object runat=""server"" scope=""scope"" id=""id"",
 {progid=""progID""|classid=""classID""}>,
 .......,
 </object>,A TypeLibrary is a container for the contents of a DLL file corresponding to 
 a COM object. By including a call to the TypeLibrary in the Global.asa file, 
 the constants of the COM object can be accessed, and errors can be better 
 reported by the ASP code. If your Web application relies on COM objects that 
 have declared data types in type libraries, you can declare the type libraries 
 in Global.asa.,Syntax:, <!--METADATA TYPE=""TypeLib"",
 file=""filename"",
 uuid=""typelibraryuuid"",
 version=""versionnumber"",
 lcid=""localeid"",
 -->,The Session object is used to store information about, or change settings for 
a user session. Variables stored in the Session object hold information about 
one single user, and are available to all pages in one application.,A group of ASP files that work together to perform some 
 purpose is called an application. The Application object in ASP is used to tie 
 these files together. All users share one Application object. The Application object
should hold information that will be used by many pages in the application (like
database connection information).,The Response Object is used to send output to the user from the server.,When a browser asks for a page from a server, it is called a request. The
Request Object is used to get information from the user.,The Server Object is used to access properties and methods on the server.","Application events ,Session events ,<object> declarations  ,TypeLibrary declarations ,the #include directive,
Contents - Holds every item added to the session with script commands,
StaticObjects - Holds every object added to the session with the <object> tag, and a given session,
Contents.Remove(,) - Deletes an item from the Contents collection,
Contents.RemoveAll() - Deletes every item from the Contents collection,CodePage - Sets the code page that will be used to display dynamic content,
LCID - Sets the locale identifier that will be used to display dynamic content,
SessionID - Returns the session id,
Timeout - Sets the timeout for the session,
Abandon - Kills every object in a session object,
Contents - Holds every item added to the application with script commands,
StaticObjects - Holds every object added to the application with the <object>
tag,
Contents.Remove - Deletes an item from a collection,Contents.RemoveAll - Deletes every item from a collection,Lock - Prevents a user from changing the application object properties,
Unlock - Allows a user to change the application object properties,Cookies(name) - Sets a cookie value. If the cookie does not exist, it will
    be created, and take the value that is specified,Buffer - Whether to buffer the output or not. When the output is buffered,
    the server will hold back the response until all of the server scripts have
    been processed, or until the script calls the Flush or End method. If this
    property is set, it should be before the <html> tag in the ASP file,CacheControl - Sets whether proxy servers can cache the output or not.
    When set to Public, the output can be cached by a proxy server,Charset(,Sets the name of the character set (like
    ""ISO8859-1"") to the content type header,ContentType - Sets the HTTP content type (like ""text/html"",
    ""image/gif"", ""image/jpeg"", ""text/plain""). Default
    is ""text/html"",Expires - Sets how long a page will be cached on a browser before it
    expires,ExpiresAbsolute - Sets a date and time when a page cached on a browser
    will expire,IsClientConnected - Checks if the client is still connected to the server,Pics(,) - Adds a value to the pics label response header,Status - Specifies the value of the status line,AddHeader(,) - Adds an HTML header with a specified value,AppendToLog ,Adds a string to the end of the server log
    entry,BinaryWrite(,) - Writes the given information without
    any character-set conversion,Clear - Clears the buffered output. Use this method to handle errors. If
    Response.Buffer is not set to true, this method will cause a run-time error,End - Stops processing the script, and return the current result,Flush - Sends buffered output immediately. If Response.Buffer is not set
    to true, this method will cause a run-time error,Redirect(,) - Redirects the user to another url,Write(,) - Writes a text to the user,ClientCertificate - Holds field values stored in the client certificate,Cookies(,) - Holds cookie values,Form(,) - Holds form (input) values. The form must use
    the post method,QueryString(,) - Holds variable values in the query
    string,ServerVariables(,) - Holds server variable values,TotalBytes - Holds the total number of bytes the client is sending in the
    body of the request,BinaryRead - Fetches the data that is sent to the server from the client
    as part of a post request,ScriptTimeout - Sets how long a script can run before it is terminated,CreateObject(,) - Creates an instance of an object,Execute(,) - Executes an ASP file from inside another ASP
    file. After executing the called ASP file, the control is
    returned to the original ASP file,GetLastError() - Returns an ASPError object that will describe the error
    that occurred,HTMLEncode(,) - Applies HTML encoding to a string,MapPath(,) - Maps a relative or virtual path to a physical path,Transfer(,) - Sends all of the state information to another ASP
    file for processing. After the transfer, procedural control is not returned
    to the original ASP file,URLEncode(,) - Applies URL encoding rules to a string",,
"ASP , Component (ASP 3.0)",Content Rotator,"ASP Content Rotator Component,ASP Content Rotator Example,ASP Content Rotator Component's Methods",Example,"The ASP Content Rotator component creates a ContentRotator object that displays a
different content string each time a visitor enters or refreshes a page.,A
text file, called the Content Schedule File, includes the information about the content strings.,The content strings can contain HTML tags so you can display any type 
of content that HTML can represent: text, images, colors, or hyperlinks.,The following example displays a different content each time a visitor views 
the Web page.,First, create a text file named ""textads.txt"" and place it in a subfolder called 
""text"".,""textads.txt"":,Notice the #number at the beginning of each content string. This number is 
an optional parameter that indicates the relative weight of the HTML content 
string. In the text file above, the Content Rotator will display the first and 
second content 
string three-tenth of the time, and the third string four-tenths of 
the time.,Then, create an ASP file, and insert the following code:",,,
"ASP , Component",Content Linking,"More Examples,ASP Content Linking Component,ASP Content Linking Example,ASP Content Linking Component's Methods",,"
Build a table of contents.,
Use the Content Linking Component to navigate between the pages in a text file.,The ASP Content Linking component is used to create a quick and easy navigation system!,The Content Linking component returns a Nextlink object that is used to hold a list of Web pages to be navigated.,First we create a text file - ""links.txt"":,The text file above contains the pages to be navigated. The pages must be listed in the same order you want them to be 
displayed, and it must also contain a description for each file name (use the tab key to separate file name from description)., If you want to add a page, or change the order of the pages in the list; you only have to 
modify the text file! The navigation will automatically be corrected!,Then we create an include file, ""nlcode.inc"". The .inc file creates 
a NextLink object to navigate between the pages listed in ""links.txt"".,""nlcode.inc"":,In each of the .asp pages listed in the text file ""links.txt"", put one line of code: 
,. This line will include the code in
""nlcode.inc"" on every page listed in ""links.txt"" and the navigation will work.",,,
"ASP , Component",Browser Capabilities,"ASP Browser Capabilities Component,ASP Browser Capabilities Example,The Browscap.ini File",Example,"The ASP Browser Capabilities component creates a BrowserType object that determines the type, capabilities and version number of a visitor's browser.,When a browser connects to a server, a User Agent header is also sent to the server. This header contains information about the browser.,The BrowserType object compares the information in the header with information in a file on the server called ""Browscap.ini"".,If there is a match between the browser type and version number in the header and the information in the ""Browscap.ini"" file, the BrowserType object 
can be used to list the properties of the matching browser. If there is no match for the browser type and version number in the Browscap.ini file, it 
will set every property to ""UNKNOWN"".,The example below creates a BrowserType object in an ASP file, and displays  
some of the capabilities of your browser:,The ""Browscap.ini"" file is used to declare properties and to set default values for browsers.,This section is not a tutorial on how to maintain ""Browscap.ini"" files, it only shows you the basics;
so you get an idea what the file is all about.,The ""Browscap.ini"" file can contain the following:,A ""Browscap.ini"" file might look something like this:","ActiveXControls - Support ActiveX controls?,Backgroundsounds - Support background sounds?,Cdf - Support Channel Definition Format for Webcasting?,Tables - Support tables?,Cookies - Support cookies?,Frames - Support frames?,Javaapplets - Support Java applets?,Javascript - Supports JScript?,Vbscript - Supports VBScript?,Browser - Specifies the name of the browser,Beta - Is the browser beta software?,Platform - Specifies the platform that the browser runs on,Version - Specifies the version number of the browser",,
"ASP , Component",AdRotator,"ASP AdRotator Component,ASP AdRotator Example,ASP AdRotator Properties,ASP AdRotator Methods",Example,"The ASP AdRotator component creates an AdRotator object that displays a different image each time a user enters or refreshes a page. A
text file includes information about the images., The AdRotator does not work with Internet Information Server 7 (IIS7).,Assume that we have the following text file, named ""ads.txt"":,The lines below the asterisk in the text file above specifies the name of the images (ads) to be displayed, the
hyperlink addresses, the alternate text (for the images), and the display rates (in percent).,The first line in the text file above specifies what to happen when a visitor clicks on one of the images.
The redirection page (banners.asp) will receive a querystring with the URL to redirect to., To specify the height, width, and border of the image, you can insert the following lines under REDIRECT:,The ""banners.asp"" file looks like this:,That's all!!",,,
"ASP , Object",Dictionary,"More Examples,The Dictionary Object",,"The Dictionary object stores information in name/value pairs.,
How to create a Dictionary object, and then use the Exists method to check if a specified key exists.,
How to use the Items method to return an array of all the items.,
How to use the Keys method to return an array of all the keys.,
How to use the Item property to return the value of an item.,
How to use the Key property to set a key in a Dictionary object.,
How to use the Count property to return the number of key/item pairs.,The Dictionary object is used to store information in name/value pairs 
(referred to as key and item). The Dictionary object might seem similar to 
Arrays, however, the Dictionary object is a more desirable solution to 
manipulate related data.,Comparing Dictionaries and Arrays:,The following example creates a Dictionary object, adds some key/item 
pairs to it, and retrieves the item value for the key gr:,The Dictionary object's properties and methods are described below: ","Keys are used to identify the items in a Dictionary object,You do not have to call ReDim to change the size of the Dictionary object,When deleting an item from a Dictionary, the remaining items will   automatically shift up,Dictionaries cannot be multidimensional, Arrays can,Dictionaries have more built-in functions than Arrays,Dictionaries work better than arrays on accessing random elements frequently,Dictionaries work better than arrays on locating items by their content",,
"ASP , Object",Folder,The Folder Object,,"The Folder Object is used to return information about a specified folder.,The Folder object is used to return information about a specified folder.,To work with the properties and methods of the Folder object, you will have to 
create an instance of the Folder object through the FileSystemObject object. First; create a FileSystemObject
object and then instantiate the Folder object through the GetFolder method of the FileSystemObject object.,The following code uses the GetFolder method of the FileSystemObject object to instantiate the Folder object
and the DateCreated property to return the date when the specified folder was created:,The Folder object's collections, properties, and methods are described below: ",,,
"ASP , Object",File,"More Examples,The File Object",Example,"The File object is used to return information about a specified file.,
How to get the date and time a specified file was last modified.,
How to get the date and time a specified file was last accessed.,
How to return the attributes of a specified file.,The File object is used to return information about a specified file.,To work with the properties and methods of the File object, you will have to 
create an instance of
the File object through the FileSystemObject object. First; create a FileSystemObject
object and then instantiate the File object through the GetFile method of the
FileSystemObject object or through the Files property of the Folder object.,The following code uses the GetFile method of the FileSystemObject object to
instantiate the File object and the DateCreated property to return the date when
the specified file was created:,The File object's properties and methods are described below:",,,
"ASP , Object",Drive,"More Examples,The Drive Object",,"The Drive object is used to get information about a local disk drive or a network share.,
How to get the total size of a specified drive.,
How to get the available space of a specified drive.,
How to get the free space of a specified drive.,
How to get the drive letter of a specified drive.,
How to get the drive type of a specified drive.,
How to get the file system of a specified drive.,
How to check whether a specified drive is ready.,
How to get the path of a specified drive.,
How to get the root folder of a specified drive.,
How to get the serialnumber of a specified drive.,The Drive object is used to return information about a local disk drive or a network share.
The Drive object can return information about a drive's type of file system, free space,
serial number, volume name, and more., You cannot return information about a drive's content with the
Drive object. For this purpose you will have to use the Folder object.,To work with the properties of the Drive object, you will have to create an 
instance of the Drive object through the FileSystemObject
object. First; create a FileSystemObject object and then instantiate the Drive object 
through the GetDrive method or
the Drives property of the FileSystemObject object.,The Drive object's properties are described below:",,,
"ASP , Object",TextStream,"More Examples,The TextStream Object",,"The TextStream object is used to access the contents of a text file.,
How to 
read from a text file.,
How to only read a part of a TextStream file.,
How to read one line from a TextStream file.,
How to read all the lines from a TextStream file.,
How to skip a specified number of characters when reading the TextStream file.,
How to skip a line when reading the TextStream file.,
How to return the current line number in a TextStream file.,
How to get the column number of the current character in a file.,The TextStream object is used to access the contents of text files.,The following code creates a text file (c:\test.txt) and then writes some text
to the file (the variable f is an instance of the TextStream object):,To create an instance of the TextStream object you can use the CreateTextFile or OpenTextFile methods of the FileSystemObject object,
or you can use the OpenAsTextStream method of the File object.,The TextStream object's properties and methods are described below:",,,
"ASP , Object",FileSystemObject,"More Examples,The FileSystemObject Object",,"The FileSystemObject object is used to access the file system on 
a server.,
How to check if a file exists.,
How to check if a folder exists.,
How to check if a drive exists.,
How to get the name of a specified drive.,
How to get the name of the parent folder of a specified path.,
How to get the file name of the last component in a specified path.,
How to get the file extension of the last component in a specified path.,
How to get the base name of a file or folder, in a specified path.,The FileSystemObject object is used to access the file system on a server.,This object can manipulate files, folders, and directory paths. It is also
possible to retrieve file system information with this object.,The following code creates a text file (c:\test.txt) and then writes some text to
the file:",,,
"ASP , Object",ASPError,The ASPError Object,,"The ASPError object displays information about errors in scripts.,The ASPError object was implemented in ASP 3.0 and is available in IIS5 and later.,The ASPError object is used to display detailed information of any error that occurs
in scripts in an ASP page., The ASPError object is created when Server.GetLastError is
called, so the error information can only be accessed by using the Server.GetLastError method.,The ASPError object's properties are described below (all properties are read-only):",,,
"ASP , Object",Server,"More Examples,Server Object",,"The Server object is used to access properties and methods on the server.,
Check when a file was last modified.,
Open ""Textfile.txt"" for reading.,The ASP Server object is used to access properties and methods on the server. Its properties and methods are described below:",,,
"ASP , Object",Session,"More Examples,Session Object",,"A Session object stores information about, or change settings for a user session.,
Set or return an integer that specifies a location or region. Contents like date,
time, and currency will be displayed according to that location or region.,
Return
a unique id for each user. The id is generated by the server.,
Set and return the timeout (in minutes) of a session.,When you are working with an application on your computer, you open it, do some changes and then
you close it. This is much like a Session. The computer knows who you are. It
knows when you open the application and when you close it. However, on the internet there is one
problem: the web server does not know who you are and what you do, because the HTTP address doesn't maintain state. ,ASP solves this problem by creating a unique cookie for each user. The cookie
is sent to the user's computer and it contains information that identifies the user. This
interface is called the Session object. ,The Session object stores information about, or change settings for a user session.,Variables stored in a Session object hold information about one single user, and are available to all pages in one application. Common information
stored in session variables are name, id, and preferences. The server creates a new Session object for each new user, and destroys the Session object when the session expires. ,The Session object's collections, properties, methods, and events are 
described below:",,,
"ASP , Object",Request,Request Object,,"The Request object is used to get information from a visitor.,
How to send query information to a page within a link, and retrieve that information on the
destination page (which is, in this example, the same page).,
Use the QueryString collection to retrieve the values from a form (the form uses 
the get method - the information sent is visible to everybody).,
How to use the values retrieved from a form.,
What the QueryString collection contains if several input
fields have equal names. It also shows how to use the Count keyword to count the 
""name"" property.,
How the Form collection retrieves the values from a form (the form uses the post
method - the information sent is invisible to others).,
How to use the values retrieved from a form.,
What the Form collection contains if several
input fields have equal names. It also shows how to use the Count keyword to 
count the ""name"" property.,
How to interact with the user through radio buttons.,
How to interact with the user through checkboxes.,
How to get the visitor's browser type, IP address, and more. ,
How to create a Welcome Cookie.,
How to find
the total number of bytes the user sent in the Request object.,When a browser asks for a page from a server, it is called a request. The Request 
object is used to get information from a visitor.
Its collections, properties, and methods are described below:",,,
"ASP , Object",Response,"More Examples,Response Object",,"The ASP Response object is used to send output to the user from the server.,
,
How to write text with ASP.
,
,
How to combine text and HTML tags with ASP.
,
,
How to redirect the user to a different URL.
,
,
How to create a random link.,
,
How to control the buffer.
,
,
How to clear the buffer.
,
,
How to end a script in the middle of processing.
,
,
How to specify how many minutes a page will be cached
in a browser before it expires.
,
,
How to specify a date/time a page cached in a browser
will expire.
,
,
How to check if a user is disconnected from the server.
,
,
How to specify the type of content.
,
,
How to specify the name of the character set.
,The ASP Response object is used to send output to the user from the server. Its
collections, properties, and methods are described below:",,,
VBScript ,Keywords,VBScript Keywords,,,,,
VBScript ,Functions,,,This page contains all the built-in VBScript functions. The page is divided into following sections:,,,
"ASP , Object",Application,Application Object,,"A group of ASP files that work together to perform some purpose
is called an application.
The Application object is used to tie these files together.,An application on the Web may consists of several ASP files that work together to perform some purpose.
The Application object is used to tie these files together.,The Application object is used to store and access variables from any page, just like the Session object. The difference
is that ALL users share ONE Application object (with Sessions there is ONE Session object for EACH user).,The Application object holds information that will be used by many pages in the application (like database connection information).
The information can be accessed from any page. The information can also be changed in one place, and the changes will automatically be reflected
on all pages.,The Application object's collections, methods, and events are described 
below:",,,
ASP ,and VBScript Examples,,,"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
",,,
"ASP , with ","Sending e-mail,CDOSYS","Sending e-mail with CDOSYS,How about CDONTs?,Examples using CDOSYS",,"CDOSYS is a built-in component in ASP. This component is used to send e-mails with ASP.,CDO (Collaboration Data Objects) is a Microsoft technology that is designed to simplify the creation of messaging applications.,CDOSYS is a built-in component in ASP. We will show you how to use this component to send e-mail with ASP.,Microsoft has discontinued the use of CDONTs on Windows 2000, Windows XP and Windows 2003. If you have used CDONTs in your ASP applications, you should 
update the code and use the new CDO technology.,Sending a text e-mail:,Sending a text e-mail with Bcc and CC fields:,Sending an HTML e-mail:,Sending an HTML e-mail that sends a webpage from a website:,Sending an HTML e-mail that sends a webpage from a file on your computer:,Sending a text e-mail with an Attachment:,Sending a text e-mail using a remote server:",,,
ASP AJAX,,"What is AJAX?,How AJAX Works,AJAX is Based on Internet Standards,Google Suggest,Start Using AJAX Today,AJAX ASP Example,Example Explained,The ASP File - ""gethint.asp"",AJAX Database Example,Example Explained - The HTML Page,The ASP File","Example,Example,Example","AJAX is about updating parts of a web page, without reloading the whole page.,AJAX = Asynchronous JavaScript and XML.,AJAX is a technique for creating fast and dynamic web pages.,AJAX allows web pages to be updated asynchronously by exchanging small 
amounts of data with the server behind the scenes. This means that it is 
possible to update parts of a web page, without reloading the whole page.,Classic web pages, (which do not use AJAX) must reload the entire page if the 
content should change.,Examples of applications using AJAX: Google Maps, Gmail, Youtube, and 
Facebook tabs.,AJAX is based on internet standards, and uses a combination of:,AJAX was made popular in 2005 by Google, with Google Suggest., 
is using AJAX to create a very dynamic web interface: 
When you start typing in Google's search box, a JavaScript sends the letters off 
to a server and the server returns a list of suggestions.,In our ASP tutorial, we will demonstrate how AJAX can update parts of a web 
page, without reloading the whole page. The server script will be written in ASP.,If you want to learn more about AJAX, visit our ,.,The following example will demonstrate how a web page can communicate with a 
web server while a user type characters in an input field:,In the example above, when a user types a character in the input field, a function 
called ""showHint()"" is executed.,The function is triggered by the onkeyup event.,Here is the HTML code:,Code explanation:,First, check if the input field is empty (str.length == 0). If it is, clear the 
content of the txtHint placeholder and exit the function.,However, if the input field is not empty, do the following:,The ASP file checks an array of names, and returns the corresponding name(s) to the 
browser:,AJAX can be used for interactive communication with a database.,The following example will demonstrate how a web page can fetch 
information from a database with AJAX:,When a user selects a customer in the dropdown list above, a function called ""showCustomer()"" is executed. The 
function is triggered by the ""onchange"" event:,Source code explanation:,If no customer is selected (str.length==0), the function clears the 
content of the txtHint placeholder and exits the function.,If a customer is selected, the showCustomer() function executes the following:,The page on the server called by the JavaScript above is an ASP file called ""getcustomer.asp"".,The source code in ""getcustomer.asp"" runs a query against a database, and returns the result in an HTML 
table:","XMLHttpRequest object (to exchange data asynchronously with a server),JavaScript/DOM (to display/interact with the information),CSS (to style the data),XML (often used as the format for transferring data),Create an XMLHttpRequest object,Create the function to be executed when the server response is ready,Send the request off to an ASP file (gethint.asp) on the server,Notice that q parameter is added gethint.asp?q=""+str,The str variable holds the content of the input field,Create an XMLHttpRequest object,Create the function to be executed when the server response is ready,Send the request off to a file on the server,Notice that a parameter (q) is added to the URL (with the content of the 
    dropdown list)",,
ASP ,The Global.asa file,"The Global.asa file,Events in Global.asa,<object> Declarations,TypeLibrary Declarations,Restrictions,How to use the Subroutines,Global.asa Example",,"The Global.asa file is an optional file that can contain declarations of objects, variables, and methods that
can be accessed by every page in an ASP application.,All valid browser scripts (JavaScript, VBScript, JScript, PerlScript, etc.) can be used within Global.asa.,The Global.asa file can contain only the following:, The Global.asa file must be stored in the root directory of the
ASP application, and each application can only have one Global.asa file.,In  Global.asa you can tell the application and session objects what to do when the application/session starts and what to do when the
application/session ends. The code for this is placed in event handlers. The Global.asa file can contain four types of events:, - This event occurs EVERY time a NEW user requests his or her first page in the ASP application., - This event occurs EVERY time a user ends a session. A user-session ends after a page has not been requested by the user for a 
specified time (by default this is 20 minutes)., - This event occurs after the LAST user has ended the session. Typically, this event occurs when a Web server stops.
This procedure is used to clean up settings after the Application stops, like delete records or write information to text files.,A Global.asa file could look something like this:, Because we cannot use the ASP script delimiters (<% and %>) to insert scripts in the Global.asa file, we put subroutines inside an HTML 
<script> element.,It is possible to create objects with session or application scope in Global.asa by using the <object> tag., The <object> tag should be outside the <script> tag!,The first example creates an object of session scope named ""MyAd"" by using the ProgID parameter:,The second example creates an object of application scope named ""MyConnection"" by using the ClassID parameter:,The objects declared in the Global.asa file can be used by any script in the application:,A TypeLibrary is a container for the contents of a DLL file corresponding to a COM object. By including a call to the TypeLibrary in the Global.asa file,
the constants of the COM object can be accessed, and errors can be better reported by the ASP code. If your Web application relies on COM objects that have
declared data types in type libraries, you can declare the type libraries in Global.asa.,The server can return one of the following error messages:, METADATA tags can appear anywhere in the Global.asa file (both inside and outside <script> tags). However, it is recommended that
METADATA tags appear near the top of the Global.asa file.,Restrictions on what you can include in the Global.asa file:,Global.asa is often used to initialize variables. , The example below shows how to detect the exact time a visitor first arrives on a Web site. The time is stored in a Session variable named 
""started"", and the value of the ""started"" variable can be accessed from any ASP page in the application:,Global.asa can also be used to control page access.,The example below shows how to redirect every new visitor to another page, in this case to a
page called ""newpage.asp"":,And you can include functions in the Global.asa file.,In the example below the Application_OnStart subroutine occurs when the Web server starts. Then
the Application_OnStart subroutine calls another subroutine named ""getcustomers"".
The ""getcustomers"" subroutine opens a database and retrieves a record set from
the ""customers"" table. The record set is assigned to an array, where it
can be accessed from any ASP page without querying the database:,In this example we will create a Global.asa file that counts the number of current visitors.,The Global.asa file:,To display the number of current visitors in an ASP file:","Application events,Session events,<object> declarations,TypeLibrary declarations,the #include directive, You cannot display text written in the Global.asa file. This file can't display information,You can only use Server and Application objects in the Application_OnStart and Application_OnEnd
subroutines. In the Session_OnEnd subroutine, you can use Server, Application, and Session
    objects. In the Session_OnStart subroutine you can use any built-in object,The Application_OnStart sets the Application variable ""visitors"" to 0 when the server starts,The Session_OnStart subroutine adds one to the variable ""visitors"" every time a new visitor arrives,The Session_OnEnd subroutine subtracts one from ""visitors"" each time this subroutine is triggered",,
"ASP , Object",Application,"Application Object,Store and Retrieve Application Variables,Loop Through the Contents Collection,Loop Through the StaticObjects Collection,Lock and Unlock",,"A group of ASP files that work together to perform some purpose is called an application.,An application on the Web may consist of several ASP files that work together to perform some purpose.
The Application object is used to tie these files together.,The Application object is used to store and access variables from any page, just like the Session object. The difference
is that ALL users share ONE Application object (with Sessions there is ONE Session object for EACH user).,The Application object holds information that will be used by many pages in the application (like database connection information).
The information can be accessed from any page. The information can also be changed in one place, and the changes will automatically be reflected
on all pages.,Application variables can be accessed and changed by any page in an application.,You can create Application variables in ""Global.asa"" like this:,In the example above we have created two Application variables: ""vartime"" and ""users"".,You can access the value of an Application variable like this:,The Contents collection contains all application variables. You can loop through the Contents collection, to see what's stored in it:,If you do not know the number of items in the Contents collection, you can use the Count property:,You can loop through the StaticObjects collection, to see the values of all objects stored in the Application object:,You can lock an application with the ""Lock"" method. When an
application is locked, the users cannot change the Application variables (other than the one currently accessing
it). You can unlock an application with the ""Unlock"" method. This method
removes the lock from the Application variable:",,,
ASP.NET Web Pages ,- Classes,ASP.NET Classes Reference,,,,,
ASP.NET Web Pages ,- Examples in C# and VB,,,Learn ASP.NET Web Pages by C# and Visual Basic examples.,,,
