H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
Statistics - Estimating Population Means,,"Estimating Population Mean,Calculating a Confidence Interval,1. Checking the Conditions,2. Finding the Point Estimate,3. Deciding the Confidence Level,4. Calculating the Margin of Error,5. Calculate the Confidence Interval,Calculating a Confidence Interval with Programming","Example,Example,Example,Example,Example","A population , is an average of a , population variable.,Confidence intervals are used to , population means.,A statistic from a , is used to estimate a parameter of the population.,The most likely value for a parameter is the ,.,Additionally, we can calculate a , and an , for the estimated parameter.,The , is the difference between the lower and upper bounds from the point estimate.,Together, the lower and upper bounds define a ,.,The following steps are used to calculate a confidence interval:,For example:,We can take a sample and calculate the mean and the , of that sample.,The sample data is used to make an estimation of the average age of , the Nobel Prize winners.,By randomly selecting 30 Nobel Prize winners we could find that:,From this data we can calculate a confidence interval with the steps below.,The conditions for calculating a confidence interval for a mean are:,A moderately large sample size, like 30, is typically large enough. ,In the example, the sample size was 30 and it was randomly selected, so the conditions are fulfilled.,The point estimate is the , (\(\bar{x}\)).,The forumla for calculating the sample mean is the sum of all the values \(\sum x_{i}\) divided by the sample size (\(n\)):,\(\displaystyle \bar{x} = \frac{\sum x_{i}}{n}\),In our example, the mean age was 62.1 in the sample.,The confidence level is expressed with a percentage or a decimal number.,For example, if the confidence level is 95% or 0.95:,The remaining probability (\(\alpha\)) is then: 5%, or 1 - 0.95 = 0.05.,Commonly used confidence levels are:,We use the , to find the , for the confidence interval.,The t-distribution is adjusted for the sample size with 'degrees of freedom' (df).,The degrees of freedom is the sample size (n) - 1, so in this example it is 30 - 1 = 29,The remaining probabilities (\(\alpha\)) are divided in two so that half is in each tail area of the distribution.,The values on the t-value axis that separate the tails area from the middle are called ,.,Below are graphs of the standard normal distribution showing the tail areas (\(\alpha\)) for different confidence levels at 29 degrees of freedom (df).,The margin of error is the difference between the point estimate and the lower and upper bounds.,The margin of error (\(E\)) for a proportion is calculated with a , and the ,:,\(\displaystyle E = t_{\alpha/2}(df) \cdot \frac{s}{\sqrt{n}} \),The critical t-value \(t_{\alpha/2}(df) \) is calculated from the standard normal distribution and the confidence level.,The standard error \(\frac{s}{\sqrt{n}} \) is calculated from the sample standard deviation (\(s\)) and the sample size (\(n\)).,In our example with a sample standard deviation (\(s\)) of 13.46 and sample size of 30 the standard error is:,\(\displaystyle \frac{s}{\sqrt{n}} = \frac{13.46}{\sqrt{30}} \approx \frac{13.46}{5.477} = \underline{2.458}\),If we choose 95% as the confidence level, the \(\alpha\) is 0.05.,So we need to find the critical t-value \(t_{0.05/2}(29) = t_{0.025}(29)\),The critical t-value can be found using a , or with a programming language function:,Using either method we can find that the critical t-value \(t_{\alpha/2}(df)\) is \(\approx \underline{2.05} \),The standard error \(\frac{s}{\sqrt{n}}\) was \( \approx \underline{2.458}\),So the margin of error (\(E\)) is:,\(\displaystyle E = t_{\alpha/2}(df) \cdot \frac{s}{\sqrt{n}} \approx 2.05 \cdot 2.458  = \underline{5.0389}\),The lower and upper bounds of the confidence interval are found by subtracting and adding the margin of error (\(E\)) from the point estimate (\(\bar{x}\)).,In our example the point estimate was 0.2 and the margin of error was 0.143, then:,The lower bound is:,\(\bar{x} - E = 62.1 - 5.0389 \approx \underline{57.06} \),The upper bound is:,\(\bar{x} + E = 62.1 + 5.0389 \approx \underline{67.14} \),The confidence interval is:,\([57.06, 67.14]\),And we can summarize the confidence interval by stating:,A confidence interval can be calculated with many programming languages.,Using software and programming to calculate statistics is more common for bigger sets of data, as calculating manually becomes difficult.",": Nobel Prize winners,: Age when they received the Nobel Prize,The sample is ,And either:,The population data is normally distributed,Sample size is large enough,90% with \(\alpha\) = 0.1,95% with \(\alpha\) = 0.05,99% with \(\alpha\) = 0.01",,
Statistics - T-table,,T-Distribution and Table of Critical T-Values,,"The Student's t-distribution is similar to a ,. But it is adjusted for uncertainty with smaller sample sizes.,Smaller sample sizes give fewer degrees of freedom (df), which makes the tails larger.,The numbers in the table cells correspond to critical t-values for different tail-areas (α).,The tail areas are probabilities. For example, 0.05 is 5% percent probability.,Each row corresponds to different degrees of freedom (df).",,,
Statistics - Hypothesis Testing a Mean,,"Hypothesis Testing a Mean,1. Checking the Conditions,2. Defining the Claims,3. Deciding the Significance Level,4. Calculating the Test Statistic,5. Concluding,Calculating a P-Value for a Hypothesis Test with Programming,Left-Tailed and Two-Tailed Tests","Example,Example,Example,Example,Example,Example,Example,Example","A population , is an average of value a population.,Hypothesis tests are used to check a claim about the size of that population mean.,The following steps are used for a hypothesis test:,For example:,And we want to check the claim:,By taking a sample of 30 randomly selected Nobel Prize winners we could find that:,From this sample data we check the claim with the steps below.,The conditions for calculating a confidence interval for a proportion are:,A moderately large sample size, like 30, is typically large enough.,In the example, the sample size was 30 and it was randomly selected, so the conditions are fulfilled.,We need to define a , (\(H_{0}\)) and an , (\(H_{1}\)) based on the claim we are checking.,The claim was:,In this case, the , is the mean age of Nobel Prize winners when they received the prize (\(\mu\)).,The null and alternative hypothesis are then:,Which can be  expressed with symbols as:,This is a ', tailed' test, because the alternative hypothesis claims that the proportion is , than in the null hypothesis.,If the data supports the alternative hypothesis, we , the null hypothesis and , the alternative hypothesis.,The significance level (\(\alpha\)) is the , we accept when rejecting the null hypothesis in a hypothesis test.,The significance level is a percentage probability of accidentally making the wrong conclusion.,Typical significance levels are:,A lower significance level means that the evidence in the data needs to be stronger to reject the null hypothesis.,There is no ""correct"" significance level  - it only states the uncertainty of the conclusion.,The test statistic is used to decide the outcome of the hypothesis test.,The test statistic is a , value calculated from the sample.,The formula for the test statistic (TS) of a population mean is:,\(\displaystyle \frac{\bar{x} - \mu}{s} \cdot \sqrt{n} \),\(\bar{x}-\mu\) is the , between the , mean (\(\bar{x}\)) and the claimed , mean (\(\mu\)).,\(s\) is the ,.,\(n\) is the sample size.,In our example:,So the test statistic (TS) is then:,\(\displaystyle \frac{62.1-55}{13.46} \cdot \sqrt{30} = \frac{7.1}{13.46} \cdot \sqrt{30}  \approx 0.528 \cdot 5.477 = \underline{2.889}\),You can also calculate the test statistic using programming language functions:,There are two main approaches for making the conclusion of a hypothesis test:,For the critical value approach we need to find the , (CV) of the significance level (\(\alpha\)).,For a population mean test, the critical value (CV) is a , from a ,.,This critical T-value (CV) defines the , for the test.,The rejection region is an area of probability in the tails of the standard normal distribution.,Because the claim is that the population mean is , than 55, the rejection region is in the right tail:,The size of the rejection region is decided by the significance level (\(\alpha\)).
,The student's t-distribution is adjusted for the uncertainty from smaller samples.,This adjustment is called degrees of freedom (df), which is the sample size \((n) - 1\),In this case the degrees of freedom (df) is: \(30 - 1 = \underline{29} \),Choosing a significance level (\(\alpha\)) of 0.01, or 1%, we can find the critical T-value from a ,, or with a programming language function:,Using either method we can find that the critical T-Value is \(\approx \underline{2.462}\),For a , tailed test we need to check if the test statistic (TS) is , than the critical value (CV).,If the test statistic is bigger than the critical value, the test statistic is in the ,.,When the test statistic is in the rejection region, we , the null hypothesis (\(H_{0}\)).,Here, the test statistic (TS) was \(\approx \underline{2.889}\) and the critical value was \(\approx \underline{2.462}\),Here is an illustration of this test in a graph:,Since the test statistic was , than the critical value we , the null hypothesis.,This means that the sample data supports the alternative hypothesis.,And we can summarize the conclusion stating:,For the P-value approach we need to find the , of the test statistic (TS).,If the P-value is , than the significance level (\(\alpha\)), we , the null hypothesis (\(H_{0}\)).,The test statistic was found to be \( \approx \underline{2.889} \),For a population proportion test, the test statistic is a T-Value from a ,.,Because this is a , tailed test, we need to find the P-value of a t-value , than 2.889.,The student's t-distribution is adjusted according to degrees of freedom (df), which is the sample size \((30) - 1 = \underline{29}\),We can find the P-value using a ,, or with a programming language function:,Using either method we can find that the P-value is \(\approx \underline{0.0036}\),This tells us that the significance level (\(\alpha\)) would need to be bigger than 0.0036, or 0.36%, to , the null hypothesis.,Here is an illustration of this test in a graph:,This P-value is , than any of the common significance levels (10%, 5%, 1%).,So the null hypothesis is , at all of these significance levels.,And we can summarize the conclusion stating:,Many programming languages can calculate the P-value to decide outcome of a hypothesis test.,Using software and programming to calculate statistics is more common for bigger sets of data, as calculating manually becomes difficult.,The P-value calculated here will tell us the , where the null-hypothesis can be rejected.,This was an example of a , tailed test, where the alternative hypothesis claimed that parameter is , than the null hypothesis claim.,You can check out an equivalent step-by-step guide for other types here:",": Nobel Prize winners,: Age when they received the prize.,The sample is ,And either:,The population data is normally distributed,Sample size is large enough,\(\alpha = 0.1\) (10%),\(\alpha = 0.05\) (5%),\(\alpha = 0.01\) (1%),The , approach compares the test statistic with the critical value of the significance level.,The , approach compares the P-value of the test statistic and with the significance level.",,
Statistics - Average,,"The Center of the Data,Mean,Median,Mode",,"An average is a measure of where most of the values in the data are located.,The center of the data is where most of the values in the data are located. Averages are measures of the , of the center.,There are different types of averages. The most commonly used are:,For example, using the values:,The mean is usually referred to as 'the average'.,The mean is the sum of all the values in the data divided by the total number of values in the data:,The , is the 'middle value' of the data.,The median is found by , in the data and picking the middle value:,The median is less influenced by , values in the data than the mean.,Changing the last value to 356 does not change the median:,The median is still 40.,Changing the last value to 356 changes the , a lot:,The , is the value(s) that appears most often in the data:,Here, 21 appears two times, and the other values only once. The mode of this data is 21.,The mode is also used for , data, unlike the median and mean. Categorical data can't be described directly with numbers, like names:,Here, John appears two times, and the other values only once. The mode of this data is John.",,,
Statistics - Hypothesis Testing a Proportion,,"Hypothesis Testing a Proportion,1. Checking the Conditions,2. Defining the Claims,3. Deciding the Significance Level,4. Calculating the Test Statistic,5. Concluding,Calculating a P-Value for a Hypothesis Test with Programming,Left-Tailed and Two-Tailed Tests","Example,Example,Example,Example,Example,Example,Example,Example","A population proportion is the share of a population that belongs to a particular ,.,Hypothesis tests are used to check a claim about the size of that population proportion.,The following steps are used for a hypothesis test:,For example:,And we want to check the claim:,By taking a sample of 40 randomly selected Nobel Prize winners we could find that:,The , proportion is then: \(\displaystyle \frac{10}{40} = 0.25\), or 25%.,From this sample data we check the claim with the steps below.,The conditions for calculating a confidence interval for a proportion are:,In our example, we randomly selected 10 people that were born in the US.,The rest were not born in the US, so there are 30 in the other category.,The conditions are fulfilled in this case.,We need to define a , (\(H_{0}\)) and an , (\(H_{1}\)) based on the claim we are checking.,The claim was:,In this case, the , is the proportion of Nobel Prize winners born in the US (\(p\)).,The null and alternative hypothesis are then:,Which can be  expressed with symbols as:,This is a ', tailed' test, because the alternative hypothesis claims that the proportion is , than in the null hypothesis.,If the data supports the alternative hypothesis, we , the null hypothesis and , the alternative hypothesis.,The significance level (\(\alpha\)) is the , we accept when rejecting the null hypothesis in a hypothesis test.,The significance level is a percentage probability of accidentally making the wrong conclusion.,Typical significance levels are:,A lower significance level means that the evidence in the data needs to be stronger to reject the null hypothesis.,There is no ""correct"" significance level  - it only states the uncertainty of the conclusion.,The test statistic is used to decide the outcome of the hypothesis test.,The test statistic is a , value calculated from the sample.,The formula for the test statistic (TS) of a population proportion is:,\(\displaystyle \frac{\hat{p} - p}{\sqrt{p(1-p)}} \cdot \sqrt{n} \),\(\hat{p}-p\) is the , between the , proportion (\(\hat{p}\)) and the claimed , proportion (\(p\)).,\(n\) is the sample size.,In our example:,So the test statistic (TS) is then:,\(\displaystyle \frac{0.25-0.20}{\sqrt{0.2(1-0.2)}} \cdot \sqrt{40} = \frac{0.05}{\sqrt{0.2(0.8)}} \cdot \sqrt{40} = \frac{0.05}{\sqrt{0.16}} \cdot \sqrt{40} \approx \frac{0.05}{0.4} \cdot 6.325 = \underline{0.791}\),You can also calculate the test statistic using programming language functions:,There are two main approaches for making the conclusion of a hypothesis test:,For the critical value approach we need to find the , (CV) of the significance level (\(\alpha\)).,For a population proportion test, the critical value (CV) is a , from a ,.,This critical Z-value (CV) defines the , for the test.,The rejection region is an area of probability in the tails of the standard normal distribution.,Because the claim is that the population proportion is , than 20%, the rejection region is in the right tail:,The size of the rejection region is decided by the significance level (\(\alpha\)).
,Choosing a significance level (\(\alpha\)) of 0.05, or 5%, we can find the critical Z-value from a ,, or with a programming language function:,Using either method we can find that the critical Z-value is \(\approx \underline{1.6449}\),For a , tailed test we need to check if the test statistic (TS) is , than the critical value (CV).,If the test statistic is bigger than the critical value, the test statistic is in the ,.,When the test statistic is in the rejection region, we , the null hypothesis (\(H_{0}\)).,Here, the test statistic (TS) was \(\approx \underline{0.791}\) and the critical value was \(\approx \underline{1.6449}\),Here is an illustration of this test in a graph:,Since the test statistic was , than the critical value we do , reject the null hypothesis.,This means that the sample data does not support the alternative hypothesis.,And we can summarize the conclusion stating:,For the P-value approach we need to find the , of the test statistic (TS).,If the P-value is , than the significance level (\(\alpha\)), we , the null hypothesis (\(H_{0}\)).,The test statistic was found to be \( \approx \underline{0.791} \),For a population proportion test, the test statistic is a Z-Value from a ,.,Because this is a , tailed test, we need to find the P-value of a Z-value , than 0.791.,We can find the P-value using a ,, or with a programming language function:,Using either method we can find that the P-value is \(\approx \underline{0.2145}\),This tells us that the significance level (\(\alpha\)) would need to be bigger than 0.2145, or 21.45%, to , the null hypothesis.,Here is an illustration of this test in a graph:,This P-value is , than any of the common significance levels (10%, 5%, 1%).,So the null hypothesis is , at all of these significance levels.,And we can summarize the conclusion stating:,Many programming languages can calculate the P-value to decide outcome of a hypothesis test.,Using software and programming to calculate statistics is more common for bigger sets of data, as calculating manually becomes difficult.,The P-value calculated here will tell us the , where the null-hypothesis can be rejected.,This was an example of a , tailed test, where the alternative hypothesis claimed that parameter is , than the null hypothesis claim.,You can check out an equivalent step-by-step guide for other types here:",": Nobel Prize winners,: Born in the United States of America,The sample is ,There is only two options:,Being in the category,Not being in the category,The sample needs at least:,5 members in the category,5 members not in the category,\(\alpha = 0.1\) (10%),\(\alpha = 0.05\) (5%),\(\alpha = 0.01\) (1%),The , approach compares the test statistic with the critical value of the significance level.,The , approach compares the P-value of the test statistic and with the significance level.",,
Statistics - Z-table,,"Z-Distribution and Table for Negative Z-values,Z-Distribution and Table of Positive Z-Values,Example of How to Use the Z-Table",,"The Z-distribution is a , where the , is 0 and the , is 1.,The Z-distribution can be used to find which percent of a population is within a particular number of standard deviations.,The numbers in the table cells correspond to the area under the graph.,The area under graph is the probability of getting a value that is smaller than z.,The probabilities are decimal values and can be thought of as percentages. For example: 0.1515 is 15.15%.,The numbers in the table cells correspond to the area under the graph.,The area under graph is the probability of getting a value that is smaller than z.,The probabilities are decimal values and can be thought of as percentages. For example: 0.7088 is 70.88%.,The Z-value is found combining the numbers in the first colum and the first row.,For example, the probability for getting a z-value smaller than 1.85 is found by finding the number in the table where the row is 1.8 and the column is 0.05.,So the probability is: 0.9678 is 96.78%.",,,
Statistics - Pie Charts,,Pie Charts,,"A pie chart visually presents qualitative data.,Pie graphs are used to show the distribution of qualitative (categorical) data.,It shows the , or , of values in the data.,Frequency is the amount of times that value appeared in the data. Relative frequency is the percentage of the total.,Each category is represented with a slice in the 'pie' (circle). The size of each slice represents the frequency of values from that category in the data.,Here is a pie chart of the number of people who have won a Nobel Prize in each category up to the year 2020:,This pie chart shows relative frequency. So each slice is sized by the percentage for each category.,Some of the categories have existed longer than others. Multiple winners are also more common in some categories. So there is a different number of winners in each category.",,,
Statistics - Bar Graphs,,Bar Graphs,,"A bar graph visually presents qualitative data.,Bar graphs are used show the distribution of qualitative (categorical) data.,It shows the , of values in the data. Frequency is the amount of times that value appeared in the data.,Each category is represented with a bar. The height of the bar represents the frequency of values from that category in the data.,Here is a bar graph of the number of people who have won a Nobel Prize in each category up to the year 2020:,Some of the categories have existed longer than others. Multiple winners are also more common in some categories. So there is a different number of winners in each category.",,,
Statistics - Estimating Population Proportions,,"Estimating Population Proportions,Calculating a Confidence Interval,1. Checking the Conditions,2. Finding the Point Estimate,3. Deciding the Confidence Level,4. Calculating the Margin of Error,5. Calculate the Confidence Interval,Calculating a Confidence Interval with Programming","Example,Example,Example,Example","A population proportion is the share of a population that belongs to a particular ,.,Confidence intervals are used to , population proportions. ,A statistic from a , is used to estimate a parameter of the population.,The most likely value for a parameter is the ,.,Additionally, we can calculate a , and an , for the estimated parameter.,The , is the difference between the lower and upper bounds from the point estimate.,Together, the lower and upper bounds define a ,.,The following steps are used to calculate a confidence interval:,For example:,We can take a sample and see how many of them were born in the US.,The sample data is used to make an estimation of the share of , the Nobel Prize winners born in the US.,By randomly selecting 30 Nobel Prize winners we could find that:,From this data we can calculate a confidence interval with the steps below.,The conditions for calculating a confidence interval for a proportion are:,In our example, we randomly selected 6 people that were born in the US.,The rest were not born in the US, so there are 24 in the other category.,The conditions are fulfilled in this case.,The point estimate is the sample proportion (\(\hat{p}\)).,The formula for calculating the sample proportion is the number of occurences (\(x\)) divided by the sample size (\(n\)):,\(\displaystyle \hat{p} =\frac{x}{n}\),In our example, 6 out of 30 were born in the US: \(x\) is 6, and \(n\) is 30.,So the point estimate for the proportion is:,\(\displaystyle \hat{p} = \frac{x}{n} = \frac{6}{30} = \underline{0.2} = 20\%\),So 20% of the sample were born in the US.,The confidence level is expressed with a percentage or a decimal number.,For example, if the confidence level is 95% or 0.95:,The remaining probability (\(\alpha\)) is then: 5%, or 1 - 0.95 = 0.05.,Commonly used confidence levels are:,We use the , to find the , for the confidence interval.,The remaining probabilities (\(\alpha\)) are divided in two so that half is in each tail area of the distribution.,The values on the z-value axis that separate the tails area from the middle are called ,.,Below are graphs of the standard normal distribution showing the tail areas (\(\alpha\)) for different confidence levels.,The margin of error is the difference between the point estimate and the lower and upper bounds.,The margin of error (\(E\)) for a proportion is calculated with a , and the ,:,\(\displaystyle E = Z_{\alpha/2} \cdot \sqrt{\frac{\hat{p}(1-\hat{p})}{n}} \),The critical z-value \(Z_{\alpha/2} \) is calculated from the standard normal distribution and the confidence level.,The standard error \(\sqrt{\frac{\hat{p}(1-\hat{p})}{n}} \) is calculated from the point estimate (\(\hat{p}\)) and sample size (\(n\)).,In our example with 6 US-born Nobel Prize winners out of a sample of 30 the standard error is:,\(\displaystyle \sqrt{\frac{\hat{p}(1-\hat{p})}{n}} = \sqrt{\frac{0.2(1-0.2)}{30}} = \sqrt{\frac{0.2 \cdot 0.8}{30}} = \sqrt{\frac{0.16}{30}} = \sqrt{0.00533..} \approx \underline{0.073}\),If we choose 95% as the confidence level, the \(\alpha\) is 0.05.,So we need to find the critical z-value \(Z_{0.05/2} = Z_{0.025}\),The critical z-value can be found using a , or with a programming language function:,Using either method we can find that the critical Z-value \( Z_{\alpha/2} \) is \(\approx \underline{1.96} \),The standard error \(\sqrt{\frac{\hat{p}(1-\hat{p})}{n}}\) was \( \approx \underline{0.073}\),So the margin of error (\(E\)) is:,\(\displaystyle E = Z_{\alpha/2} \cdot \sqrt{\frac{\hat{p}(1-\hat{p})}{n}} \approx 1.96 \cdot 0.073  = \underline{0.143}\),The lower and upper bounds of the confidence interval are found by subtracting and adding the margin of error (\(E\)) from the point estimate (\(\hat{p}\)).,In our example the point estimate was 0.2 and the margin of error was 0.143, then:,The lower bound is:,\(\hat{p} - E = 0.2 - 0.143 = \underline{0.057} \),The upper bound is:,\(\hat{p} + E = 0.2 + 0.143 = \underline{0.343} \),The confidence interval is:,\([0.057, 0.343]\) or \([5.7 \%, 34,4 \%]\),And we can summarize the confidence interval by stating:,A confidence interval can be calculated with many programming languages.,Using software and programming to calculate statistics is more common for bigger sets of data, as calculating manually becomes difficult.",": Nobel Prize winners,: Born in the United States of America,The sample is ,There is only two options:,Being in the category,Not being in the category,The sample needs at least:,5 members in the category,5 members not in the category,90% with \(\alpha\) = 0.1,95% with \(\alpha\) = 0.05,99% with \(\alpha\) = 0.01",,
Statistics - Histograms,,"Histograms,Bin Width",,"A histogram visually presents quantitative data.,A histogram is a widely used graph to show the distribution of quantitative (numerical) data.,It shows the , of values in the data, usually in intervals of values. Frequency is the amount of times that value appeared in the data.,Each interval is represented with a bar, placed next to the other intervals on a number line.,The height of the bar represents the frequency of values in that interval.,Here is a histogram of the age of all 934 Nobel Prize winners up to the year 2020:,This histogram uses age intervals from 10 to 19, 20 to 29, and so on.,The intervals of values are often called 'bins'. And the length of an interval is called 'bin width'.,We can choose any width. It is best with a bin width that shows enough detail without being confusing.,Here is a histogram of the same Nobel Prize winner data, but with bin widths of 5 instead of 10:,This histogram uses age intervals from from 15 to 19, 20 to 24, 25 to 29, and so on.,Smaller intervals gives a more detailed look at the distribution of the age values in the data.",,,
Statistics - Frequency Tables,,"Frequency Tables,Relative Frequency Tables,Cumulative Frequency Tables",,"A frequency table is a way to present data. The data are counted and ordered to summarize larger sets of data.,With a frequency table you can analyze the way the data is distributed across different values.,Frequency means the number of times a value appears in the data. A table can quickly show us how many times each value appears.,If the data has many different values, it is easier to use intervals of values to present them in a table.,Here is the age of the 934 Nobel Prize winners up until the year 2020. In the table each row is an age interval of 10 years.,We can see that there is only one winner from ages 10 to 19. And that the highest number of winners are in their 60s.,Relative frequency means the number of times a value appears in the data compared to the total amount. A , is a relative frequency.,Here are the relative frequencies of ages of Noble Prize winners. Now, all the frequencies are divided by the total (934) to give percentages.,Cumulative frequency counts up to a particular value.,Here are the cumulative frequencies of ages of Nobel Prize winners. Now, we can see how many winners have been younger than a certain age.,Cumulative frequency tables can also be made with relative frequencies (percentages).",,,
Statistics - Descriptive Statistics,,"Key Features to Describe about Data,Visualizing Data",,"Descriptive statistics gives us insight into data without having to look at all of it in detail.,Getting a quick overview of how the data is distributed is a important step in statistical methods.,We calculate key numerical values about the data that tells us about the distribution of the data. We also draw graphs showing visually how the data is distributed.,Key Features of Data:,These can be described by , (numerical values).,The , of the data is where most of the values are concentrated.,Different kinds of averages, like mean, median and mode, are , of the centre.,The , of the data is how spread out the data are around the centre.,Statistics like standard devition, range and quartiles are , of variation.,The shape of the data can refer to the how the data are bunched up on either side of the centre.,Statistics like , describe if the right or left side of the centre is bigger. Skew is one type of ,.,One typical of presenting data is with ,.,A , counts and orders data into a table. Typically, the data will need to be sorted into intervals.,Frequency tables are often the basis for making graphs to visually present the data.,Different types of graphs are used for different kinds of data. For example:,Graphs often have a close connection to numerical summary statistics.,For example, box plots show where the , are. 
  ,Quartiles also tell us where the minimum and maximum values, range, interquartile range, and median are.","Where is the centre of the data? (location),How much does the data vary? (scale),What is the shape of the data? (shape),Pie charts for qualitative data,Histograms for quantitative data,Scatter plots for bivariate data",,
Statistics - Measurement Levels,,Measurement Levels,,"Different data types have different measurement levels.,Measurement levels are important for what types of statistics can be calculated and how to best present the data.,The main types of data are Qualitative (categories) and Quantitative (numerical). These are further split into the following measurement levels.,These measurement levels are also called measurement 'scales',Categories (qualitative data) without any order.,Examples:,Categories that can be ordered (from low to high), but the precise ""distance"" between each is not meaningful.,Examples:,Consider letter grades from F to A: Is the grade A precisely twice as good as a B? And, is the grade B also twice as good as C?,Exactly how much distance it is between grades is not clear and precise. If the grades are based on amounts of points on a test, you can say that there is a precise ""distance"" on the point scale, but not the grades themselves.,Data that can be ordered and the distance between them is objectively meaningful. But there is no natural 0-value where the scale originates.,Examples:,Data that can be ordered and there is a consistent and meaningful distance between them. And it also has a natural 0-value.,Examples:,Data that is on the ratio level (or ""ratio scale"") gives us the most detailed information. Crucially, we can compare precisely how big one value is compared to another. This would be the ratio between these values, like twice as big, or ten times as small.","Brand names,Countries,Colors,Letter grade scales from F to A,Military ranks,Level of satisfaction with a product,Years in a calendar,Temperature measured in fahrenheit,Money,Age,Time",,
Statistics - Data Types,,Different types of data,,"Data can be different types, and require different types of statistical methods to analyze.,There are two main types of data: Qualitative (or 'categorical') and quantitative (or 'numerical'). These main types also have different sub-types depending on their ,.,Information about something that can be sorted into different categories that can't be described directly by numbers.,Examples:,With categorical data we can calculate statistics like ,. For example, the proportion of Indian people in the world, or the percent of people who prefer one brand to another.,Information about something that is described by numbers.,Examples:,With numerical data we can calculate statistics like the , income in a country, or the , of heights of players in a football team.","Brands,Nationality,Professions,Income,Age,Height",,
Statistics - Sample Types,,Different Types of Sampling Methods,,"A study needs participants and there are different ways of gathering them.,Some methods are better than others, but they might be more difficult.,A random sample is where every member of the population has an , to be chosen.,Random sampling is the best. But, it can be difficult, or impossible, to make sure that it is completely random.,A convience sample is where the participants that are the easiest to reach are chosen.,A systematic sample is where the participants are chosen by some regular system.,For example:,A stratified sample is where the population is split into smaller groups called 'strata'.,The 'strata' can, for example, be based on demographics, like:,Stratification of a sample is the first step. Another sampling method (like random sampling) is used for the second step of choosing participants from all of the smaller groups (strata).,A clustered sample is where the population is split into smaller groups called 'clusters'.,The clusters are usually natural, like different cities in a country.,The clusters are chosen randomly for the sample.,All members of the clusters can participate in the sample, or members can be chosen randomly from the clusters in a third step.","The first 30 people in a queue,Every third on a list,The first 10 and the last 10,Different age groups,Professions",,
Statistics - Study Types,,,,"A statistical study can be a part of the process of gathering data.,There are different types of studies. Some are better than others, but they might be harder to do.,The main types of statistical studies are , and , studies.,We are often interested in knowing if something is the , of another thing.,Experimental studies are generally better than observational studies for investigating this, but usually require more effort.,An observational study is when observe and gather data without changing anything.,In an experimental study, the , around the sample is changed. Usually, we compare two groups from a population and these two groups are treated ,.,One example can be a medical study to see if a new medicine is effective.,One group receives the medicine and the other does not. These are the different circumstances around those samples.,We can compare the health of both groups afterwards and see if the results are different.,Experimental studies can allow us to investigate causal relationships. A well designed experimental study can be useful since it can , the relationship we are interested in from ,. Then we can be more confident that we are measuring the true effect.",,,
Statistics - Parameters and Statistics,,Parameters and Statistics,,"The terms 'parameter' and (sample) 'statistic' refer to key concepts that are closely related in statistics.,They are also directly connected to the concepts of populations and samples.,: A number that describes something about the whole ,.,: A number that describes something about the ,.,The parameters are the key things we want to learn about. The parameters are usually unknown.,Sample statistics gives us , for parameters.,There will always be some , about how accurate estimates are. More certainty gives us more useful knowledge.,For every parameter we want to learn about we can get a sample and calculate a sample statistic, which gives us an estimate of the parameter., are different types of averages (typical values in a population). ,For example:, and , are two types of values describing how spread out the values are.
,A single class of students in a school would usually be about the same age. The age of the students will have , variance and standard deviation.
,A whole country will have people of all kinds of different ages. The variance and standard deviation of age in the whole country would then be , than in a single school grade.","The typical age of people in a country,The typical profits of a company,The typical range of an electric car",,
Statistics - Making Conclusions,,"Statistical Inference,Causal Inference",,"Using statistics to make conclusions about a population is called statistical inference.,Statistics from the data in the , is used to make conclusions about the whole ,. This is a type of ,., is used to calculate the certainty that those statistics also apply to the population.,When using a sample, there will , be some uncertainty about what the data looks like for the population.,Uncertainty is often expressed as ,.,Confidence intervals are numerical ways of showing how likely it is that the , of this statistic is within a certain range for the population., is a another way of checking if a statement about a population is true. More precisely, it checks how likely it is that a hypothesis is true is based on the sample data.,Some examples of statements or questions that can be checked with hypothesis testing:,Causal inference is used to investigate if something causes another thing.,For example: Does rain make plants grow?,If we think two things are related we can investigate to see if they ,. Statistics can be used to find out how strong this relation is.,Even if things are correlated, finding out of something is caused by other things can be difficult. It can be done with good , or other special statistical techniques.","People in the Netherlands taller than people in Denmark,Do people prefer Pepsi or Coke?,Does a new medicine cure a disease?",,
Statistics - Describing Data,,Descriptive Statistics,,"Describing data is typically the second step of statistical analysis after gathering data.,The information (data) from your sample or population can be visualized with graphs or , by numbers. This will show key information in a simpler way than just looking at raw data. It can help us understand how the data is ,.,Graphs can visually show the data distribution.,Examples of graphs include:,Some graphs have a close connection to numerical summary statistics. Calculating those gives us the basis of these graphs.,For example, a box plot visually shows the , of a data distribution.,Quartiles are the data split into four equal size parts, or quarters. A quartile is one type of summary statistics.,Summary statistics take a large amount of information and sums it up in a few key values.,Numbers are calculated from the data which also describe the shape of the distributions. These are individual 'statistics'.,Some important examples are:", and ,,
