H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
Google Sheets Parentheses,,"Parentheses,Without Parentheses,With One Parentheses,With Many Parentheses,Nesting Parentheses,Chapter Summary",,"Parentheses , are used to change the order of an operation.,Using parentheses makes Google Sheets do the calculation for the numbers inside the parentheses first, before calculating the rest of the formula.,Parentheses are added by typing , on both sides of numbers, like ,.,The result is , because it calculates ,The result is , because it calculates ,Let's have a look at some real examples in Google Sheets.,The result is ,, the calculation is ,. It uses , because ,.,The result is ,, the calculation is ,. It uses , because it has calculated numbers inside the parentheses , first.,The result is ,, the calculation is ,. The numbers inside the parentheses are calculated first.,When using more advanced formulas you may need to nest parentheses. You can look at this like an onion, which has many layers. Google Sheets will calculate the numbers inside the parentheses first, layer by later, starting with the inner most layer.
,It calculates the values flat as you would do with a calculator.,Let's break it down and explain.,Nesting creates layers like an onion. You can have many layers. This example uses two, the inner and outer layers.,It starts with calculating the numbers in the inner layer:,Parentheses can be used to change the order of an operation. The numbers inside the parentheses gets calculated first. A formula can have multiple sets of parentheses. More advanced formulas can use nesting to create layers of operations, like an onion. It calculates the inner most layer first, then the next, and so on.",,,
Google Sheets COUNTIFS Function,,"COUNTIFS Function,Example COUNTIFS function",,"The , function is a premade function in Google Sheets, which counts cells in a range based on one or more , or , ,.,It is typed ,:,The , are referred to as , and so on, which can check things like:,The ,, ,, and so on, are the ranges where the function check for the conditions.,Find the number of 1st Generation Water type Pokemon:,The conditions are that the type is ""Water"" and Generation is 1.,Example , function, step by step:,The function now counts the number of 1st Generation Water type Pokemon.,The function can be repeated for Water type Pokemon for the following Generations to compare them:,Now, we can see the total number of Water type Pokemon between generations 1-4:","If a number is , another number ,If a number is , another number ,If a number or text is , to something ",,
Google Sheets AVERAGE Function,,"AVERAGE Function,Average Function Example,Another Example",,"The , function is a premade function in Google Sheets, which calculates the average (arithmetic mean).,It is typed , and gets a list of cells:,You can ,It adds up all the cell values and divides that sum by the total number of values.,Let's have a look at an example where we help the Pokemon trainers to calculate the average of Pokeballs per trainer.,How to use the , function, step by step:,Google Sheets will often give suggestions of how to complete your function based on the data in the spreadsheet.,In this case, the suggestion is precisely what we are looking for, the range ,.,Click the suggestion, hit enter, and the function is complete!,The function can be repeated with the , for each row to calculate the average number of Pokeballs for all the Trainers:,You have successfully calculated the average using the ,function.,The suggestions are often very helpful for doing things quickly, but don't always suggest precisely what we want.,Let's have a look at a similar example, where the Pokeon trainers have another item in their inventory:,How to use the , function, step by step:,The function now calculates the average of the cell , together with the range ,.,The function can be repeated with the , for each row to calculate the average number of Pokeballs for all the Trainers:,Now, we can see the average number of Pokeballs for each of the trainers:",,,
Google Sheets Absolute References,,Absolute References,,"Absolute reference is when a reference has the dollar sign (,).,It locks a reference in the formula. ,Add , to the formula to use absolute references.,The dollar sign has three different states:,Let's have a look at an example helping the Pokemon trainers to calculate prices for Pokeballs,Type or copy the following data:,The price's reference is ,, we do not want the fill function to change this, so we lock it. ,The reference is absolutely locked by using the formula ,.,How to do it, step by step:, You successfully calculated the prices for the Pokeballs using an absolute reference.","Absolute for column and row. The reference is absolutely locked.
  ,  Example ,Absolute for the column. The reference is locked to that column. The row remains relative.
  ,  Example ,  ,Absolute for the row. The reference is locked to that row. The column remains relative.
  ,  Example ,  ,There are 6 trainers: Iva, Liam, Adora, Jenny, Iben and Kasper. ,They have different amount of Pokeballs each in their shop cart,The price per Pokeball is 2 coins",,
Google Sheets Addition Operator,,"Addition Operator,Adding Two Manual Entries,Adding Two Cells,Adding Several Cells,Adding with SUM,Adding Using Absolute Reference,Adding with SUM",,"Addition uses the , symbol in Google Sheets, and is also known as ,.,There are two ways to do addition in Google Sheets. Either by using the , symbol in a formula or by using the, function.,How to add cell values:,You can add more cells to the formula by typing (+) between the cells.,Let's have a look at some examples. , You have successfully added ,.,First let's add some numbers to work with. Type the following values:,How to do it, step by step:, , is the result by adding , and ,.,First let's  add some numbers to work with. Type the following values:,Step by step to add several cells:, You have successfully added five cells!,Let's keep the numbers from the last exercise. If you did last exercise, remove the value in ,. ,Step by step to add with SUM:,You can also lock a cell and add it to other cells.,How to do it, step by step:,Let's have a look at an example where we add , to the range , using , and the ,.,Copy the values:,Let's keep the numbers from the last exercise. If you did last exercise, remove the value in ,. ,Step by step:, You have successfully used absolute reference to add , with the range ,.","Type ,Type ,Hit enter",,
Google Sheets Relative and Absolute References,,"Relative and Absolute References,Relative reference,A Non-Working Example",,"Cells in Google Sheets have unique references, which is their location.,References are used in formulas to do calculations, and the fill function can be used to continue formulas sidewards, downwards and upwards.,Google Sheets have two types of references:,Absolute reference is a choice we make. It is a command which tells Google Sheets to lock a reference.,The dollar sign (,) is used to make references absolute.,Example of relative reference: ,Example of absolute reference: ,References are relative by default, and are without dollar sign (,).,The relative reference makes the cells reference free. It gives the fill function freedom to continue the order without restrictions.,Let's have a look at a relative reference example, helping the Pokemon trainers to count their Pokeballs (,) and Great balls (,).,The result is: ,:,Next, fill the range ,:,The references being relative allows the fill function to continue the formula for rows downwards.,Have a look at the formulas in ,. You can do this by clicking ion the , menu and choosing ,.,Notice that Google Sheets calculates the next row as you fill. ,Let's try an example ,.,Fill ,, filling to the ,instead of downwards. Resulting in strange numbers:,Have a look at the formulas.,It assumes that we are calculating sidewards and not downwards.,The numbers that we want to calculate need to be in the same direction as we fill. ",,,
Google Sheets Formulas,,"Formulas,Chapter Summary",,"A formula in Google Sheets is used to do mathematical calculations. Formulas always start with the equal sign (,) typed in the cell, followed by your calculation.,Formulas can be used for calculations such as:,formulas can take cells as input. ,Let's have a look at an example.,Type or copy the following values:,Now we want to do a calculation with those values.,Step by step:, You have successfully calculated ,.,Lets change from addition to multiplication, by replacing the (,) with a (,). It should now be ,, press enter to see what happens. ,You got ,, right? ,Google Sheets is great in this way. It allows you to add values to cells and do calculations on them.,Now, try to change the multiplication (,) to subtraction (,) and dividing (,). ,Delete all values in the sheet after you have tried the different combinations.,Let's add new data for the next example, where we will help the Pokemon trainers to count their Pokeballs.,Type or copy the following values:,The data explained:,Let's help Iva to count her Pokeballs. You find Iva in ,. The values in , belong to her.,Count the Pokeballs, step by step:,Did you get the value ,? , You have helped Iva to count her Pokeballs.,Now, let's help Liam and Adora with counting theirs.,Do you remember the , that we learned about earlier? It can be used to continue calculations sidewards, downwards and upwards. Let's try it!,Lets use the fill function to continue the formula, step by step:, The fill function continued the calculation that you used for Iva and was able to understand that you wanted to count the cells in the next rows as well. ,Now we have counted the Pokeballs for all the trainers; Iva(,), Liam(,) and Adora(,). ,Let's see how many Pokeballs Iva, Liam and Adora have in total.,The total is called , in Google Sheets.,There are two ways to calculate the ,. ,Google Sheets has many pre-made functions available for you to use. The , function is one of the most used ones. You will learn more about functions in a later chapter.,Let's try both approaches.,Sum by adding cells, step by step:,The result is ,.,Let's try the , function. ,Remember to delete the values that you currently have in ,., function, step by step:, You have successfully calculated the , using the ,function.,Iva, Liam and Adora have , Pokeballs in total.,Let's change a value to see what happens. Type ,:,The value in cell , was changed from , to ,. Notice that the formulas are doing calculations when we change the value in the cells, and the ,is updated from , to ,. It allows us to change values that are used by the formulas, and the calculations remain.,Values used in formulas can be typed directly and by using cells. The formula updates the result if you change the value of cells, which is used in the formula. The fill function can be used to continue your formulas upwards, downwards and sidewards. Google Sheets has pre-built functions, such as ,. ,In the next chapter you will learn about relative and absolute references.","Column ,: Pokemon Trainers,Row ,: Types of Pokeballs,Range ,: Amount of Pokeballs, Great balls and Ultra balls,Adding cells,SUM function",,
Google Sheets Undo and Redo,,"Undo,Redo",,"The Undo function lets you reverse an action.,Undo is helpful if you regret an action and want to go back to how it was before.,Examples of use,There are three ways to access the Undo command.,1) Pressing the Undo button in the Ribbon:,2) Using the keyboard shortcut , (, for Mac),3) Using the , menu from the menu bar,Let's have a look at an example:,The Redo function has the opposite effect as Undo, it reverses the Undo action.,Redo is helpful if you regret using Undo.,There are three ways to access the Redo command.,1) Pressing the Redo button in the Ribbon:,2) Using the keyboard shortcut , (, for Mac),3) Using the , menu from the menu bar, Practice for yourself to get familiar with Undo and Redo.","Undo deleting a formula,Undo adding a column,Undo removing a row",,
Google Sheets Delete Cells,,Delete Cells,,"Cells can be deleted by selecting them, and pressing the , button on the keyboard.,Let's have a look at three examples.,Pressing the , button:,Pressing the , button:,With formatting:,Pressing the , button:,Note that it only deletes the value in the cells, and not the formatting (the color).",,,
Google Sheets ,Add Cells,"Adding New Columns,Adding New Rows",,"Columns can be added and deleted. You access the menu by right clicking the column letter and clicking on , or ,.,Let's try to create a new column ,.,Right click on the column and select , to insert a column on the left side of the current column:,And a new column is created:,Next, we need to get some Pokemon trainers in there. Type or copy the following data in the new column ,:,Rows can also be added and deleted. You access the menu by right clicking the row number and clicking on , or ,.,Let's try to create a new row ,.,Right click on the row and select , to insert a row bellow the current row:,And a new column is created:,We forgot to add Iva's Pokemon, ,. Lets add ,'s data to the new row ,, by typing or copying the following values:",,,
Google Sheets ,Move Cells,"Moving Cells,Drag and Drop,Cut and Paste,Copy and paste,Delete Data",,"There are two ways to move cells: , or by ,.,Let's start by typing or copying some values that we can work with:,Next, start by marking the area ,:,You can drag and drop the range by pressing and holding the left mouse button on the border. The mouse cursor will change to a hand symbol when you hover over the border.,Drag and drop it when you see the symbol.,Move the range to , as shown in the picture:, Now you have created more space, so that we have room for more data.,Let's go ahead and give the data more context. Type or copy the following values:,Yes, that is right, we are looking at Pokemon! Giving context to the data is always helpful.,Next, lets see how we can move data by using cut and paste.,Ranges can be moved by cutting and pasting values from one place to another.,Mark the range ,Press , (, for Mac).,Cutting highlights the borders in dashed lines.,Click on the paste destination , and press , (, for Mac).,You have successfully cutted and pasted the range from , to ,.,Copy and paste works in the same way as cut and paste. The difference is that it does not remove the original cells.,Let's copy the cells back from , to ,.,Mark the range ,.,Press , (, for Mac).,Copying highlights the borders in dashed lines.,Click on the paste destination , and press , (, for Mac).,The difference between cutting and copying, is that cutting removes the originals, while copying leaves the originals.,Next, let's delete the original data and keep the data in the , range.,Select the original cells and remove them by pressing the , button on the keyboard:",,,
Google Sheets Syntax,,"Syntax,Using Formulas with Cells,Another Example",,"A formula in Google Sheets is used to do mathematical calculations. Formulas always start with the equal sign , typed in the cell, followed by your calculation.,For example , is the formula to calculate ,You can type values to cells and use them in your formulas.,Lets type some dummy values to get started. Double click the cells to type values into them. Go ahead and type:,Compare with the picture shown below:, You have successfully typed values to cells and now we can use them to create formulas.,Here is how to do it, step by step.,The result after hitting the Enter button is ,. Did you make it?,Let's try one more example, this time let's make the formula ,. ,Here is how to do it, step by step.,You got the result ,, right? ,Here are some examples:,In the next chapter you will learn about ,and how data can be moved in the ,.","Select a cell,Type the equal sign (,),Select a cell or type a value,Enter an arithmetic operator,Select another cell or a type value,Press Enter",,
Google Sheets ,Fills,"Filling,How To Fill,Fill Copies,Fill Sequences,Sequence of Dates,Combining Words and Letters",,"Filling makes your life easier and is used to fill ranges with values, so that you do not have to manually type the entries.,Filling can be used for:,Filling is done by selecting a cell, clicking the fill icon and selecting the range using drag and mark while holding the left mouse button down.,The fill icon is found in the button right corner of the cell and has the icon of a small square. Once you hover over it your mouse pointer will change its icon to a thin cross.,Click the fill icon and hold down the left mouse button, drag and mark the range that you want to cover.,In this example, cell , was selected and the range , was marked.,Now that we have learned how to fill. Let's look into how to copy with the fill function.,Filling can be used for copying. It can be used for both numbers and words.,Let's have a look at numbers first.,In this example we have typed the value ,:,Filling the range , creates , of ,:,The same principle goes for text.,In this example we have typed ,.,Filling the range , creates ten copies of ""Hello World"":,Now you have learned how to fill and to use it for copying both numbers and words. Let's have a look at sequences.,Filling can be used to create sequences. A sequence is an order or a pattern. We can use the filling function to continue the order that has been set.,Sequences can for example be used on numbers and dates.,Let's start with learning how to count from 1 to 10.,This is different from the last example because this time we do not want to copy, but to count from 1 to 10.,Start with typing ,:,First we will show an example which does not work, then we will do a working one. Ready?,Lets type the value (,) into the cell ,, which is what we have in ,. Now we have the same values in both , and ,.,Let's use the fill ,from , to see what happens. Remember to mark both values before you fill the range.,What happened is that we got the same values as we did with copying. This is because the fill function assumes that we want to create copies as we had two of the same values in both the cells , and ,.,Change the value of , to ,. We now have two different values in the cells , and ,. Now, fill , again. Remember to mark both the values (holding down shift) before you fill the range:, You have now counted from 1 to 10. ,The fill function understands the pattern typed in the cells and continues it for us.,That is why it created copies when we had entered the value (,) in both cells, as it saw no pattern. When we entered (,) and (,) in the cells it was able to understand the pattern and that the next cell , should be (,).,Let's create another sequence. Type , and ,:,Now, fill ,:,It counts from , in the range ,.,This is because we created an order with , and ,.,Then it fills the next cells, ,, ,, , and so on. The fill function understands the pattern and helps us continue it.,The fill function can also be used to fill dates.,Test it by typing ,:,And fill the range ,:,The fill function has filled 10 days from , to ,.,Note that it switched from July to August in cell ,. It knows the calendar and will count real dates.,Words and letters can also be combined.,Type , and ,:,Next, fill , to see what happens:,The result is that it counts from , to ,. Only the numbers have changed.,It recognised the pattern of the numbers and continued it for us. Words and numbers can be combined, as long as you use a recognizable pattern for the numbers.","Copying,Sequences,Dates,Functions",,
Google Sheets Overview,,"Overview,The Ribbon explained,The Sheet explained,Multiple Sheets,Chapter Summary",,"This chapter gives an overview of Google Sheets. Google Sheets are made of two pieces, the ,and the ,.,Have a look at the picture below. The , is marked with a red rectangle and the , is marked with a yellow rectangle:,First, let's start with explaining the ,.,The , provides shortcuts to Google Sheets commands. A command is an action that allows you to make something happen. This can for example be to: insert a chart, change the font size, or to change the color of a cell.,The , is made up of the ,, ,, ,, , and ,. In this section we will explain the different parts of the ,.,The Sheets Home button takes you to Google Sheets start page where you can create new workbooks or visit your Previous workbooks.,The menu bar allows you to perform different actions on your workbook.,The quick access toolbar has the most popular actions from the menu.,The groups are sets of related commands on the quick access toolbar. The groups are separated by the thin vertical line break.,The commands are the buttons that you use to do actions.,Now, let's have a look at the ,. Soon you will be able to understand the relationship between the , and the ,, and you can make things happen.,The , is a set of rows and columns. It forms the same pattern as we have in math exercise books, the rectangle boxes formed by the pattern are called ,.,Values can be typed to cells.,Values can be both numbers and letters:,Let's break this up and explain by an example,Have a look at the picture below. ""Hello world"" was typed in cell ,. The reference can be found by clicking on the relevant cell and seeing the reference in the , to the left, which tells you that the cell's reference is ,.,Another way to find the reference is to first find the column, in this case ,, then map that towards the row, in this case ,, which gives us the reference of ,.,You start with one , by default when you create a new workbook. You can have many sheets in a workbook. New sheets can be added or removed. Sheets can be named to making it easier to work with data sets., Let's create two new sheets and give them useful names.,First, click the plus icon, shown in the picture below, create two new sheets:,Second, right click with your mouse on the relevant sheet and click rename:,Third, enter useful names for the three sheets:,In this example we used the names ,, , and ,. This is a typical structure when you are working with data., You have now created your first workbook with three named sheets!,The workbook has two main components: the , and the ,.
,The ,is used to navigate and access commands.,The ,is made up of columns and rows, which make cells.,Each cell has its unique reference.,You can add new sheets to your workbook and name them.,In the next chapters you will learn more about the sheet, formulas, ranges and functions.",,,
Google Sheets Get Started,,"Google Sheets,Install",,"Google Sheets does not require downloading and installation of the program. It simply runs in your browser.,Google Sheets can be accessed from ,.,Once you have successfully logged in, you will land in Google Sheets' start Page. Click on the Blank button to get started with a new ,.,Enter a name for your workbook, and hit the Enter button on your keyboard:,Google Sheets has columns and rows, similar to a squared math exercise book.,Do not worry if the functionality looks overwhelming at first. You will get comfortable as you learn more in the chapters to come.,For now focus on the rows, columns, and the cells.,Ok. Let's make a function!, You have typed your first function, ,.","First, click the cell ,, the one that is marked with the blue rectangle in the picture,Second, type ,.,Third, hit the , button:",,
Google Sheets Introduction,,"What Is Google Sheets?,Why Use Google Sheets?,Get Started",,"It is a spreadsheet program developed by Google. Google Sheets organizes data in columns and rows and allows you to do mathematical functions. It runs on the web browser.,The first version was released in 2006.,Google Sheets is typically used for:,This tutorial will teach you the basics of Google Sheets.,It is not necessary to have any prior experience with spreadsheet programs or programming.","Analysis,Data entry,Data management,Accounting,Budgeting,Data analysis,Visuals and graphs,Programming,Financial modeling,And much, much more!,It is one of the most popular spreadsheet program in the world,It is easy to learn and to get started.,The skill ceiling is high, which means that you can do more advanced things as you become better,It can be used with both work and in everyday life, such as to create a family budget,It has a huge community support,It is continuously supported by Google,Templates and frameworks can be reused by yourself and others, lowering creation costs",,
Google Sheets Ranges,,"Ranges,The Name Box,Selecting a Cell,Selecting Multiple Cells,Selecting a Column,Selecting a Row,Selecting the Entire Sheet,Selection of Ranges",,"Range is an important part of Google Sheets because it allows you to work with selections of cells.,There are four different operations for selection; ,Before having a look at the different operations for selection, we will introduce the Name Box. ,The Name Box shows you the reference of which cell or range you have selected. It can also be used to select cells or ranges by typing their coordinates.,You will learn more about the Name Box later in this chapter.,Cells are selected by clicking them with the left mouse button or by navigating to them with the keyboard arrows.,It is easiest to use the mouse to select cells.,To select cell ,, click on it:,More than one cell can be selected by pressing and holding down , or ,and left clicking the cells. Once finished with selecting, you can let go of ,or ,.,Lets try an example: Select the cells ,, ,, ,, , and ,.,Did it look like the picture below?,Columns are selected by left clicking on them. This will select , cells in the sheet related to the column.,To select ,, click on the letter A in the column bar:,Rows are selected by left clicking on them. This will select all the cells in the sheet related to that row.,To select ,, click on its number in the row bar:,The entire spreadsheet can be selected by clicking on the rectangle in the top-left corner of the spreadsheet: ,Now, the whole spreadsheet is selected:,Selection of cell ranges has many use areas and it is one of the most important concepts of Google Sheets. Do not think too much about how it is used with values. You will learn about this in a later chapter. For now let's focus on how to select ranges.,There are three ways to select a range of cells,The , and the easiest way is drag and mark. Let's keep it simple and start there.,How to drag and mark a range, step-by-step:,Let's have a look at an example for how to mark the range ,.,Select cell ,:,Press and hold , with the left mouse button. Move to the mouse pointer to mark the selection range. The light blue area helps us to see the covered range.,Let go of the left mouse button when you have marked the range ,:,You have successfully selected the range ,. ,The , way to select a range is to enter the range values in the Name Box. The range is set by first entering the cell reference for the top left corner, then the bottom right corner. The range is made using those two as coordinates. That is why the cell range has the reference of two cells and the , in between.,The range shown in the picture has the value of ,:,The , way to select a range is by holding the , key on the keyboard and selecting the reference cells for the range.,Lets try an example: Select all the cells  from ,.,The best way for now is to use the drag and mark method as it is easier and more visual.,In the next chapter you will learn about filling and how this applies to the ranges that we have just learned.","Selecting a cell,Selecting multiple cells,Selecting a column ,Selecting a row",,
