H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
"SQL , Statement",ALTER TABLE,"SQL ALTER TABLE Statement,ALTER TABLE - ADD Column,ALTER TABLE - DROP COLUMN,ALTER TABLE - ALTER/MODIFY COLUMN,SQL ALTER TABLE Example,Change Data Type Example,DROP COLUMN Example","Example,Example","The , statement is used to add, delete, or modify columns in an existing table.,The , statement is also used to add and drop various constraints on 
an existing table.,To add a column in a table, use the following syntax:,The following SQL adds an ""Email"" column to the ""Customers"" table:,To delete a column in a table, use the following syntax (notice that some 
database systems don't allow deleting a column):,The following SQL deletes the ""Email"" column from the ""Customers"" table:,To change the data type of a column in a table, use the following syntax:,Look at the ""Persons"" table:,Now we want to add a column named ""DateOfBirth"" in the ""Persons"" table.,We use the following SQL statement:,Notice that the new column, ""DateOfBirth"", is of type date and is going to hold a 
date. The data type specifies what type of data the column can hold. For a complete 
reference of all the data types available in MS Access, MySQL, and SQL Server, 
go to our complete ,.,The ""Persons"" table will now look like this:,Now we want to change the data type of the column named ""DateOfBirth"" in the ""Persons"" table.,We use the following SQL statement:,Notice that the ""DateOfBirth"" column is now of type year and is going to hold a year in a two- or four-digit format.,Next, we want to delete the column named ""DateOfBirth"" in the ""Persons"" table.,We use the following SQL statement:,The ""Persons"" table will now look like this:",,,
"SQL , for SQL Server",BACKUP DATABASE,"The SQL BACKUP DATABASE Statement,The SQL BACKUP WITH DIFFERENTIAL Statement,BACKUP DATABASE Example,BACKUP WITH DIFFERENTIAL Example","Example,Example","The , statement is used in SQL Server to create a full back up of an existing SQL database.,A differential back up only backs up the parts of the database that have 
changed since the last full database backup.,The following SQL statement creates a full back up of the existing database ""testDB"" 
to the D disk:,The following SQL statement creates a differential back up of the database ""testDB"":",,,
"SQL , Statement",DROP DATABASE,"The SQL DROP DATABASE Statement,DROP DATABASE Example",Example,"The , statement is used to drop an existing SQL database.,The following SQL statement drops the existing database ""testDB"":",,,
"SQL , Statement",CREATE TABLE,"The SQL CREATE TABLE Statement,SQL CREATE TABLE Example,Create Table Using Another Table","Example,Example","The , statement is used to create a new table in a database.,The column parameters specify the names of the columns of the table.,The datatype parameter specifies the type of data the column can hold (e.g. varchar, integer, date, etc.)., For an overview of the available data types, 
go to our complete ,.,The following example creates a table called ""Persons"" that contains five columns: PersonID, LastName, FirstName, 
Address, and City:,The PersonID column is of type int and will hold an integer.,The LastName, FirstName, Address, and City columns are of
type varchar and will hold characters, and the maximum length for these fields 
is 255 characters.,The empty ""Persons"" table will now look like this:, The empty ""Persons"" table can now be filled with data with the 
SQL , statement.,A copy of an existing table can also be created using 
,.,The new table gets the same column definitions. All columns or specific 
columns can be selected.,If you create a new table using an existing table, the new table will be 
filled with the existing values from the old table.,The following SQL creates a new table called ""TestTables"" (which is 
a copy of the ""Customers"" table): ",,,
"SQL , Statement",CREATE DATABASE,"The SQL CREATE DATABASE Statement,CREATE DATABASE Example",Example,"The , statement is used to create a new SQL database.,The following SQL statement creates a database called ""testDB"":",,,
SQL ,Operators,"SQL Arithmetic Operators,SQL Bitwise Operators,SQL Comparison Operators,SQL Compound Operators,SQL Logical Operators",,,,,
SQL ,Comments,"SQL Comments,Single Line Comments,Multi-line Comments","Example,Example,Example,Example,Example,Example,Example","Comments are used to explain sections of SQL statements, or to prevent execution 
of SQL statements.,Single line comments start with ,.,Any text between -- and the end of the line will be ignored (will not be executed).,The following example uses a single-line comment as an explanation:,The following example uses a single-line comment to ignore the end of a line:,The following example uses a single-line comment to ignore a statement:,Multi-line comments start with , and end with 
,.,Any text between /* and */ will be ignored.,The following example uses a multi-line comment as an explanation:,The following example uses a multi-line comment to ignore many statements:,To ignore just a part of a statement, also use the /* */ comment.,The following example uses a comment to ignore part of a line:,The following example uses a comment to ignore part of a statement:",,,
SQL ,Stored Procedures for SQL Server,"What is a Stored Procedure?,Demo Database,Stored Procedure Example,Stored Procedure With One Parameter,Stored Procedure With Multiple Parameters","Example,Example,Example,Example,Example,Example","A stored procedure is a prepared SQL code that you can save, so the 
code can be reused over and over again.,So if you have an SQL query that you write over and over again, save 
it as a stored procedure, and then just call it to execute it.,You can also pass parameters to a stored procedure, so that the stored procedure can act based on the parameter value(s) 
that is passed.,Below is a selection from the ""Customers"" table in the Northwind sample database:,The following SQL statement creates a stored procedure named ""SelectAllCustomers"" 
that selects all records from the ""Customers"" table:,Execute the stored procedure above as follows:,The following SQL statement creates a stored procedure  
that selects Customers from a particular City from the ""Customers"" table:,Execute the stored procedure above as follows:,Setting up multiple parameters is very easy. Just list each parameter and the 
data type separated by a comma as shown below.,The following SQL statement creates a stored procedure  
that selects Customers from a particular City with a particular PostalCode from the ""Customers"" table:,Execute the stored procedure above as follows:",,,
"SQL , Functions",NULL,"SQL IFNULL(), ISNULL(), COALESCE(), and NVL() Functions,Solutions",,"Look at the following ""Products"" table:,Suppose that the ""UnitsOnOrder"" column is optional, and may contain NULL values.,Look at the following SELECT statement:,In the example above, if any of the ""UnitsOnOrder"" values are NULL, the result 
will be NULL.,The MySQL , function lets you 
return an alternative value if an expression is NULL:,or we can use the , function, like this:,The SQL Server , function lets 
you return an alternative value when an expression is NULL:,The MS Access , function returns 
TRUE (-1) if the expression is a null value, otherwise FALSE (0):,The Oracle , function achieves the same result:",,,
"SQL , Statement",CASE,"The SQL CASE Statement,CASE Syntax,Demo Database,SQL CASE Examples","Example,Example","The , statement goes through conditions and returns a value when the first condition is 
met (like an if-then-else statement). So, once a condition is true, it will stop 
reading and return the result. If no conditions are true, it returns 
the value in the , clause. ,If there is no , part and no conditions are true, it returns NULL.,Below is a selection from the ""OrderDetails"" table in the Northwind sample database:,The following SQL goes through conditions and returns a value when the first condition is met:,The following SQL will order the customers by City. However, if City is NULL, then order by Country:",,,
"SQL , Operator",IN,"The SQL IN Operator,Demo Database,IN Operator Examples","Example,Example,Example","The , operator allows you to specify multiple values in a , clause.,The , operator is a shorthand for multiple , conditions.,or:,The table below shows the complete ""Customers"" table from the Northwind sample database:,The following SQL statement selects all customers that are located in ""Germany"", ""France"" 
or ""UK"":,The following SQL statement selects all customers that are NOT located in ""Germany"", ""France"" or ""UK"":,The following SQL statement selects all customers that are from the same 
countries as the suppliers:",,,
SQL ,Wildcards,"SQL Wildcard Characters,Demo Database,Using the % Wildcard,Using the _ Wildcard,Using the [charlist] Wildcard,Using the [!charlist] Wildcard","Example,Example,Example,Example,Example,Example,Example,Example","A wildcard character is used to substitute one or more characters in a string.,Wildcard characters are used with the , 
operator. The , operator is used in a , clause to search for a specified pattern in a column.,All the wildcards can also be used in combinations!,Here are some examples showing different , operators with '%' and '_' wildcards:,The table below shows the complete ""Customers"" table from the Northwind sample database:,The following SQL statement selects all customers with a City starting with 
""ber"":,The following SQL statement selects all customers with a City containing the 
pattern ""es"": ,The following SQL statement selects all customers with a City starting with 
any character, followed by ""ondon"":,The following SQL statement selects all customers with a City starting with 
""L"", followed by any character, followed by ""n"", followed by any character, 
followed by ""on"":,The following SQL statement selects all customers with a City starting with 
""b"", ""s"", or ""p"":,The following SQL statement selects all customers with a City starting with 
""a"", ""b"", or ""c"":,The two following SQL statements select all customers with a City NOT starting 
with ""b"", ""s"", or ""p"":,Or:",,,
MS Access ,Functions ,"MS Access String Functions,MS Access Numeric Functions,MS Access Date Functions,MS Access Some Other Functions",,"MS Access has many built-in functions.,This reference contains the string, numeric, and date functions 
in MS Access.",,,
"SQL , Operator",LIKE,"The SQL LIKE Operator,Demo Database,SQL LIKE Examples","Example,Example,Example,Example,Example,Example,Example","The , operator is used in a , clause to search for a specified pattern in a column.,There are two wildcards often used in conjunction with the , operator:,The percent sign and the underscore can also be used in combinations!,Here are some examples showing different , operators with '%' and '_' wildcards:,The table below shows the complete ""Customers"" table from the Northwind sample database:,The following SQL statement selects all customers with a CustomerName starting with 
""a"":,The following SQL statement selects all customers with a CustomerName ending with ""a"":,The following SQL statement selects all customers with a CustomerName that 
have ""or"" in any position:,The following SQL statement selects all customers with a CustomerName that 
have ""r"" in the second position:,The following SQL statement selects all customers with a CustomerName that 
starts with ""a"" and are at least 3 characters in length:,The following SQL statement selects all customers with a ContactName that 
starts with ""a"" and ends with ""o"":,The following SQL statement selects all customers with a CustomerName that 
does 
NOT start with ""a"":"," The percent sign (%) represents zero, one, or multiple characters, The underscore sign (_) represents one, single character",,
"SQL , Functions","COUNT(), AVG() and SUM()","The SQL COUNT(), AVG() and SUM() Functions,Demo Database,COUNT() Example,AVG() Example,Demo Database,SUM() Example","Example,Example,Example","The , function returns the number of rows that matches a specified criterion.,The , function returns the average value of a numeric column. ,The , function returns the total sum of a numeric column. ,Below is a selection from the ""Products"" table in the Northwind sample database:,The following SQL statement finds the number of products:, NULL values are not counted.,The following SQL statement finds the average price of all products:, NULL values are ignored.,Below is a selection from the ""OrderDetails"" table in the Northwind 
sample database:,The following SQL statement finds the sum of the ""Quantity"" fields 
in the ""OrderDetails"" table:, NULL values are ignored.",,,
"SQL , Functions",MIN() and MAX(),"The SQL MIN() and MAX() Functions,Demo Database,MIN() Example,MAX() Example","Example,Example","The , function returns the smallest value of the selected column.,The , function returns the largest value of the selected column.,Below is a selection from the ""Products"" table in the Northwind sample database:,The following SQL statement finds the price of the cheapest product:,The following SQL statement finds the price of the most expensive product:",,,
"SQL , Clause","TOP, LIMIT, FETCH FIRST or ROWNUM","The SQL SELECT TOP Clause,Demo Database,SQL TOP, LIMIT and FETCH FIRST Examples,SQL TOP PERCENT Example,ADD a WHERE CLAUSE","Example,Example,Example,Example,Example,Example,Example,Example","The , clause is used to specify the number of records to return.,The , clause is useful on large tables with thousands of 
records. Returning a large number of records can impact performance.,Below is a selection from the ""Customers"" table in the Northwind sample database:,The following SQL statement selects the first three records from the ""Customers"" table 
(for SQL Server/MS Access):,The following SQL statement shows the equivalent example for MySQL:,The following SQL statement shows the equivalent example for 
Oracle:,The following SQL statement selects the first 50% of the records from the 
""Customers"" table (for SQL Server/MS Access):,The following SQL statement shows the equivalent example for 
Oracle:,The following SQL statement selects the first three records from the ""Customers"" table, 
where the country is ""Germany"" (for SQL Server/MS Access):,The following SQL statement shows the equivalent example for MySQL:,The following SQL statement shows the equivalent example for 
Oracle:",,,
"SQL , Statement",DELETE,"The SQL DELETE Statement,Demo Database,SQL DELETE Example,Delete All Records","Example,Example","The , statement is used to delete existing records in a table.,Below is a selection from the ""Customers"" table in the Northwind sample 
database:,The following SQL statement deletes the customer ""Alfreds Futterkiste"" from 
the ""Customers"" table:,The ""Customers"" table will now look like this:,It is possible to delete all rows in a table without deleting the table. This 
means that the table structure, attributes, and indexes will be intact:,The following SQL statement deletes all rows in the ""Customers"" table, 
without deleting the table:",,,
"SQL , Statement",UPDATE,"The SQL UPDATE Statement,Demo Database,UPDATE Table,UPDATE Multiple Records,Update Warning!","Example,Example,Example","The , statement is used to modify the existing records in a table.,Below is a selection from the ""Customers"" table in the Northwind sample 
database:,The following SQL statement updates the first customer (CustomerID = 1) with a new contact person , 
a new city.,The selection from the ""Customers"" table will now look like this:,It is the , clause that determines how many records will be updated.,The following SQL statement will 
update the ContactName to ""Juan"" for all records where country is ""Mexico"":,The selection from the ""Customers"" table will now look like this:,The selection from the ""Customers"" table will now look like this:",,,
SQL ,NULL Values,"What is a NULL Value?,How to Test for NULL Values?,Demo Database,The IS NULL Operator,The IS NOT NULL Operator","Example,Example","A field with a NULL value is a field with no value.,If a field in a table is optional, it is possible to insert a new record or 
update a record without adding a value to this field. Then, the field will be 
saved with a NULL value.,It is not possible to test for NULL values with comparison operators, such as 
=, <, or <>.,We will have to use the , and , operators instead.,Below is a selection from the ""Customers"" table in the Northwind sample 
database:,The , operator is used to test for empty values (NULL values).,The following SQL lists all customers with a NULL value in the ""Address"" field:,The , operator is used to test for non-empty values (NOT NULL 
values).,The following SQL lists all customers with a value in the ""Address"" field:",,,
"SQL , Keyword",ORDER BY,"The SQL ORDER BY Keyword,Demo Database,ORDER BY Example,ORDER BY DESC Example,ORDER BY Several Columns Example,ORDER BY Several Columns Example 2","Example,Example,Example,Example","The , keyword is used to sort the result-set in ascending or 
descending order.,The , keyword sorts the records in ascending order by default. To sort the records in descending order, use the , keyword.,Below is a selection from the ""Customers"" table in the Northwind sample database:,The following SQL statement selects all customers from the ""Customers"" table, 
sorted by the ""Country"" column:,The following SQL statement selects all customers from the ""Customers"" table, 
sorted DESCENDING by the ""Country"" column:,The following SQL statement selects all customers from the ""Customers"" table, 
sorted by the ""Country"" and the ""CustomerName"" column. This means that it orders 
by Country, but if some rows have the same Country, it orders them by 
CustomerName:,The following SQL statement selects all customers from the ""Customers"" table, 
sorted ascending by the ""Country"" and descending by the ""CustomerName"" column:",,,
"SQL , Operators","AND, OR and NOT","The SQL AND, OR and NOT Operators,Demo Database,AND Example,OR Example,NOT Example,Combining AND, OR and NOT","Example,Example,Example,Example,Example,Example","The , clause can be combined with ,, ,, and , operators.,The , and , operators are used to filter records based on more than one 
condition:,The , operator displays a record if the condition(s) is NOT TRUE.,The table below shows the complete ""Customers"" table from the Northwind sample database:,The following SQL statement selects all fields from ""Customers"" where country is ""Germany"" AND city is ""Berlin"":,The following SQL statement selects all fields from ""Customers"" where city is ""Berlin"" OR ""München"":,The following SQL statement selects all fields from ""Customers"" where country is ""Germany"" OR ""Spain"":,The following SQL statement selects all fields from ""Customers"" where country is NOT ""Germany"":,You can also combine the ,, , and , operators.,The following SQL statement selects all fields from ""Customers"" where country is ""Germany"" AND city must be ""Berlin"" 
OR ""München"" (use parenthesis to form complex expressions):,The following SQL statement selects all fields from ""Customers"" where country is 
NOT ""Germany"" and NOT ""USA"":","The , operator displays a record if all the conditions separated by , 
  are TRUE.,The , operator displays a record if any of the conditions separated by , is TRUE.",,
"SQL , Statement",INSERT INTO,"The SQL INSERT INTO Statement,Demo Database,INSERT INTO Example,Insert Data Only in Specified Columns","Example,Example","The , statement is used to insert new records in a table.,It is possible to write the , 
statement in two ways:,1. Specify both the column names and the values to be inserted:,2. If you are adding values for all the columns of the table, you do not need to 
specify the column names in the SQL query. However, make sure the order of the 
values is in the same order as the columns in the table. Here, the , syntax 
would be as follows:,Below is a selection from the ""Customers"" table in the Northwind 
sample database:,The following SQL statement inserts a new record in the ""Customers"" table:,The selection from the ""Customers"" table will now look like this:,It is also possible to only insert data in specific columns.,The following SQL statement will insert a new record, but only insert data in the ""CustomerName"", 
""City"", and ""Country"" columns (CustomerID will 
be updated automatically):,The selection from the ""Customers"" table will now look like this:",,,
"SQL , Clause",WHERE,"The SQL WHERE Clause,Demo Database,WHERE Clause Example,Text Fields vs. Numeric Fields,Operators in The WHERE Clause","Example,Example","The , clause is used to filter records.,It is used to extract only those records that fulfill a specified 
condition.,Below is a selection from the ""Customers"" table in the Northwind sample database:,The following SQL statement selects all the customers from the country 
""Mexico"", in the ""Customers"" table:,SQL requires single quotes around text values (most database systems will 
also allow double quotes).,However, numeric fields should not be enclosed in quotes:,The following operators can be used in the , clause:",,,
"SQL , Statement",SELECT DISTINCT,"The SQL SELECT DISTINCT Statement,Demo Database,SELECT Example Without DISTINCT,SELECT DISTINCT Examples","Example,Example,Example,Example","The , statement is used to return only distinct 
(different) values.,Inside a table, a column often contains many duplicate values; and sometimes you 
only want to list the different (distinct) values.,Below is a selection from the ""Customers"" table in the Northwind sample 
database:,The following SQL statement selects all (including the duplicates) values from the ""Country"" column in the ""Customers"" table:,Now, let us use the , statement and see the result.,The following SQL statement selects only the DISTINCT values from the ""Country"" column in the ""Customers"" table:,The following SQL statement lists the number of different (distinct) customer countries:,Here is the workaround for MS Access:",,,
"SQL , Statement",SELECT,"The SQL SELECT Statement,Demo Database,SELECT Column Example,SELECT * Example","Example,Example","The , statement is used to select data from a database.,The data returned is stored in a result table, called the result-set.,Here, column1, column2, ... are the field names of the table you want to 
select data from. If you 
want to select all the fields available in the table, use the following syntax:,Below is a selection from the ""Customers"" table in the Northwind sample database:,The following SQL statement selects the ""CustomerName"" and ""City"" columns 
from the ""Customers"" table:,The following SQL statement selects all the columns from the ""Customers"" 
table:",,,
SQL ,Syntax,"Database Tables,SQL Statements,Keep in Mind That...,Semicolon after SQL Statements?,Some of The Most Important SQL Commands",Example,"A database most often contains one or more tables. Each table is identified 
by a name (e.g. ""Customers"" or ""Orders""). Tables contain records (rows) with 
data.,In this tutorial we will use the well-known Northwind sample database 
(included in MS Access and MS SQL Server).,Below is a selection from the ""Customers"" table:,
The table above contains five records (one for each customer) and seven columns 
(CustomerID, CustomerName, ContactName, Address, City, PostalCode, and Country).,Most of the actions you need to perform on a database are done with SQL 
statements.,The following SQL statement selects all the records in the ""Customers"" table:,In this tutorial we will teach you all about the different SQL statements.,In this tutorial we will write all SQL keywords in upper-case.,Some database systems require a semicolon at the end of each SQL statement.,Semicolon is the standard way to separate each SQL statement in database 
systems that allow more than one SQL statement to be executed in the same call 
to the server.,In this tutorial, we will use semicolon at the end of each SQL statement.","SQL keywords are NOT case sensitive: , is the same as , - extracts data from a database, - updates data in a database, - deletes data from a database, - inserts new data into a database, - creates a new database, - modifies a database, - creates a new table, - modifies a table, - deletes a table, - creates an index (search key), - deletes an index
  ",,
 SQL,Introduction to,"What is SQL?,What Can SQL do?,SQL is a Standard - BUT....,Using SQL in Your Web Site,RDBMS",Example,"SQL is a standard language for accessing and manipulating databases.,Although SQL is an ANSI/ISO standard, there are different versions of the SQL language.,However, to be compliant with the ANSI standard, they all support at least the major commands (such as ,, ,, ,, ,, ,) in a similar manner.,To build a web site that shows data from a database, you will need:,RDBMS stands for Relational Database Management System.,RDBMS is the basis for SQL, and for all modern database systems such as MS SQL Server, IBM DB2, Oracle, MySQL, and Microsoft Access.,The data in RDBMS is stored in database objects called tables. A table is a collection of related data entries and it consists of columns and rows.,Look at the ""Customers"" table:,Every table is broken up into smaller entities called fields. The fields in 
the Customers table consist of CustomerID, CustomerName, ContactName, Address, 
City, PostalCode and Country. A field is a column in a table that is designed to maintain 
specific information about every record in the table.,A record, also called a row, is each individual entry that exists in a table. 
For example, there are 91 records in the above Customers table. A record is a 
horizontal entity in a table.,A column is a vertical entity in a table that contains all information 
associated with a specific field in a table.","SQL stands for Structured Query Language,SQL lets you access and manipulate databases,SQL became a standard of the American National Standards Institute (ANSI) 
  in 1986, and of the International Organization for Standardization (ISO) in 
  1987, SQL can execute queries against a database,SQL can retrieve data from a database,SQL can insert records in a database,SQL can update records in a database,SQL can delete records from a database,SQL can create new databases,SQL can create new tables in a database,SQL can create stored procedures in a database,SQL can create views in a database,SQL can set permissions on tables, procedures, and views,An RDBMS database program (i.e. MS Access, SQL Server, MySQL),To use a server-side scripting language, like PHP or ASP,To use SQL to get the data you want,To use HTML / CSS to style the page",,
